user,latitude,longitude,amount
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7778371,-80.2118048,86.51
61a3cc21-92db-4003-9b48-4e2ee7dd76f3,25.8246992,-80.3785815,159.03
27d402b1-b076-4095-a77d-d66130cda937,25.895528,-80.3022035,57.21
5a3759a7-4aef-4b19-92da-d32c2dfa0393,25.8062482,-80.2332916,128.5
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.8165168,-80.1312149,143.85
c545dd7b-d388-4a0d-a1a0-7dcb8607c953,25.771063,-80.2266527,19.0
a5238300-0648-4296-900a-370c7aa697df,25.8859567,-80.2989036,134.39
55f9e6ee-1ff4-4e59-ba0c-d55f71854302,25.7555209,-80.2247081,79.36
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.8226527,-80.2282654,85.26
7bd39234-2748-40fd-84f7-4f4a30535b7f,25.7661198,-80.2148832,185.02
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7899905,-80.1968872,43.31
7113f32a-a6e9-4fa1-b54f-138a50cc56ee,25.8157415,-80.1978975,198.2
eb19cdd4-99ef-4bfc-8d1b-fc6183615893,25.7770535,-80.2532201,142.87
5f19ac9b-3ac4-4350-8ff8-97a3a3d04431,25.8176528,-80.2248915,153.95
5f19ac9b-3ac4-4350-8ff8-97a3a3d04431,25.7419363,-80.2514565,51.01
fb92870a-3470-4bd1-b18c-1267d012153d,25.6375146,-80.2904772,53.86
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.786747,-80.1395214,80.99
2619f516-692f-4dea-9af3-d11405fcb0e0,25.7426086,-80.3425567,40.3
2970cb87-83fc-4fcb-813e-69dfca7b6b93,25.7791482,-80.2250525,73.18
f1d0e255-27f3-40ea-be27-a44b2668caca,25.9100783,-80.3553972,74.0
86906e6f-f6db-477b-b261-929ce15fa4d2,25.8933603,-80.2913399,117.38
4eaae5c1-55e8-4084-adab-b094ef8d5a13,25.7740122,-80.2182609,13.95
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.6496185,-80.2727255,84.09
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.7174726,-80.2468493,171.52
68c3fdd1-f6cb-4494-aaa9-ae580f464885,25.7950535,-80.1905266,40.93
cf77f17c-3031-435a-a3db-d79cf9513f61,25.7095937,-80.2552147,173.1
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.7800356,-80.1381756,64.16
1250b133-5388-44f3-bb3c-9df5ce8712ce,25.7754637,-80.2970574,165.4
498c26fc-2e62-4125-b893-f69ae845d2af,25.7137875,-80.2927627,29.21
55f9e6ee-1ff4-4e59-ba0c-d55f71854302,25.7831165,-80.2654631,96.07
5a3759a7-4aef-4b19-92da-d32c2dfa0393,25.7589438,-80.2075114,10.6
5825b150-5876-4dbb-8169-4524441f1c2d,25.8410368,-80.1851514,28.69
4e431dce-4ca5-4fea-b8a5-c603ac4e449a,25.7463876,-80.2124022,87.24
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.7739522,-80.1912815,163.73
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.8746962,-80.3244678,143.64
551a19ca-25ec-482c-a1d3-599206c7c4bd,25.8277987,-80.2273653,181.5
99274234-f15e-4859-92fd-798ba79c3eb2,25.7576181,-80.2524585,90.21
89ac946e-32e8-4b08-9542-175afe87c5eb,25.7989852,-80.235063,19.18
9ca5367d-b824-47ac-a960-0afe765a60f9,25.8362277,-80.1957481,153.57
eef1bfb5-f247-4fbc-ae6e-f39e72da2633,25.8250914,-80.222131,50.22
df27caa8-d0c1-475d-9648-e318592e95e5,25.8943173,-80.3154543,196.66
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.8268786,-80.1934532,61.38
35ce79fc-ac60-41a2-ac24-afb1f5c48b38,25.7679866,-80.3139732,111.68
b8fe8ae7-3450-416f-ae75-a03fb0488fbf,25.7810671,-80.2218643,35.2
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.8523454,-80.3159778,114.92
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.8760219,-80.3126066,93.97
3a1065bf-5ec6-4eb7-87b4-3f32a3e6d42c,25.7344056,-80.2328182,68.44
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.7910357,-80.1637595,94.92
76ece239-da89-468c-99ec-c8040d18abc3,25.7741636,-80.2106724,38.44
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.8064402,-80.2235023,154.87
86906e6f-f6db-477b-b261-929ce15fa4d2,25.7889073,-80.2457974,99.74
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.7473982,-80.2808464,134.3
d19571e0-9ce4-4dcb-b147-5b7922efa63d,25.889911,-80.3376104,108.54
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8876519,-80.3184725,59.61
691b91b2-81a6-49cb-b19c-73bbb66c006f,25.8807493,-80.2917659,87.55
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.855503,-80.3090497,78.39
9917bbe9-6569-4179-89f6-5a90283698da,25.8717813,-80.1942674,114.44
d88affb0-3e04-45b8-abd6-08a8fa6e3a9e,25.7333357,-80.2362866,47.72
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.8005322,-80.2124615,98.96
27e8040c-0649-4674-b48b-49e308a8c9e5,25.7631239,-80.212874,182.87
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.7789184,-80.2507512,15.65
04dbe688-0ae6-4f79-b596-8c2a210f0330,25.7487725,-80.2077792,83.68
c3376825-04d8-49b7-8c89-cd3fd14df8b7,25.7719769,-80.2075112,58.13
ca6b7025-72e3-4f28-b64d-53578cefda2e,25.7622663,-80.2349844,55.07
c5a6666b-e025-4b54-adcd-ed03d184627f,25.8692528,-80.3052658,178.5
7e7bb66b-44ea-4d7d-9450-be80f1e28990,25.8083902,-80.2180484,83.92
c96f908c-b1b3-4506-951c-e37913635e07,25.754168,-80.2439124,101.97
9e17e657-47c1-4b83-88d4-6e371352a690,25.7748346,-80.2537387,174.45
9501b20a-34fe-484d-91e4-ca065265ad45,25.8256505,-80.227274,42.02
ac1f4c13-c68e-404f-b563-e8a7695ffc1e,25.7817324,-80.1366058,191.47
6a87c374-42b4-4459-9bdb-96bbf679cbd4,25.8573972,-80.295469,40.84
f3fecb50-7e28-44b0-aec8-37f6a41f5533,25.8871212,-80.3475676,128.67
950d66d9-8c51-499b-bbcb-33f011714abd,25.8800623,-80.2762633,125.11
9a7b745c-832b-4c8d-940e-0fc3a703fbb8,25.7770171,-80.2726918,187.41
bcf855da-7022-4194-919c-6bddee21e7ce,25.7890637,-80.1547141,144.63
6c0295f9-f305-4ccc-97ab-85b6c82184ed,25.8836548,-80.3152851,176.18
5b2ddf2b-6909-42a6-b68e-cb4b67f7e970,25.7484025,-80.2595901,123.8
2619f516-692f-4dea-9af3-d11405fcb0e0,25.8642935,-80.1370023,160.9
99274234-f15e-4859-92fd-798ba79c3eb2,25.7892128,-80.163653,79.22
6fd3470b-ef77-4101-b1e7-2fcf03005838,25.774413,-80.1943084,139.8
fb92870a-3470-4bd1-b18c-1267d012153d,25.776324,-80.1923998,49.38
6f157356-8f22-4c43-a2bd-a3812df29961,25.8725108,-80.3015437,48.0
fb070e2a-8ad8-4e7b-9269-b887f9fbf865,25.8293385,-80.2045336,65.29
7d2d8169-e495-46bd-b69d-6e61029c612a,25.8072623,-80.2305629,154.43
5b0e35bb-05bb-485e-b9a8-b26ebf27d895,25.7245334,-80.2700637,191.71
7c0c2f2c-9a9b-4e67-b6d5-42cdb7b1923a,25.7254523,-80.2795773,11.3
9917bbe9-6569-4179-89f6-5a90283698da,25.8524725,-80.180604,123.76
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.8264004,-80.226336,104.86
9917bbe9-6569-4179-89f6-5a90283698da,25.7677206,-80.3117734,176.58
798bef6d-534c-4610-9086-4c2ae198283d,25.7412717,-80.2406353,192.2
ac1f4c13-c68e-404f-b563-e8a7695ffc1e,25.7343946,-80.3480275,163.36
498c26fc-2e62-4125-b893-f69ae845d2af,25.8151367,-80.2185977,85.99
6a87c374-42b4-4459-9bdb-96bbf679cbd4,25.7098396,-80.2711859,33.65
c2751b1e-525d-4982-9785-8fc8cf1cdf0e,25.8075795,-80.2166989,12.22
dfda257a-8520-45a0-be40-06a443fb4e1f,25.7419886,-80.2304606,160.5
2cbafc55-93c2-4302-840f-8d21a44fb732,25.8507452,-80.1391797,34.25
04dbe688-0ae6-4f79-b596-8c2a210f0330,25.87945,-80.3014502,116.89
0cd4eeb2-141d-4788-9b7c-68dc7093023e,25.747728,-80.2829554,116.15
78ac545a-fab2-474d-8b51-e2c5ce6aa25f,25.7878537,-80.1996049,31.67
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.9262119,-80.3552501,103.31
0bcff53a-2c9f-4943-8b42-3e8ebdd1ea33,25.827087,-80.203269,41.82
7e7bb66b-44ea-4d7d-9450-be80f1e28990,25.8599731,-80.297483,103.41
735549d7-ca48-4c90-807b-c6cc8efef9dd,25.7610874,-80.2287029,134.26
b1dd3fab-3020-4465-946f-653d80719db5,25.8041423,-80.1464563,82.72
86a815d5-7238-4451-beb5-d553b5081b30,25.8774583,-80.2693224,88.76
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8683244,-80.2756845,117.7
d40f68d2-8bad-4077-81cc-149ea1045be9,25.7939339,-80.2412486,145.81
5a809bee-2483-433f-8e8a-77a9efe43ccf,25.8334914,-80.1937392,111.35
9d9ea38c-4434-4977-b551-fa9917d690b3,25.7718224,-80.2684934,164.2
845c56d3-176f-4404-84cb-eca827dcec0d,25.7740856,-80.237872,41.54
25b2597f-aa2e-41ac-921d-6fb629a68be6,25.8705102,-80.2776941,21.49
d40f68d2-8bad-4077-81cc-149ea1045be9,25.7595714,-80.2166707,197.75
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.8491029,-80.1771432,192.18
89ac946e-32e8-4b08-9542-175afe87c5eb,25.7872729,-80.2482593,58.15
950d66d9-8c51-499b-bbcb-33f011714abd,25.8194317,-80.227237,196.95
5a809bee-2483-433f-8e8a-77a9efe43ccf,25.7572554,-80.2298407,78.11
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.555641,-80.3622404,105.23
d40f68d2-8bad-4077-81cc-149ea1045be9,25.7926795,-80.1885524,117.58
691b91b2-81a6-49cb-b19c-73bbb66c006f,25.7723132,-80.1929514,105.9
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.7672497,-80.2455383,22.61
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.83754,-80.1962885,193.76
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.8436735,-80.1788843,107.71
3672c32c-6233-4ec8-b06f-24323f44f232,25.8711495,-80.2983416,128.94
7627848d-c2ba-47f3-b5ce-1466e018c0c7,25.7783988,-80.2081705,26.37
ec5db109-4f8b-4b62-a3a2-20e77da1b9c7,25.7565808,-80.241134,65.2
04dbe688-0ae6-4f79-b596-8c2a210f0330,25.8193736,-80.1918758,120.18
86a815d5-7238-4451-beb5-d553b5081b30,25.7856744,-80.2414582,70.49
ac1f4c13-c68e-404f-b563-e8a7695ffc1e,25.6620283,-80.2843059,89.13
dc876332-eeb6-4271-a322-72c10cf21e76,25.8642907,-80.1364539,110.68
636c70a0-2e78-4d9f-ac41-69604a5c2243,25.8755341,-80.2754235,147.2
7113f32a-a6e9-4fa1-b54f-138a50cc56ee,25.7493468,-80.235378,87.84
1bce3a7c-57aa-44bc-8794-1a61cd31ca9f,25.7863588,-80.2443629,53.86
d19571e0-9ce4-4dcb-b147-5b7922efa63d,25.747623,-80.2593353,29.06
99274234-f15e-4859-92fd-798ba79c3eb2,25.7148299,-80.2688015,62.95
c30dc64b-e803-47d3-956c-abfa77c50e5e,25.7754188,-80.281183,141.06
5aa8b148-9996-4d02-bf42-8f8d57c39ff1,25.8832209,-80.2976602,113.78
35ce79fc-ac60-41a2-ac24-afb1f5c48b38,25.7709364,-80.2121407,125.87
ba1b1e47-41f4-4518-b299-5e76c1f2a1ac,25.7834193,-80.2375695,161.83
bf03f6b2-f407-4826-a072-b9ba509b5cc9,25.870644,-80.1285642,61.93
e1affbae-4d5f-478b-b836-c66706f3d393,25.7357295,-80.2419159,173.47
9124d466-399a-4226-9eaa-766dfa9a9f6b,25.871389,-80.2805976,135.32
27e8040c-0649-4674-b48b-49e308a8c9e5,25.7556712,-80.2823486,136.02
9d9ea38c-4434-4977-b551-fa9917d690b3,25.724008,-80.2630873,165.0
d88affb0-3e04-45b8-abd6-08a8fa6e3a9e,25.7652836,-80.2259026,8.36
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.8446984,-80.1857563,143.63
6f891b9a-de0f-4167-b6dd-7abe4350d5dd,25.6328274,-80.3447755,80.87
27d402b1-b076-4095-a77d-d66130cda937,25.8148988,-80.2099993,140.2
735549d7-ca48-4c90-807b-c6cc8efef9dd,25.775139,-80.2897972,135.83
7c0c2f2c-9a9b-4e67-b6d5-42cdb7b1923a,25.7871339,-80.1945185,177.59
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.9056671,-80.3508797,53.77
3d2b2bb8-15f1-4d77-ac6c-e7ca7f675bab,25.741842,-80.2388383,182.14
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.8155619,-80.2143114,163.59
99c71c71-734d-41d5-89bb-73acfdaeb07c,25.7666359,-80.2422282,32.1
ff437e35-47fb-4ecd-bf62-f4933b8ce0d9,25.8954471,-80.3097731,62.56
ce54f5f7-7cf7-46cc-9618-d5aa8014d0d6,25.8270873,-80.1906446,40.54
fe7839d5-8dd8-4693-82bd-8b96c3c7cbd3,25.8904505,-80.3451266,66.72
528534ae-2a5f-4ea5-bfb1-ff1079680b0c,25.7796003,-80.1976021,104.88
76ece239-da89-468c-99ec-c8040d18abc3,25.8180012,-80.1271916,49.26
eb19cdd4-99ef-4bfc-8d1b-fc6183615893,25.7744441,-80.2928854,169.13
ba1b1e47-41f4-4518-b299-5e76c1f2a1ac,25.7563209,-80.2381835,135.85
3672c32c-6233-4ec8-b06f-24323f44f232,25.8003974,-80.2294934,9.17
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.8618981,-80.2913961,107.9
1b62a48e-9870-4c04-89e7-f6b9d9ad22c0,25.797961,-80.2240293,36.46
950d66d9-8c51-499b-bbcb-33f011714abd,25.8071444,-80.2229811,24.51
ef55fa99-eb4b-4107-ad54-49c15764b8ee,25.8952996,-80.3370119,9.02
9ca5367d-b824-47ac-a960-0afe765a60f9,25.8364413,-80.2053192,112.39
61f77fdb-21ce-40f7-9381-ac7a4db48fcb,25.7785792,-80.2322799,170.87
80d14b3c-162a-4c4f-b7b4-1fd3dcf830fa,25.7753998,-80.2956987,68.5
2cbafc55-93c2-4302-840f-8d21a44fb732,25.8314887,-80.2240837,84.16
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8149486,-80.2279815,104.63
2cf14366-9a82-4350-aad6-41b940d34f23,25.773361,-80.2732687,57.73
1e028284-13a4-4d3a-bd0d-81a1fe6fb44b,25.7886216,-80.2404722,152.84
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.7128928,-80.2525791,195.55
f1d0e255-27f3-40ea-be27-a44b2668caca,25.7654202,-80.2977872,153.68
18c9690e-01fa-4e1f-beeb-f497a23494a2,25.6083062,-80.4863928,63.15
ff437e35-47fb-4ecd-bf62-f4933b8ce0d9,25.9300641,-80.2565767,117.76
add072c0-77fe-43ca-8c47-35645861a05e,25.856036,-80.1335226,138.5
b07db0f6-7958-4f8e-b2ea-b80e775ff48b,25.8505391,-80.135771,197.4
636c70a0-2e78-4d9f-ac41-69604a5c2243,25.7957869,-80.1947017,71.33
2619f516-692f-4dea-9af3-d11405fcb0e0,25.7544228,-80.2406906,64.93
add072c0-77fe-43ca-8c47-35645861a05e,25.8854333,-80.2964459,145.55
798bef6d-534c-4610-9086-4c2ae198283d,25.8291024,-80.1816108,19.45
7d2d8169-e495-46bd-b69d-6e61029c612a,25.7770549,-80.2118614,14.03
3f08391b-7327-4d15-a8d4-94ecdd89c767,25.8289015,-80.2057344,175.32
691b91b2-81a6-49cb-b19c-73bbb66c006f,25.7524636,-80.2225385,88.57
1c2679ad-dbee-4a75-ac35-4c8037337dc0,25.7770821,-80.2672088,134.26
99c71c71-734d-41d5-89bb-73acfdaeb07c,25.7579507,-80.2275957,185.54
fc83f19e-d9b2-4b3a-8067-c46f44556726,25.7695551,-80.2506718,199.11
fdb9b5a9-7512-46e7-a5c1-3be9cec0fe74,25.7746923,-80.2170725,41.58
41d799fd-eea3-4c5e-8639-23541ec2c7c7,25.8955205,-80.3037375,122.71
5a809bee-2483-433f-8e8a-77a9efe43ccf,25.8132733,-80.1366036,85.34
183a7927-cd3a-4509-a05c-93d7fc709bc2,25.7766011,-80.2691488,197.85
9a7b745c-832b-4c8d-940e-0fc3a703fbb8,25.8031378,-80.1941177,31.56
e8d8e467-9ebe-4777-961d-9c24a9937999,25.8640536,-80.1423634,44.94
d5e51097-5ac9-4187-a898-58f8f935e26c,25.8698374,-80.2620667,101.54
9c75e6e0-2bd2-48d5-9e4f-3ecde9a29205,25.8019555,-80.3572804,165.24
c7c7d298-591b-48d9-93d5-f5ce806a5550,25.8741711,-80.2731966,186.9
3ca02d03-40b1-4a2a-82a5-548e190b3fbf,25.7580785,-80.238296,114.5
1c2679ad-dbee-4a75-ac35-4c8037337dc0,25.754378,-80.2207018,7.95
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.8042827,-80.2208835,38.04
7627848d-c2ba-47f3-b5ce-1466e018c0c7,25.7750611,-80.2924752,113.4
c352b76f-5f8e-437f-81ac-29fcf92f1d6f,25.8046281,-80.196308,86.06
3ca02d03-40b1-4a2a-82a5-548e190b3fbf,25.8559754,-80.2958322,94.44
77268b68-7ff9-4c6e-8e65-af4c6724295f,25.8846024,-80.3339357,117.13
c3376825-04d8-49b7-8c89-cd3fd14df8b7,25.7823385,-80.1661379,45.23
2970cb87-83fc-4fcb-813e-69dfca7b6b93,25.8273503,-80.1923037,167.47
9c1e93b0-53b9-4059-9c08-1c81f208854d,25.7911692,-80.255762,72.22
3672c32c-6233-4ec8-b06f-24323f44f232,25.8059849,-80.2194139,108.69
2c57daf9-91f8-48b8-86fa-831afe775b24,25.7521526,-80.2522219,84.33
8d08c2ba-6e15-4bb0-aa6c-d4d319ed2d6d,25.759496,-80.2355112,176.53
498c26fc-2e62-4125-b893-f69ae845d2af,25.7225611,-80.2722281,22.4
99d4d718-4b9b-4e73-84b2-cd467511e834,25.7708903,-80.2986365,158.4
3672c32c-6233-4ec8-b06f-24323f44f232,25.9038518,-80.3352344,148.77
7113f32a-a6e9-4fa1-b54f-138a50cc56ee,25.7394153,-80.2719032,90.39
5c361c19-afc4-4fd2-b920-c6fb8f1d2467,25.7808832,-80.2328199,173.6
1c2679ad-dbee-4a75-ac35-4c8037337dc0,25.7162058,-80.2620098,141.72
0c9fef25-e8f2-4a35-bb55-f52a195e8903,25.7660719,-80.2465438,165.63
1199ffed-bfac-4b24-9fb1-33034e7c794b,25.7464008,-80.1470526,154.61
2cbafc55-93c2-4302-840f-8d21a44fb732,25.7880892,-80.2054973,60.89
e3a691c0-fa4d-46f6-aa5c-2921abffd60c,25.8864881,-80.3152733,145.1
d5e51097-5ac9-4187-a898-58f8f935e26c,25.7218134,-80.2857691,168.19
a96eb275-947c-4d5d-a41d-7030cdc12e2d,25.7427219,-80.2524553,20.91
359221ad-94f9-4e47-a00b-65da4011fb87,25.8755512,-80.3252518,73.0
798bef6d-534c-4610-9086-4c2ae198283d,25.8004965,-80.2334668,110.99
dfda257a-8520-45a0-be40-06a443fb4e1f,25.7666297,-80.2082456,44.12
4f630715-ceae-438b-977a-dc0a05d6e45c,25.8787327,-80.2721271,119.15
7d2d8169-e495-46bd-b69d-6e61029c612a,25.8853937,-80.31721,84.46
1f8704c6-0752-4e52-80eb-8784a5e324b2,25.7698345,-80.2164731,179.99
ba1b1e47-41f4-4518-b299-5e76c1f2a1ac,25.7893608,-80.2209238,80.82
b1b21c6d-9f1e-4f78-b7cb-7b6da56cbf39,25.7916637,-80.1986118,21.87
72bcd6bc-bbad-4a70-8e95-889ed1be9277,25.7423304,-80.2208249,154.83
86906e6f-f6db-477b-b261-929ce15fa4d2,25.7348317,-80.2366224,79.04
d9aec386-0bdf-440b-aebe-79fb00ff2301,25.7457564,-80.2702953,49.47
ff437e35-47fb-4ecd-bf62-f4933b8ce0d9,25.8226153,-80.2190166,100.36
950d66d9-8c51-499b-bbcb-33f011714abd,25.7727623,-80.2445902,25.09
2a280722-2008-4d82-aa02-9a57fec8c472,25.7896447,-80.1581455,164.1
1bce3a7c-57aa-44bc-8794-1a61cd31ca9f,25.7469223,-80.2507995,188.36
32ae2f3d-5dff-4696-a518-8ac3411df56c,25.8075162,-80.1904226,76.17
7d2d8169-e495-46bd-b69d-6e61029c612a,25.7619222,-80.2046824,25.95
950d66d9-8c51-499b-bbcb-33f011714abd,25.7626564,-80.200117,69.41
9e17e657-47c1-4b83-88d4-6e371352a690,25.9247582,-80.3551726,62.06
d282a574-0778-4a79-b0f9-db3a9b2b594b,25.745146,-80.2703094,110.93
1199ffed-bfac-4b24-9fb1-33034e7c794b,25.8335673,-80.1869923,13.17
5c361c19-afc4-4fd2-b920-c6fb8f1d2467,25.7558748,-80.2469795,195.5
d9aec386-0bdf-440b-aebe-79fb00ff2301,25.8387738,-80.2195082,141.26
3672c32c-6233-4ec8-b06f-24323f44f232,25.8053972,-80.2001915,186.07
