"Default Category/Collections/Performance Fabrics,Default Category",nike xl green,24,new-Default-simple-nike xl green-L-LightSalmon,nike xl green Short Description,nike xl green Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma xl blue,25,new-Default-simple-puma xl blue-L-White,puma xl blue Short Description,puma xl blue Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike x green,26,new-Default-simple-nike x green-XS-DarkRed,nike x green Short Description,nike x green Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo m blue,27,new-Default-simple-polo m blue-XXL-LightSlateGray,polo m blue Short Description,polo m blue Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl gray,28,new-Default-simple-guess xl gray-X-LightSkyBlue,guess xl gray Short Description,guess xl gray Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x white,29,new-Default-simple-ck x white-X-Black,ck x white Short Description,ck x white Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl white,30,new-Default-simple-levis xl white-S-GhostWhite,levis xl white Short Description,levis xl white Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike x gray,31,new-Default-simple-nike x gray-L-DarkBlue,nike x gray Short Description,nike x gray Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl blue,32,new-Default-simple-polo xl blue-XXL-Thistle,polo xl blue Short Description,polo xl blue Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x pink,33,new-Default-simple-polo x pink-XL-Brown,polo x pink Short Description,polo x pink Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x blue,34,new-Default-simple-ck x blue-XL-LawnGreen,ck x blue Short Description,ck x blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike m pink,35,new-Default-simple-nike m pink-XXL-LightGrey,nike m pink Short Description,nike m pink Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x gray,36,new-Default-simple-polo x gray-S-DarkKhaki,polo x gray Short Description,polo x gray Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl white,37,new-Default-simple-tommy xl white-XL-Bisque,tommy xl white Short Description,tommy xl white Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma xl white,38,new-Default-simple-puma xl white-XS-Moccasin,puma xl white Short Description,puma xl white Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl white,39,new-Default-simple-levis xl white-XL-SpringGreen,levis xl white Short Description,levis xl white Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m pink,40,new-Default-simple-tommy m pink-XL-SlateGrey,tommy m pink Short Description,tommy m pink Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl black,41,new-Default-simple-tommy xl black-L-DarkViolet,tommy xl black Short Description,tommy xl black Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess m green,42,new-Default-simple-guess m green-X-DarkSlateBlue,guess m green Short Description,guess m green Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike m white,43,new-Default-simple-nike m white-XS-Orange,nike m white Short Description,nike m white Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess m green,44,new-Default-simple-guess m green-XS-DarkGray,guess m green Short Description,guess m green Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl pink,45,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink Short Description,levis xl pink Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma m pink,46,new-Default-simple-puma m pink-X-Tomato,puma m pink Short Description,puma m pink Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl green,47,new-Default-simple-polo xl green-X-Silver,polo xl green Short Description,polo xl green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x gray,48,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray Short Description,levis x gray Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x blue,49,new-Default-simple-puma x blue-XXL-Olive,puma x blue Short Description,puma x blue Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike m green,50,new-Default-simple-nike m green-XXL-YellowGreen,nike m green Short Description,nike m green Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m blue,51,new-Default-simple-tommy m blue-X-PaleTurquoise,tommy m blue Short Description,tommy m blue Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x white,52,new-Default-simple-puma x white-L-Chartreuse,puma x white Short Description,puma x white Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x white,53,new-Default-simple-levis x white-XXL-DimGray,levis x white Short Description,levis x white Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x blue,54,new-Default-simple-polo x blue-XS-DarkMagenta,polo x blue Short Description,polo x blue Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl pink,55,new-Default-simple-nike xl pink-M-Red,nike xl pink Short Description,nike xl pink Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl gray,56,new-Default-simple-levis xl gray-XL-Gainsboro,levis xl gray Short Description,levis xl gray Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl pink,57,new-Default-simple-nike xl pink-XS-GoldenRod,nike xl pink Short Description,nike xl pink Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x green,58,new-Default-simple-polo x green-XL-Lime,polo x green Short Description,polo x green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo m green,59,new-Default-simple-polo m green-M-LavenderBlush,polo m green Short Description,polo m green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis m black,60,new-Default-simple-levis m black-M-RosyBrown,levis m black Short Description,levis m black Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m white,61,new-Default-simple-ck m white-M-LightGreen,ck m white Short Description,ck m white Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl white,62,new-Default-simple-levis xl white-S-Purple,levis xl white Short Description,levis xl white Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl green,63,new-Default-simple-ck xl green-XXL-Aqua,ck xl green Short Description,ck xl green Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl pink,64,new-Default-simple-ck xl pink-XS-DimGrey,ck xl pink Short Description,ck xl pink Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x green,65,new-Default-simple-levis x green-XS-AliceBlue,levis x green Short Description,levis x green Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl black,66,new-Default-simple-guess xl black-M-Blue,guess xl black Short Description,guess xl black Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl black,67,new-Default-simple-tommy xl black-S-PapayaWhip,tommy xl black Short Description,tommy xl black Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo m green,68,new-Default-simple-polo m green-L-PaleGoldenRod,polo m green Short Description,polo m green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x black,69,new-Default-simple-levis x black-XXL-SlateGray,levis x black Short Description,levis x black Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma m blue,70,new-Default-simple-puma m blue-XS-DarkSlateGrey,puma m blue Short Description,puma m blue Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x blue,71,new-Default-simple-levis x blue-XXL-PaleVioletRed,levis x blue Short Description,levis x blue Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl gray,72,new-Default-simple-nike xl gray-XL-DarkTurquoise,nike xl gray Short Description,nike xl gray Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl gray,73,new-Default-simple-polo xl gray-L-FireBrick,polo xl gray Short Description,polo xl gray Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis m white,74,new-Default-simple-levis m white-M-Linen,levis m white Short Description,levis m white Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,75,new-Default-simple-ck xl gray-L-MediumOrchid,ck xl gray Short Description,ck xl gray Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess m gray,76,new-Default-simple-guess m gray-S-Aquamarine,guess m gray Short Description,guess m gray Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl blue,77,new-Default-simple-guess xl blue-L-Lavender,guess xl blue Short Description,guess xl blue Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy x blue,78,new-Default-simple-tommy x blue-M-Plum,tommy x blue Short Description,tommy x blue Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl gray,79,new-Default-simple-guess xl gray-S-CornflowerBlue,guess xl gray Short Description,guess xl gray Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m green,80,new-Default-simple-ck m green-XS-MediumSeaGreen,ck m green Short Description,ck m green Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo m white,81,new-Default-simple-polo m white-S-SeaGreen,polo m white Short Description,polo m white Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x blue,82,new-Default-simple-ck x blue-M-Teal,ck x blue Short Description,ck x blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma xl pink,83,new-Default-simple-puma xl pink-XXL-MistyRose,puma xl pink Short Description,puma xl pink Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl white,84,new-Default-simple-nike xl white-S-GreenYellow,nike xl white Short Description,nike xl white Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis m pink,85,new-Default-simple-levis m pink-XXL-LemonChiffon,levis m pink Short Description,levis m pink Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl blue,86,new-Default-simple-guess xl blue-L-MediumBlue,guess xl blue Short Description,guess xl blue Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma m blue,87,new-Default-simple-puma m blue-X-LightBlue,puma m blue Short Description,puma m blue Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis x green,88,new-Default-simple-levis x green-XXL-LightGray,levis x green Short Description,levis x green Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x gray,89,new-Default-simple-puma x gray-L-DeepSkyBlue,puma x gray Short Description,puma x gray Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x gray,90,new-Default-simple-puma x gray-XL-Beige,puma x gray Short Description,puma x gray Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma xl pink,91,new-Default-simple-puma xl pink-L-OliveDrab,puma xl pink Short Description,puma xl pink Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,92,new-Default-simple-ck xl gray-L-MidnightBlue,ck xl gray Short Description,ck xl gray Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess m green,93,new-Default-simple-guess m green-M-LimeGreen,guess m green Short Description,guess m green Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m green,94,new-Default-simple-ck m green-XS-MediumTurquoise,ck m green Short Description,ck m green Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m white,95,new-Default-simple-tommy m white-XS-Pink,tommy m white Short Description,tommy m white Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m green,96,new-Default-simple-tommy m green-XL-CadetBlue,tommy m green Short Description,tommy m green Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x black,97,new-Default-simple-ck x black-S-MintCream,ck x black Short Description,ck x black Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl green,98,new-Default-simple-levis xl green-X-Magenta,levis xl green Short Description,levis xl green Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m pink,99,new-Default-simple-ck m pink-X-Peru,ck m pink Short Description,ck m pink Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m gray,100,new-Default-simple-tommy m gray-X-LightSlateGrey,tommy m gray Short Description,tommy m gray Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x green,101,new-Default-simple-polo x green-M-BlanchedAlmond,polo x green Short Description,polo x green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x black,102,new-Default-configurable-polo x black-X-DarkOrchid,polo x black Short Description,polo x black Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike m blue,103,new-Default-simple-nike m blue-XXL-Cyan,nike m blue Short Description,nike m blue Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy m pink,104,new-Default-simple-tommy m pink-S-Darkorange,tommy m pink Short Description,tommy m pink Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl black,105,new-Default-simple-nike xl black-L-PowderBlue,nike xl black Short Description,nike xl black Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike x blue,106,new-Default-simple-nike x blue-XS-IndianRed,nike x blue Short Description,nike x blue Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl green,107,new-Default-simple-polo xl green-X-Indigo,polo xl green Short Description,polo xl green Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,108,new-Default-simple-ck x gray-XL-DeepPink,ck x gray Short Description,ck x gray Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl gray,109,new-Default-simple-polo xl gray-XS-Salmon,polo xl gray Short Description,polo xl gray Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x pink,110,new-Default-simple-polo x pink-XS-MediumSlateBlue,polo x pink Short Description,polo x pink Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",levis xl green,111,new-Default-simple-levis xl green-M-FloralWhite,levis xl green Short Description,levis xl green Description,levis,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma xl black,112,new-Default-simple-puma xl black-M-DodgerBlue,puma xl black Short Description,puma xl black Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x pink,113,new-Default-simple-puma x pink-S-HoneyDew,puma x pink Short Description,puma x pink Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike x white,114,new-Default-simple-nike x white-XXL-PaleGreen,nike x white Short Description,nike x white Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl green,115,new-Default-simple-ck xl green-S-LightSeaGreen,ck xl green Short Description,ck xl green Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl green,116,new-Default-configurable-nike xl green-X-Orchid,nike xl green Short Description,nike xl green Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl pink,117,new-Default-simple-tommy xl pink-X-Crimson,tommy xl pink Short Description,tommy xl pink Description,tommy,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x green,118,new-Default-simple-puma x green-L-SandyBrown,puma x green Short Description,puma x green Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl white,119,new-Default-simple-ck xl white-XL-MediumPurple,ck xl white Short Description,ck xl white Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x black,120,new-Default-simple-puma x black-XS-Ivory,puma x black Short Description,puma x black Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m black,121,new-Default-simple-ck m black-M-SeaShell,ck m black Short Description,ck m black Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,122,new-Default-simple-ck m blue-XL-Khaki,ck m blue Short Description,ck m blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x white,123,new-Default-configurable-polo x white-X-SlateBlue,polo x white Short Description,polo x white Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess x white,124,new-Default-simple-guess x white-M-DarkSlateGray,guess x white Short Description,guess x white Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,125,new-Default-simple-ck x gray-L-PeachPuff,ck x gray Short Description,ck x gray Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo x black,126,new-Default-simple-polo x black-XXL-Wheat,polo x black Short Description,polo x black Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess x white,127,new-Default-simple-guess x white-L-Violet,guess x white Short Description,guess x white Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,128,new-Default-simple-ck m blue-X-Snow,ck m blue Short Description,ck m blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess xl green,129,new-Default-simple-guess xl green-XXL-LightYellow,guess xl green Short Description,guess xl green Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess x black,130,new-Default-simple-guess x black-S-NavajoWhite,guess x black Short Description,guess x black Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess m gray,131,new-Default-simple-guess m gray-X-BlueViolet,guess m gray Short Description,guess m gray Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl blue,132,new-Default-simple-ck xl blue-L-AntiqueWhite,ck xl blue Short Description,ck xl blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma m pink,133,new-Default-simple-puma m pink-M-Maroon,puma m pink Short Description,puma m pink Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,134,new-Default-simple-ck m blue-S-DarkOliveGreen,ck m blue Short Description,ck m blue Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo xl blue,135,new-Default-simple-polo xl blue-XXL-SkyBlue,polo xl blue Short Description,polo xl blue Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,136,new-Default-simple-ck xl gray-S-MediumVioletRed,ck xl gray Short Description,ck xl gray Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl pink,137,new-Default-simple-nike xl pink-XS-Gold,nike xl pink Short Description,nike xl pink Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",puma x black,138,new-Default-simple-puma x black-L-Cornsilk,puma x black Short Description,puma x black Description,puma,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",guess x gray,139,new-Default-simple-guess x gray-S-Coral,guess x gray Short Description,guess x gray Description,guess,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",polo m blue,140,new-Default-simple-polo m blue-S-RoyalBlue,polo m blue Short Description,polo m blue Description,polo,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike xl white,141,new-Default-simple-nike xl white-L-HotPink,nike xl white Short Description,nike xl white Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",nike x gray,142,new-Default-simple-nike x gray-XS-Tan,nike x gray Short Description,nike x gray Description,nike,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck m black,143,new-Default-configurable-ck m black-S-Turquoise,ck m black Short Description,ck m black Description,ck,Contoso
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,144,new-Default-simple-ck x gray-X-OldLace,ck x gray Short Description,ck x gray Description,ck,Contoso
