TransactionID,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,SaleDate,CustomerID
TXN2021000037,Chicago,WINE003,Velvet Merlot,Beverages - Wine,4,153.91,2021-05-03 18:07:25,27381
TXN2021000038,Houston,SOLAR001,SunPower Panel X,Solar,4,109.94,2021-01-24 13:18:38,27382
TXN2021000039,New York,WINE003,Velvet Merlot,Beverages - Wine,5,15.4,2021-04-25 22:53:19,27383
TXN2021000040,Miami,PROD0002,Tranquil Lavender,Paint Shades,3,28.32,2021-04-06 10:10:50,27384
TXN2021000041,Seattle,WINE003,Velvet Merlot,Beverages - Wine,1,168.98,2021-02-06 10:09:47,27385
TXN2021000042,Los Angeles,APP003,Fleece Pullover,Apparel,2,134.41,2021-10-19 05:52:24,27386
TXN2021000043,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,1,112.94,2021-11-21 17:22:30,27387
TXN2021000044,Mountain View,APP002,Raincoat,Apparel,1,87.63,2021-09-30 09:22:04,27388
TXN2021000045,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,95.59,2021-04-25 14:14:55,27389
TXN2021000046,Seattle,WINE003,Velvet Merlot,Beverages - Wine,3,76.49,2021-12-18 20:25:00,27390
TXN2021000047,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,221.81,2021-12-07 09:56:53,27391
TXN2021000048,Chicago,APP003,Fleece Pullover,Apparel,4,63.23,2021-09-19 06:08:10,27392
TXN2021000049,Miami,APP002,Raincoat,Apparel,2,147.47,2021-02-24 17:05:55,27393
TXN2021000050,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,2,128.53,2021-02-12 14:57:31,27394
TXN2021000051,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,4,13.59,2021-05-12 11:32:32,27395
TXN2021000052,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,224.63,2021-10-24 13:49:15,27396
TXN2021000053,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,118.0,2021-08-06 10:48:53,27397
TXN2021000054,New York,APP002,Raincoat,Apparel,5,38.6,2021-01-30 08:24:06,27398
TXN2021000055,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,105.39,2021-06-16 00:14:47,27399
TXN2021000056,New York,APP001,Winter Jacket,Apparel,3,28.98,2021-03-23 11:44:52,27400
TXN2021000057,New York,APP002,Raincoat,Apparel,5,76.49,2021-02-07 14:55:15,27401
TXN2021000058,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,26.24,2021-04-11 01:26:41,27402
TXN2021000059,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,5,194.02,2021-11-25 17:29:41,27403
TXN2021000060,Miami,APP002,Raincoat,Apparel,3,178.46,2021-11-16 12:43:16,27404
TXN2021000061,New York,WINE001,Crimson Cabernet,Beverages - Wine,3,23.86,2021-02-16 02:45:43,27405
TXN2021000062,San Francisco,APP002,Raincoat,Apparel,4,53.65,2021-06-13 11:19:57,27406
TXN2021000063,New York,WINE003,Velvet Merlot,Beverages - Wine,5,144.94,2021-12-12 10:07:36,27407
TXN2021000064,New York,APP003,Fleece Pullover,Apparel,3,189.76,2021-07-21 13:45:51,27408
TXN2021000065,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,85.39,2021-12-07 17:07:41,27409
TXN2021000066,Denver,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,74.93,2021-07-08 16:51:03,27410
TXN2021000067,Boston,PROD0001,Pale Meadow,Paint Shades,5,161.71,2021-03-17 14:20:18,27411
TXN2021000068,Houston,SOLAR001,SunPower Panel X,Solar,5,180.26,2021-02-05 09:13:13,27412
TXN2021000069,Los Angeles,APP002,Raincoat,Apparel,1,152.2,2021-08-18 03:24:57,27413
TXN2021000070,New York,WINE003,Velvet Merlot,Beverages - Wine,1,142.61,2021-03-18 14:06:11,27414
TXN2021000071,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,94.21,2021-01-23 21:08:36,27415
TXN2021000072,Denver,APP001,Winter Jacket,Apparel,5,79.11,2021-10-11 01:20:53,27416
TXN2021000073,Miami,APP001,Winter Jacket,Apparel,3,23.37,2021-04-12 07:02:56,27417
TXN2021000074,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,111.48,2021-08-30 13:59:57,27418
TXN2021000075,San Francisco,PROD0001,Pale Meadow,Paint Shades,2,146.74,2021-12-09 05:45:12,27419
TXN2021000076,Miami,APP001,Winter Jacket,Apparel,1,172.3,2021-05-28 23:25:57,27420
TXN2021000077,San Francisco,APP002,Raincoat,Apparel,2,124.95,2021-08-08 07:29:33,27421
TXN2021000078,Miami,APP003,Fleece Pullover,Apparel,4,122.54,2021-05-25 13:50:24,27422
TXN2021000079,New York,APP003,Fleece Pullover,Apparel,1,178.7,2021-04-02 03:07:08,27423
TXN2021000080,Los Angeles,APP003,Fleece Pullover,Apparel,1,83.49,2021-09-20 08:22:17,27424
TXN2021000081,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,200.78,2021-12-21 19:35:13,27425
TXN2021000082,Chicago,APP003,Fleece Pullover,Apparel,3,188.66,2021-05-06 06:48:02,27426
TXN2021000083,Houston,WINE003,Velvet Merlot,Beverages - Wine,1,123.32,2021-07-09 09:34:45,27427
TXN2021000084,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,118.17,2021-08-06 21:19:07,27428
TXN2021000085,San Francisco,APP001,Winter Jacket,Apparel,2,12.85,2021-11-10 06:43:20,27429
TXN2021000086,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,223.54,2021-10-06 16:47:33,27430
TXN2021000087,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,66.56,2021-01-08 21:20:28,27431
TXN2021000088,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,1,221.18,2021-09-16 15:51:46,27432
TXN2021000089,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,1,182.76,2021-02-13 03:02:42,27433
TXN2021000090,Denver,SOLAR001,SunPower Panel X,Solar,2,99.36,2021-09-02 17:14:08,27434
TXN2021000091,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,1,236.91,2021-09-15 04:24:55,27435
TXN2021000092,Seattle,PROD0002,Tranquil Lavender,Paint Shades,3,44.11,2021-12-24 19:23:02,27436
TXN2021000093,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,78.02,2021-07-02 16:52:43,27437
TXN2021000094,Chicago,APP003,Fleece Pullover,Apparel,4,223.35,2021-05-11 23:18:06,27438
TXN2021000095,Miami,PROD0002,Tranquil Lavender,Paint Shades,4,159.27,2021-01-31 18:43:20,27439
TXN2021000096,Chicago,PROD0002,Tranquil Lavender,Paint Shades,2,159.58,2021-04-05 09:58:25,27440
TXN2021000097,San Francisco,APP003,Fleece Pullover,Apparel,2,160.67,2021-08-17 08:01:23,27441
TXN2021000098,New York,APP003,Fleece Pullover,Apparel,2,194.61,2021-09-27 07:15:32,27442
TXN2021000099,Seattle,PROD0002,Tranquil Lavender,Paint Shades,1,135.13,2021-11-16 14:32:02,27443
TXN2021000100,Boston,APP001,Winter Jacket,Apparel,1,152.26,2021-11-07 02:34:35,27444
TXN2021000101,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,161.46,2021-07-29 20:18:08,27445
TXN2021000102,New York,APP003,Fleece Pullover,Apparel,4,42.47,2021-12-07 20:56:29,27446
TXN2021000103,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,51.63,2021-11-06 01:48:20,27447
TXN2021000104,Miami,APP001,Winter Jacket,Apparel,4,17.04,2021-01-09 18:25:55,27448
TXN2021000105,Boston,APP001,Winter Jacket,Apparel,5,191.26,2021-12-16 10:36:45,27449
TXN2021000106,New York,SOLAR001,SunPower Panel X,Solar,1,133.66,2021-01-23 09:40:29,27450
TXN2021000107,Miami,APP002,Raincoat,Apparel,3,45.89,2021-10-17 01:54:35,27451
TXN2021000108,Boston,SOLAR001,SunPower Panel X,Solar,2,57.45,2021-03-13 19:03:35,27452
TXN2021000109,San Francisco,APP002,Raincoat,Apparel,1,150.98,2021-06-03 23:37:47,27453
TXN2021000110,Los Angeles,APP002,Raincoat,Apparel,4,72.62,2021-06-19 18:34:23,27454
TXN2021000111,Los Angeles,APP002,Raincoat,Apparel,2,31.05,2021-09-23 15:03:24,27455
TXN2021000112,Miami,APP001,Winter Jacket,Apparel,5,230.24,2021-07-12 19:53:29,27456
TXN2021000113,Seattle,PROD0001,Pale Meadow,Paint Shades,2,91.29,2021-11-04 08:55:57,27457
TXN2021000114,Chicago,SOLAR001,SunPower Panel X,Solar,3,45.18,2021-06-28 18:27:03,27458
TXN2021000115,Los Angeles,APP001,Winter Jacket,Apparel,1,106.72,2021-05-12 10:27:08,27459
TXN2021000116,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,1,22.86,2021-02-26 00:58:45,27460
TXN2021000117,Los Angeles,APP003,Fleece Pullover,Apparel,4,15.31,2021-07-30 05:28:14,27461
TXN2021000118,New York,APP001,Winter Jacket,Apparel,5,94.09,2021-01-17 10:53:11,27462
TXN2021000119,Denver,PROD0002,Tranquil Lavender,Paint Shades,1,139.95,2021-05-13 03:35:45,27463
TXN2021000120,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,159.31,2021-08-16 22:01:43,27464
TXN2021000121,Seattle,APP003,Fleece Pullover,Apparel,1,18.14,2021-05-15 02:57:29,27465
TXN2021000122,San Francisco,PROD0001,Pale Meadow,Paint Shades,4,92.62,2021-12-29 20:56:00,27466
TXN2021000123,Los Angeles,SOLAR001,SunPower Panel X,Solar,1,69.88,2021-03-21 10:35:19,27467
TXN2021000124,New York,PROD0001,Pale Meadow,Paint Shades,5,132.89,2021-01-14 00:22:53,27468
TXN2021000125,Mountain View,WINE001,Crimson Cabernet,Beverages - Wine,4,225.85,2021-02-23 03:27:24,27469
TXN2021000126,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,235.54,2021-10-12 02:23:03,27470
TXN2021000127,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,190.31,2021-04-11 10:47:53,27471
TXN2021000128,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,3,150.29,2021-08-13 21:19:09,27472
TXN2021000129,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,123.92,2021-10-27 19:48:09,27473
TXN2021000130,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,207.8,2021-10-01 06:15:24,27474
TXN2021000131,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,2,70.86,2021-05-26 01:44:57,27475
TXN2021000132,New York,APP001,Winter Jacket,Apparel,2,175.57,2021-05-23 22:03:48,27476
TXN2021000133,Los Angeles,APP002,Raincoat,Apparel,4,225.15,2021-10-30 07:59:44,27477
TXN2021000134,New York,SOLAR001,SunPower Panel X,Solar,3,15.01,2021-06-11 10:00:33,27478
TXN2021000135,Chicago,PROD0001,Pale Meadow,Paint Shades,5,31.69,2021-03-02 11:35:38,27479
TXN2021000136,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,83.84,2021-01-27 23:49:59,27480
TXN2021000137,New York,SOLAR001,SunPower Panel X,Solar,3,146.06,2021-01-11 08:25:32,27481
TXN2021000138,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,208.32,2021-08-21 04:53:39,27482
TXN2021000139,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,109.25,2021-12-19 12:28:02,27483
TXN2021000140,New York,PROD0002,Tranquil Lavender,Paint Shades,2,33.71,2021-07-16 17:57:03,27484
TXN2021000141,Boston,APP003,Fleece Pullover,Apparel,5,170.54,2021-11-22 06:39:37,27485
TXN2021000142,Chicago,SOLAR001,SunPower Panel X,Solar,1,51.01,2021-06-23 14:03:04,27486
TXN2021000143,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,113.73,2021-12-01 11:31:57,27487
TXN2021000144,New York,PROD0001,Pale Meadow,Paint Shades,2,178.35,2021-02-24 02:07:33,27488
TXN2021000145,Seattle,APP001,Winter Jacket,Apparel,4,89.62,2021-02-21 05:26:39,27489
TXN2021000146,New York,SOLAR001,SunPower Panel X,Solar,4,182.88,2021-10-25 03:12:25,27490
TXN2021000147,Boston,PROD0001,Pale Meadow,Paint Shades,2,11.44,2021-01-11 07:08:51,27491
TXN2021000148,Boston,PROD0002,Tranquil Lavender,Paint Shades,3,119.05,2021-01-17 22:50:58,27492
TXN2021000149,New York,PROD0002,Tranquil Lavender,Paint Shades,2,206.79,2021-11-24 09:26:58,27493
TXN2021000150,Houston,WINE001,Crimson Cabernet,Beverages - Wine,4,141.63,2021-10-08 19:43:43,27494
TXN2021000151,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,3,85.57,2021-04-26 09:48:35,27495
TXN2021000152,Miami,APP002,Raincoat,Apparel,3,52.21,2021-08-23 18:25:01,27496
TXN2021000153,San Francisco,PROD0001,Pale Meadow,Paint Shades,2,214.72,2021-11-05 00:25:25,27497
TXN2021000154,New York,APP002,Raincoat,Apparel,1,148.24,2021-07-09 14:52:46,27498
TXN2021000155,New York,APP003,Fleece Pullover,Apparel,5,134.03,2021-04-23 11:59:26,27499
TXN2021000156,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,2,19.68,2021-05-19 19:01:10,27500
TXN2021000157,Seattle,APP002,Raincoat,Apparel,4,134.41,2021-04-12 00:08:41,27501
TXN2021000158,New York,WINE001,Crimson Cabernet,Beverages - Wine,2,142.24,2021-12-31 08:55:18,27502
TXN2021000159,Chicago,PROD0001,Pale Meadow,Paint Shades,3,199.02,2021-06-25 19:50:30,27503
TXN2021000160,New York,APP002,Raincoat,Apparel,2,133.89,2021-02-22 15:21:23,27504
TXN2021000161,Houston,APP001,Winter Jacket,Apparel,2,126.4,2021-10-08 23:38:44,27505
TXN2021000162,Chicago,WINE003,Velvet Merlot,Beverages - Wine,5,172.27,2021-04-18 11:57:03,27506
TXN2021000163,San Francisco,PROD0001,Pale Meadow,Paint Shades,5,147.68,2021-12-03 11:00:03,27507
TXN2021000164,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,5,75.19,2021-10-12 04:24:14,27508
TXN2021000165,San Francisco,APP002,Raincoat,Apparel,5,29.47,2021-09-06 23:16:02,27509
TXN2021000166,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,189.41,2021-03-20 03:22:15,27510
TXN2021000167,New York,APP003,Fleece Pullover,Apparel,1,75.76,2021-10-29 16:30:23,27511
TXN2021000168,New York,PROD0002,Tranquil Lavender,Paint Shades,3,188.83,2021-07-19 08:49:32,27512
TXN2021000169,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,99.43,2021-12-20 17:55:30,27513
TXN2021000170,Chicago,SOLAR001,SunPower Panel X,Solar,5,129.86,2021-12-03 19:38:22,27514
TXN2021000171,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,84.18,2021-05-17 21:00:26,27515
TXN2021000172,Chicago,APP001,Winter Jacket,Apparel,1,169.08,2021-05-12 06:06:59,27516
TXN2021000173,Seattle,PROD0001,Pale Meadow,Paint Shades,5,119.19,2021-12-12 05:33:23,27517
TXN2021000174,Boston,APP003,Fleece Pullover,Apparel,2,76.14,2021-05-28 20:17:03,27518
TXN2021000175,Chicago,APP002,Raincoat,Apparel,5,70.55,2021-06-21 09:30:24,27519
TXN2021000176,Houston,SOLAR001,SunPower Panel X,Solar,3,35.73,2021-09-26 04:44:06,27520
TXN2021000177,New York,PROD0002,Tranquil Lavender,Paint Shades,4,48.45,2021-10-14 08:21:40,27521
TXN2021000178,Chicago,APP001,Winter Jacket,Apparel,5,10.92,2021-08-30 04:26:06,27522
TXN2021000179,Seattle,PROD0002,Tranquil Lavender,Paint Shades,3,74.9,2021-04-06 15:30:00,27523
TXN2021000180,Boston,APP003,Fleece Pullover,Apparel,2,135.47,2021-03-11 03:22:11,27524
TXN2021000181,Seattle,PROD0002,Tranquil Lavender,Paint Shades,5,24.48,2021-09-02 06:35:16,27525
TXN2021000182,New York,WINE003,Velvet Merlot,Beverages - Wine,2,193.42,2021-05-08 16:35:02,27526
TXN2021000183,Chicago,APP002,Raincoat,Apparel,1,226.24,2021-05-15 13:18:47,27527
TXN2021000184,Chicago,PROD0001,Pale Meadow,Paint Shades,3,75.18,2021-11-23 09:03:57,27528
TXN2021000185,New York,PROD0001,Pale Meadow,Paint Shades,5,153.45,2021-03-15 10:08:08,27529
TXN2021000186,Chicago,APP001,Winter Jacket,Apparel,4,112.0,2021-11-18 08:38:17,27530
TXN2021000187,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,168.28,2021-04-30 06:08:44,27531
TXN2021000188,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,175.03,2021-03-05 15:44:05,27532
TXN2021000189,Miami,WINE003,Velvet Merlot,Beverages - Wine,4,25.09,2021-05-17 23:51:39,27533
TXN2021000190,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,5,34.73,2021-12-11 19:49:37,27534
TXN2021000191,Los Angeles,APP003,Fleece Pullover,Apparel,4,189.85,2021-03-01 12:03:30,27535
TXN2021000192,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,128.86,2021-12-28 03:41:53,27536
TXN2021000193,Miami,APP001,Winter Jacket,Apparel,4,21.34,2021-02-03 01:34:12,27537
TXN2021000194,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,31.18,2021-10-01 12:30:06,27538
TXN2021000195,San Francisco,SOLAR001,SunPower Panel X,Solar,4,146.61,2021-08-14 18:21:56,27539
TXN2021000196,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,3,144.72,2021-04-10 02:26:42,27540
TXN2021000197,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,11.37,2021-06-16 02:10:35,27541
TXN2021000198,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,3,148.5,2021-11-10 16:50:34,27542
TXN2021000199,New York,APP001,Winter Jacket,Apparel,3,112.82,2021-08-23 14:00:18,27543
TXN2021000200,New York,APP001,Winter Jacket,Apparel,5,197.42,2021-12-28 14:49:01,27544
TXN2021000201,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,5,77.56,2021-11-14 10:23:46,27545
TXN2021000202,New York,WINE003,Velvet Merlot,Beverages - Wine,1,77.97,2021-01-28 05:13:37,27546
TXN2021000203,New York,APP002,Raincoat,Apparel,5,64.0,2021-01-25 11:25:20,27547
TXN2021000204,Chicago,PROD0002,Tranquil Lavender,Paint Shades,2,161.87,2021-01-11 20:07:40,27548
TXN2021000205,Denver,WINE003,Velvet Merlot,Beverages - Wine,4,217.14,2021-04-24 13:52:33,27549
TXN2021000206,San Francisco,PROD0001,Pale Meadow,Paint Shades,4,70.51,2021-12-28 13:10:36,27550
TXN2021000207,Seattle,PROD0001,Pale Meadow,Paint Shades,3,222.35,2021-04-07 07:54:44,27551
TXN2021000208,Miami,PROD0001,Pale Meadow,Paint Shades,3,203.46,2021-10-15 01:38:06,27552
TXN2021000209,Los Angeles,APP001,Winter Jacket,Apparel,2,86.73,2021-03-22 06:48:16,27553
TXN2021000210,New York,APP002,Raincoat,Apparel,1,223.47,2021-02-28 04:51:15,27554
TXN2021000211,New York,APP001,Winter Jacket,Apparel,5,206.77,2021-09-19 18:02:32,27555
TXN2021000212,Houston,APP002,Raincoat,Apparel,3,195.68,2021-01-11 14:56:42,27556
TXN2021000213,New York,SOLAR001,SunPower Panel X,Solar,5,85.62,2021-09-12 19:17:01,27557
TXN2021000214,Chicago,SOLAR001,SunPower Panel X,Solar,1,198.87,2021-09-08 02:23:33,27558
TXN2021000215,Mountain View,PROD0001,Pale Meadow,Paint Shades,4,105.13,2021-09-05 02:27:52,27559
TXN2021000216,New York,APP002,Raincoat,Apparel,2,118.27,2021-02-12 01:50:30,27560
TXN2021000217,Los Angeles,APP003,Fleece Pullover,Apparel,1,66.32,2021-09-10 08:21:04,27561
TXN2021000218,San Francisco,PROD0001,Pale Meadow,Paint Shades,3,130.53,2021-05-11 17:06:04,27562
TXN2021000219,New York,APP001,Winter Jacket,Apparel,3,116.54,2021-06-15 23:15:08,27563
TXN2021000220,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,2,22.82,2021-03-31 23:10:13,27564
TXN2021000221,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,4,114.47,2021-04-28 13:51:08,27565
TXN2021000222,Los Angeles,APP001,Winter Jacket,Apparel,4,48.58,2021-10-11 07:22:28,27566
TXN2021000223,Seattle,PROD0002,Tranquil Lavender,Paint Shades,5,136.9,2021-10-07 02:01:49,27567
TXN2021000224,New York,APP001,Winter Jacket,Apparel,5,211.17,2021-01-26 19:30:06,27568
TXN2021000225,Houston,PROD0001,Pale Meadow,Paint Shades,1,20.83,2021-03-18 08:23:23,27569
TXN2021000226,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,2,118.02,2021-05-03 05:12:20,27570
TXN2021000227,Boston,PROD0002,Tranquil Lavender,Paint Shades,3,107.04,2021-06-22 05:07:53,27571
TXN2021000228,Boston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,69.78,2021-06-01 12:11:27,27572
TXN2021000229,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,68.97,2021-01-09 04:38:54,27573
TXN2021000230,Los Angeles,APP002,Raincoat,Apparel,1,150.06,2021-12-09 18:38:48,27574
TXN2021000231,New York,APP003,Fleece Pullover,Apparel,2,210.15,2021-01-05 14:07:28,27575
TXN2021000232,New York,PROD0001,Pale Meadow,Paint Shades,4,236.69,2021-11-19 22:42:25,27576
TXN2021000233,Chicago,WINE003,Velvet Merlot,Beverages - Wine,4,117.24,2021-09-08 16:43:24,27577
TXN2021000234,Miami,APP001,Winter Jacket,Apparel,3,131.63,2021-11-09 05:27:21,27578
TXN2021000235,Seattle,APP001,Winter Jacket,Apparel,2,162.78,2021-12-11 23:49:16,27579
TXN2021000236,Los Angeles,APP002,Raincoat,Apparel,3,146.7,2021-11-29 17:15:49,27580
TXN2021000237,Chicago,SOLAR001,SunPower Panel X,Solar,4,19.39,2021-07-29 10:09:26,27581
TXN2021000238,New York,WINE001,Crimson Cabernet,Beverages - Wine,3,126.25,2021-02-18 00:58:48,27582
TXN2021000239,Miami,APP002,Raincoat,Apparel,2,200.59,2021-07-13 02:34:12,27583
TXN2021000240,Houston,APP001,Winter Jacket,Apparel,2,214.23,2021-06-01 11:53:21,27584
TXN2021000241,San Francisco,APP003,Fleece Pullover,Apparel,3,83.55,2021-09-07 10:46:40,27585
TXN2021000242,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,2,22.14,2021-01-10 11:06:15,27586
TXN2021000243,Houston,APP001,Winter Jacket,Apparel,1,135.74,2021-11-08 04:43:59,27587
TXN2021000244,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,161.14,2021-07-16 13:14:43,27588
TXN2021000245,New York,APP003,Fleece Pullover,Apparel,1,150.1,2021-03-13 03:32:06,27589
TXN2021000246,Miami,APP002,Raincoat,Apparel,3,135.24,2021-05-06 10:47:41,27590
TXN2021000247,Houston,SOLAR001,SunPower Panel X,Solar,3,41.61,2021-07-27 16:41:07,27591
TXN2021000248,New York,WINE003,Velvet Merlot,Beverages - Wine,1,226.82,2021-01-22 20:52:27,27592
TXN2021000249,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,168.19,2021-06-05 17:58:34,27593
TXN2021000250,Denver,APP003,Fleece Pullover,Apparel,5,128.1,2021-03-08 20:57:59,27594
