TransactionID,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,SaleDate,CustomerID
TXN2020000026,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,5,227.73,2020-07-14 21:46:03,12370
TXN2020000027,Los Angeles,APP002,Raincoat,Apparel,2,132.79,2020-10-17 00:24:20,12371
TXN2020000028,San Francisco,APP003,Fleece Pullover,Apparel,4,53.55,2020-01-28 10:14:17,12372
TXN2020000029,New York,APP003,Fleece Pullover,Apparel,1,106.63,2020-05-26 03:13:37,12373
TXN2020000030,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,3,207.23,2020-08-14 02:13:42,12374
TXN2020000031,Miami,SOLAR001,SunPower Panel X,Solar,4,44.2,2020-11-20 10:43:55,12375
TXN2020000032,Los Angeles,SOLAR001,SunPower Panel X,Solar,5,124.04,2020-05-11 12:59:46,12376
TXN2020000033,New York,PROD0002,Tranquil Lavender,Paint Shades,4,205.7,2020-09-19 15:19:55,12377
TXN2020000034,New York,PROD0002,Tranquil Lavender,Paint Shades,4,130.6,2020-12-13 13:34:41,12378
TXN2020000035,New York,APP001,Winter Jacket,Apparel,1,151.78,2020-10-30 17:05:12,12379
TXN2020000036,New York,APP003,Fleece Pullover,Apparel,5,66.24,2020-09-14 15:15:42,12380
TXN2020000037,Boston,APP002,Raincoat,Apparel,2,184.47,2020-10-24 16:27:09,12381
TXN2020000038,Los Angeles,APP002,Raincoat,Apparel,4,104.02,2020-02-14 11:39:47,12382
TXN2020000039,Mountain View,SOLAR001,SunPower Panel X,Solar,1,145.62,2020-03-12 09:44:38,12383
TXN2020000040,New York,APP002,Raincoat,Apparel,1,34.96,2020-03-21 17:51:29,12384
TXN2020000041,New York,SOLAR001,SunPower Panel X,Solar,4,74.52,2020-08-05 18:15:55,12385
TXN2020000042,New York,APP002,Raincoat,Apparel,1,128.53,2020-01-21 17:56:40,12386
TXN2020000043,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,53.98,2020-01-12 02:10:02,12387
TXN2020000044,Mountain View,WINE001,Crimson Cabernet,Beverages - Wine,1,110.5,2020-10-27 17:26:43,12388
TXN2020000045,Seattle,APP001,Winter Jacket,Apparel,3,169.82,2020-04-13 12:45:59,12389
TXN2020000046,Miami,APP003,Fleece Pullover,Apparel,5,55.17,2020-04-18 03:05:44,12390
TXN2020000047,Houston,APP003,Fleece Pullover,Apparel,1,227.54,2020-06-13 12:14:47,12391
TXN2020000048,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,186.09,2020-12-08 13:33:38,12392
TXN2020000049,New York,APP003,Fleece Pullover,Apparel,4,95.4,2020-01-03 03:38:54,12393
TXN2020000050,Seattle,PROD0002,Tranquil Lavender,Paint Shades,3,123.24,2020-08-31 11:52:01,12394
TXN2020000051,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,208.79,2020-11-11 05:36:19,12395
TXN2020000052,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,160.1,2020-08-26 08:45:57,12396
TXN2020000053,New York,APP003,Fleece Pullover,Apparel,3,159.85,2020-03-07 11:47:28,12397
TXN2020000054,New York,APP002,Raincoat,Apparel,4,50.64,2020-10-10 01:27:35,12398
TXN2020000055,New York,PROD0001,Pale Meadow,Paint Shades,1,187.24,2020-02-19 12:11:27,12399
TXN2020000056,New York,PROD0001,Pale Meadow,Paint Shades,1,32.44,2020-08-04 22:40:01,12400
TXN2020000057,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,2,141.18,2020-05-09 08:08:00,12401
TXN2020000058,Chicago,WINE003,Velvet Merlot,Beverages - Wine,3,145.93,2020-05-05 19:29:07,12402
TXN2020000059,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,156.6,2020-07-30 19:24:54,12403
TXN2020000060,New York,APP001,Winter Jacket,Apparel,3,237.41,2020-05-04 16:38:44,12404
TXN2020000061,Mountain View,SOLAR001,SunPower Panel X,Solar,1,148.62,2020-03-15 05:40:37,12405
TXN2020000062,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,3,54.14,2020-03-15 07:54:31,12406
TXN2020000063,Los Angeles,APP003,Fleece Pullover,Apparel,1,76.51,2020-03-28 10:19:02,12407
TXN2020000064,Miami,APP001,Winter Jacket,Apparel,4,69.55,2020-06-18 18:22:35,12408
TXN2020000065,Miami,WINE003,Velvet Merlot,Beverages - Wine,3,29.78,2020-06-17 10:12:03,12409
TXN2020000066,New York,PROD0001,Pale Meadow,Paint Shades,4,26.79,2020-05-01 20:34:11,12410
TXN2020000067,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,5,153.51,2020-11-21 15:38:14,12411
TXN2020000068,Miami,WINE001,Crimson Cabernet,Beverages - Wine,4,17.05,2020-05-02 22:32:01,12412
TXN2020000069,Miami,PROD0001,Pale Meadow,Paint Shades,1,113.08,2020-07-02 21:45:01,12413
TXN2020000070,New York,WINE003,Velvet Merlot,Beverages - Wine,4,222.37,2020-01-25 22:09:42,12414
TXN2020000071,Chicago,PROD0002,Tranquil Lavender,Paint Shades,3,128.56,2020-09-13 08:27:18,12415
TXN2020000072,Miami,APP003,Fleece Pullover,Apparel,4,62.05,2020-06-11 00:48:19,12416
TXN2020000073,Houston,APP001,Winter Jacket,Apparel,4,124.57,2020-03-20 22:48:09,12417
TXN2020000074,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,180.75,2020-07-29 19:40:43,12418
TXN2020000075,Chicago,APP001,Winter Jacket,Apparel,4,221.67,2020-05-21 05:21:19,12419
TXN2020000076,Chicago,WINE003,Velvet Merlot,Beverages - Wine,3,148.35,2020-09-22 02:15:33,12420
TXN2020000077,Boston,WINE001,Crimson Cabernet,Beverages - Wine,3,130.32,2020-09-07 10:45:06,12421
TXN2020000078,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,209.73,2020-01-26 12:22:30,12422
TXN2020000079,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,5,128.96,2020-12-06 12:35:15,12423
TXN2020000080,Los Angeles,SOLAR001,SunPower Panel X,Solar,5,165.83,2020-08-25 13:46:43,12424
TXN2020000081,Boston,WINE003,Velvet Merlot,Beverages - Wine,5,176.13,2020-10-20 13:29:30,12425
TXN2020000082,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,235.67,2020-08-12 01:59:11,12426
TXN2020000083,Miami,APP002,Raincoat,Apparel,2,236.86,2020-05-14 14:38:19,12427
TXN2020000084,Miami,PROD0002,Tranquil Lavender,Paint Shades,4,162.83,2020-12-03 14:48:16,12428
TXN2020000085,Chicago,APP002,Raincoat,Apparel,1,50.13,2020-08-15 09:49:01,12429
TXN2020000086,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,40.69,2020-08-17 13:02:59,12430
TXN2020000087,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,175.65,2020-01-17 07:41:45,12431
TXN2020000088,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,53.9,2020-09-23 07:02:10,12432
TXN2020000089,Chicago,PROD0001,Pale Meadow,Paint Shades,3,108.66,2020-06-30 07:06:18,12433
TXN2020000090,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,84.99,2020-04-04 14:29:31,12434
TXN2020000091,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,14.88,2020-10-25 08:49:27,12435
TXN2020000092,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,78.87,2020-03-08 19:00:29,12436
TXN2020000093,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,5,95.26,2020-04-04 19:09:18,12437
TXN2020000094,Houston,SOLAR001,SunPower Panel X,Solar,4,35.81,2020-11-03 13:03:56,12438
TXN2020000095,New York,WINE003,Velvet Merlot,Beverages - Wine,3,225.54,2020-05-06 09:20:31,12439
TXN2020000096,Boston,APP002,Raincoat,Apparel,3,174.65,2020-03-12 13:10:53,12440
TXN2020000097,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,24.81,2020-03-10 20:00:30,12441
TXN2020000098,Chicago,APP003,Fleece Pullover,Apparel,5,129.96,2020-11-06 00:35:28,12442
TXN2020000099,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,143.84,2020-09-12 17:36:58,12443
TXN2020000100,Chicago,PROD0001,Pale Meadow,Paint Shades,1,99.19,2020-12-21 18:07:20,12444
TXN2020000101,Miami,WINE003,Velvet Merlot,Beverages - Wine,1,216.98,2020-10-29 02:21:43,12445
TXN2020000102,Denver,APP003,Fleece Pullover,Apparel,5,48.3,2020-09-26 12:30:57,12446
TXN2020000103,Houston,SOLAR001,SunPower Panel X,Solar,1,105.49,2020-05-05 16:26:16,12447
TXN2020000104,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,162.88,2020-06-09 05:42:16,12448
TXN2020000105,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,177.04,2020-08-19 20:08:46,12449
TXN2020000106,Houston,APP001,Winter Jacket,Apparel,5,218.75,2020-11-29 02:02:32,12450
TXN2020000107,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,164.61,2020-01-29 18:08:31,12451
TXN2020000108,Miami,WINE001,Crimson Cabernet,Beverages - Wine,1,205.57,2020-07-02 22:08:12,12452
TXN2020000109,Mountain View,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,96.92,2020-04-07 15:44:55,12453
TXN2020000110,Mountain View,PROD0001,Pale Meadow,Paint Shades,5,224.11,2020-10-26 16:24:36,12454
TXN2020000111,Boston,SOLAR001,SunPower Panel X,Solar,3,42.5,2020-05-11 06:15:09,12455
TXN2020000112,San Francisco,SOLAR001,SunPower Panel X,Solar,2,180.28,2020-07-06 22:13:48,12456
TXN2020000113,New York,APP001,Winter Jacket,Apparel,2,121.25,2020-03-25 13:17:14,12457
TXN2020000114,New York,APP001,Winter Jacket,Apparel,2,178.65,2020-04-30 01:48:10,12458
TXN2020000115,Seattle,APP003,Fleece Pullover,Apparel,5,40.51,2020-03-16 07:45:48,12459
TXN2020000116,New York,WINE003,Velvet Merlot,Beverages - Wine,2,139.13,2020-07-27 15:07:57,12460
TXN2020000117,Boston,WINE001,Crimson Cabernet,Beverages - Wine,5,213.03,2020-03-27 00:54:39,12461
TXN2020000118,Houston,SOLAR001,SunPower Panel X,Solar,2,43.83,2020-02-18 06:27:53,12462
TXN2020000119,Boston,APP002,Raincoat,Apparel,3,29.28,2020-01-15 01:12:07,12463
TXN2020000120,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,211.78,2020-09-03 18:29:47,12464
TXN2020000121,Boston,SOLAR001,SunPower Panel X,Solar,5,165.08,2020-05-04 06:59:10,12465
TXN2020000122,Boston,PROD0002,Tranquil Lavender,Paint Shades,4,95.22,2020-12-03 05:20:48,12466
TXN2020000123,Los Angeles,APP003,Fleece Pullover,Apparel,4,10.45,2020-08-11 02:10:33,12467
TXN2020000124,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,228.5,2020-04-24 02:12:57,12468
TXN2020000125,San Francisco,SOLAR001,SunPower Panel X,Solar,4,28.52,2020-06-11 03:56:31,12469
TXN2020000126,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,89.78,2020-05-28 19:40:18,12470
TXN2020000127,Miami,WINE001,Crimson Cabernet,Beverages - Wine,5,178.94,2020-12-22 21:11:45,12471
TXN2020000128,Chicago,WINE003,Velvet Merlot,Beverages - Wine,4,237.55,2020-10-17 21:20:15,12472
TXN2020000129,Denver,APP003,Fleece Pullover,Apparel,2,216.61,2020-03-28 19:15:37,12473
TXN2020000130,Chicago,APP001,Winter Jacket,Apparel,3,207.87,2020-07-28 18:24:18,12474
TXN2020000131,Chicago,APP001,Winter Jacket,Apparel,2,88.32,2020-12-06 23:29:55,12475
TXN2020000132,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,3,146.75,2020-10-07 15:47:20,12476
TXN2020000133,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,75.95,2020-05-21 23:41:07,12477
TXN2020000134,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,123.71,2020-02-16 06:39:28,12478
TXN2020000135,Miami,APP002,Raincoat,Apparel,3,176.25,2020-03-05 16:12:46,12479
TXN2020000136,Los Angeles,SOLAR001,SunPower Panel X,Solar,1,223.98,2020-02-04 21:42:19,12480
TXN2020000137,Miami,SOLAR001,SunPower Panel X,Solar,2,133.81,2020-06-15 02:08:57,12481
TXN2020000138,New York,APP002,Raincoat,Apparel,5,77.22,2020-09-07 09:52:50,12482
TXN2020000139,Los Angeles,APP002,Raincoat,Apparel,1,26.4,2020-04-22 02:50:03,12483
TXN2020000140,Boston,WINE001,Crimson Cabernet,Beverages - Wine,5,95.58,2020-07-08 22:26:53,12484
TXN2020000141,New York,WINE003,Velvet Merlot,Beverages - Wine,2,22.43,2020-02-17 20:34:34,12485
TXN2020000142,Los Angeles,APP003,Fleece Pullover,Apparel,4,64.79,2020-10-27 06:06:09,12486
TXN2020000143,Houston,APP002,Raincoat,Apparel,2,33.18,2020-11-13 06:48:09,12487
TXN2020000144,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,92.66,2020-02-11 21:55:21,12488
TXN2020000145,Los Angeles,PROD0001,Pale Meadow,Paint Shades,1,164.56,2020-10-26 06:01:38,12489
TXN2020000146,Los Angeles,APP001,Winter Jacket,Apparel,1,19.02,2020-01-12 11:28:24,12490
TXN2020000147,Houston,WINE001,Crimson Cabernet,Beverages - Wine,2,44.64,2020-09-18 00:13:18,12491
TXN2020000148,San Francisco,APP003,Fleece Pullover,Apparel,5,190.75,2020-01-10 23:29:28,12492
TXN2020000149,Chicago,APP003,Fleece Pullover,Apparel,1,129.35,2020-09-03 02:33:43,12493
TXN2020000150,New York,APP001,Winter Jacket,Apparel,4,126.07,2020-06-20 00:22:04,12494
TXN2020000151,Boston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,46.61,2020-05-14 22:20:39,12495
TXN2020000152,New York,WINE001,Crimson Cabernet,Beverages - Wine,2,21.16,2020-11-27 01:29:03,12496
TXN2020000153,Seattle,APP002,Raincoat,Apparel,1,32.48,2020-06-11 18:00:22,12497
TXN2020000154,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,5,96.98,2020-03-24 03:13:30,12498
TXN2020000155,Denver,PROD0001,Pale Meadow,Paint Shades,3,146.46,2020-11-23 15:02:02,12499
TXN2020000156,Houston,SOLAR001,SunPower Panel X,Solar,2,63.0,2020-01-30 11:20:26,12500
TXN2020000157,New York,APP001,Winter Jacket,Apparel,5,143.48,2020-09-20 13:39:49,12501
TXN2020000158,Los Angeles,APP003,Fleece Pullover,Apparel,5,43.31,2020-10-29 13:45:01,12502
TXN2020000159,Denver,SOLAR001,SunPower Panel X,Solar,4,23.81,2020-10-07 11:56:36,12503
TXN2020000160,Los Angeles,PROD0001,Pale Meadow,Paint Shades,4,78.4,2020-02-16 07:21:41,12504
TXN2020000161,New York,WINE003,Velvet Merlot,Beverages - Wine,1,59.01,2020-10-05 12:51:53,12505
TXN2020000162,New York,APP001,Winter Jacket,Apparel,2,186.94,2020-03-03 23:08:25,12506
TXN2020000163,Los Angeles,SOLAR001,SunPower Panel X,Solar,5,117.84,2020-06-09 21:13:37,12507
TXN2020000164,San Francisco,APP002,Raincoat,Apparel,5,169.97,2020-04-05 08:10:37,12508
TXN2020000165,Chicago,WINE003,Velvet Merlot,Beverages - Wine,4,79.22,2020-08-22 03:51:17,12509
TXN2020000166,San Francisco,APP003,Fleece Pullover,Apparel,2,161.37,2020-06-23 23:32:21,12510
TXN2020000167,Houston,APP003,Fleece Pullover,Apparel,4,46.84,2020-08-17 04:33:32,12511
TXN2020000168,Denver,WINE003,Velvet Merlot,Beverages - Wine,5,140.7,2020-01-23 23:54:22,12512
TXN2020000169,Houston,APP001,Winter Jacket,Apparel,4,114.81,2020-03-27 19:02:21,12513
TXN2020000170,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,124.54,2020-06-10 22:55:09,12514
TXN2020000171,Los Angeles,PROD0001,Pale Meadow,Paint Shades,3,44.8,2020-06-30 05:31:12,12515
TXN2020000172,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,71.81,2020-02-11 01:19:18,12516
TXN2020000173,Houston,APP002,Raincoat,Apparel,2,183.48,2020-02-17 08:17:27,12517
TXN2020000174,Houston,APP003,Fleece Pullover,Apparel,4,55.89,2020-08-10 19:08:49,12518
TXN2020000175,Los Angeles,PROD0001,Pale Meadow,Paint Shades,1,207.99,2020-07-08 17:20:39,12519
TXN2020000176,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,174.8,2020-07-13 12:57:32,12520
TXN2020000177,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,146.05,2020-12-08 07:54:44,12521
TXN2020000178,Miami,APP002,Raincoat,Apparel,2,154.6,2020-01-01 01:58:09,12522
TXN2020000179,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,68.29,2020-06-07 13:52:41,12523
TXN2020000180,Boston,SOLAR001,SunPower Panel X,Solar,1,185.48,2020-05-31 06:38:25,12524
TXN2020000181,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,43.87,2020-08-14 11:14:12,12525
TXN2020000182,New York,SOLAR001,SunPower Panel X,Solar,1,33.08,2020-03-02 07:50:37,12526
TXN2020000183,Seattle,APP003,Fleece Pullover,Apparel,1,84.93,2020-03-26 16:12:36,12527
TXN2020000184,New York,PROD0002,Tranquil Lavender,Paint Shades,1,103.06,2020-06-18 01:23:50,12528
TXN2020000185,Seattle,PROD0001,Pale Meadow,Paint Shades,3,206.82,2020-04-30 18:52:11,12529
TXN2020000186,Los Angeles,APP001,Winter Jacket,Apparel,3,130.37,2020-04-25 09:12:45,12530
TXN2020000187,New York,SOLAR001,SunPower Panel X,Solar,5,75.42,2020-09-12 00:39:58,12531
TXN2020000188,New York,APP003,Fleece Pullover,Apparel,5,135.88,2020-02-20 04:53:01,12532
TXN2020000189,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,181.88,2020-11-21 22:45:04,12533
TXN2020000190,Los Angeles,APP002,Raincoat,Apparel,1,76.36,2020-12-05 11:07:21,12534
TXN2020000191,Los Angeles,SOLAR001,SunPower Panel X,Solar,5,168.13,2020-03-05 12:50:40,12535
TXN2020000192,Seattle,SOLAR001,SunPower Panel X,Solar,3,202.57,2020-11-21 17:49:49,12536
TXN2020000193,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,208.06,2020-08-06 12:25:02,12537
TXN2020000194,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,110.69,2020-07-11 15:27:24,12538
TXN2020000195,Chicago,SOLAR001,SunPower Panel X,Solar,5,83.24,2020-11-03 13:11:11,12539
TXN2020000196,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,1,186.98,2020-01-12 22:20:23,12540
TXN2020000197,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,5,206.95,2020-01-12 18:20:20,12541
TXN2020000198,Los Angeles,PROD0001,Pale Meadow,Paint Shades,5,143.14,2020-06-24 15:15:11,12542
TXN2020000199,Chicago,WINE003,Velvet Merlot,Beverages - Wine,2,129.95,2020-12-04 16:14:24,12543
TXN2020000200,Denver,WINE001,Crimson Cabernet,Beverages - Wine,1,45.59,2020-11-13 00:18:57,12544
TXN2020000201,Seattle,APP003,Fleece Pullover,Apparel,4,146.43,2020-10-17 01:11:36,12545
TXN2020000202,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,1,236.95,2020-12-18 06:38:55,12546
TXN2020000203,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,3,28.15,2020-06-16 12:40:29,12547
TXN2020000204,Chicago,APP001,Winter Jacket,Apparel,2,76.65,2020-06-24 02:28:21,12548
TXN2020000205,Miami,PROD0002,Tranquil Lavender,Paint Shades,2,110.35,2020-01-06 19:06:51,12549
TXN2020000206,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,237.65,2020-11-19 09:34:03,12550
TXN2020000207,Seattle,APP003,Fleece Pullover,Apparel,2,17.63,2020-11-22 04:30:54,12551
TXN2020000208,New York,PROD0001,Pale Meadow,Paint Shades,4,35.78,2020-04-29 16:01:41,12552
TXN2020000209,Los Angeles,APP002,Raincoat,Apparel,3,100.75,2020-04-23 15:43:07,12553
TXN2020000210,New York,APP002,Raincoat,Apparel,3,94.54,2020-04-22 23:00:55,12554
TXN2020000211,New York,APP002,Raincoat,Apparel,5,158.36,2020-08-26 21:15:25,12555
TXN2020000212,Boston,APP001,Winter Jacket,Apparel,3,91.66,2020-07-16 05:38:17,12556
TXN2020000213,Denver,WINE003,Velvet Merlot,Beverages - Wine,1,94.25,2020-01-11 06:13:01,12557
TXN2020000214,Miami,WINE003,Velvet Merlot,Beverages - Wine,3,34.26,2020-06-04 06:35:10,12558
TXN2020000215,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,4,142.53,2020-05-21 08:40:10,12559
TXN2020000216,Miami,SOLAR001,SunPower Panel X,Solar,4,80.7,2020-06-04 23:19:30,12560
TXN2020000217,Boston,PROD0002,Tranquil Lavender,Paint Shades,1,172.71,2020-09-14 13:59:01,12561
TXN2020000218,Miami,PROD0002,Tranquil Lavender,Paint Shades,3,143.0,2020-05-04 00:30:37,12562
TXN2020000219,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,4,136.81,2020-02-24 21:56:41,12563
TXN2020000220,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,2,21.01,2020-01-19 18:44:33,12564
TXN2020000221,Seattle,APP003,Fleece Pullover,Apparel,2,129.77,2020-05-05 21:23:34,12565
TXN2020000222,New York,PROD0001,Pale Meadow,Paint Shades,4,93.0,2020-01-14 15:21:54,12566
TXN2020000223,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,4,140.32,2020-07-08 06:43:53,12567
TXN2020000224,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,134.96,2020-02-24 17:04:55,12568
TXN2020000225,New York,WINE003,Velvet Merlot,Beverages - Wine,1,151.4,2020-09-15 10:42:13,12569
TXN2020000226,Boston,SOLAR001,SunPower Panel X,Solar,1,119.48,2020-02-27 03:46:18,12570
TXN2020000227,Los Angeles,APP003,Fleece Pullover,Apparel,2,57.6,2020-12-16 14:32:45,12571
TXN2020000228,Miami,WINE003,Velvet Merlot,Beverages - Wine,1,53.76,2020-01-13 05:25:44,12572
TXN2020000229,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,106.23,2020-07-31 23:41:07,12573
TXN2020000230,San Francisco,SOLAR001,SunPower Panel X,Solar,2,231.11,2020-03-01 15:01:32,12574
TXN2020000231,Houston,PROD0001,Pale Meadow,Paint Shades,4,41.79,2020-10-20 10:08:00,12575
TXN2020000232,Chicago,PROD0002,Tranquil Lavender,Paint Shades,5,44.09,2020-11-27 00:53:17,12576
TXN2020000233,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,210.97,2020-04-13 11:38:43,12577
TXN2020000234,Chicago,APP002,Raincoat,Apparel,4,84.2,2020-11-17 23:19:20,12578
TXN2020000235,New York,APP002,Raincoat,Apparel,2,192.56,2020-08-27 23:05:45,12579
TXN2020000236,Los Angeles,APP003,Fleece Pullover,Apparel,3,43.04,2020-01-31 14:33:14,12580
TXN2020000237,Miami,APP002,Raincoat,Apparel,3,225.24,2020-11-04 21:12:41,12581
TXN2020000238,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,4,239.31,2020-06-26 11:09:01,12582
TXN2020000239,New York,APP003,Fleece Pullover,Apparel,5,28.21,2020-02-15 02:20:06,12583
TXN2020000240,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,86.55,2020-09-16 09:04:56,12584
TXN2020000241,New York,APP002,Raincoat,Apparel,5,23.96,2020-09-23 13:45:05,12585
TXN2020000242,San Francisco,SOLAR001,SunPower Panel X,Solar,2,77.23,2020-04-30 05:21:19,12586
TXN2020000243,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,59.2,2020-10-08 02:03:15,12587
TXN2020000244,Seattle,PROD0002,Tranquil Lavender,Paint Shades,1,234.31,2020-02-18 04:54:52,12588
TXN2020000245,Los Angeles,APP001,Winter Jacket,Apparel,1,112.5,2020-04-22 23:13:59,12589
TXN2020000246,Los Angeles,APP002,Raincoat,Apparel,4,206.56,2020-06-05 07:18:36,12590
TXN2020000247,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,227.46,2020-10-15 11:19:09,12591
TXN2020000248,Boston,SOLAR001,SunPower Panel X,Solar,5,87.27,2020-02-05 13:18:35,12592
TXN2020000249,New York,SOLAR001,SunPower Panel X,Solar,1,107.08,2020-08-29 09:21:36,12593
TXN2020000250,San Francisco,APP001,Winter Jacket,Apparel,5,35.31,2020-03-02 22:48:54,12594
