TransactionID,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,SaleDate,CustomerID
TXN2023000031,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,48.81,2023-05-11 09:34:37,57375
TXN2023000032,Chicago,SOLAR001,SunPower Panel X,Solar,3,39.87,2023-09-30 05:00:01,57376
TXN2023000033,Houston,WINE003,Velvet Merlot,Beverages - Wine,2,201.05,2023-04-04 11:51:55,57377
TXN2023000034,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,3,225.25,2023-04-27 01:42:02,57378
TXN2023000035,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,158.58,2023-07-30 13:43:29,57379
TXN2023000036,New York,PROD0001,Pale Meadow,Paint Shades,4,63.53,2023-10-02 19:14:40,57380
TXN2023000037,Miami,SOLAR001,SunPower Panel X,Solar,5,72.47,2023-12-23 18:23:31,57381
TXN2023000038,Chicago,WINE003,Velvet Merlot,Beverages - Wine,2,193.92,2023-04-03 16:46:49,57382
TXN2023000039,Boston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,61.52,2023-01-30 20:43:57,57383
TXN2023000040,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,200.14,2023-02-25 07:59:02,57384
TXN2023000041,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,4,168.29,2023-04-18 01:14:36,57385
TXN2023000042,Los Angeles,APP001,Winter Jacket,Apparel,2,80.45,2023-11-18 15:05:56,57386
TXN2023000043,Miami,PROD0001,Pale Meadow,Paint Shades,3,65.95,2023-12-12 00:41:40,57387
TXN2023000044,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,92.67,2023-10-27 01:24:45,57388
TXN2023000045,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,223.82,2023-09-27 01:09:38,57389
TXN2023000046,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,157.43,2023-01-03 08:45:19,57390
TXN2023000047,Los Angeles,SOLAR001,SunPower Panel X,Solar,4,49.97,2023-04-22 09:00:55,57391
TXN2023000048,Mountain View,APP002,Raincoat,Apparel,3,219.51,2023-08-25 06:07:11,57392
TXN2023000049,Mountain View,PROD0001,Pale Meadow,Paint Shades,3,22.12,2023-12-03 00:13:43,57393
TXN2023000050,Boston,PROD0002,Tranquil Lavender,Paint Shades,1,154.54,2023-11-04 00:09:28,57394
TXN2023000051,New York,APP002,Raincoat,Apparel,4,190.04,2023-04-23 22:49:43,57395
TXN2023000052,Chicago,APP001,Winter Jacket,Apparel,2,82.85,2023-07-07 01:35:31,57396
TXN2023000053,Los Angeles,APP003,Fleece Pullover,Apparel,2,51.12,2023-11-18 10:38:33,57397
TXN2023000054,Miami,APP001,Winter Jacket,Apparel,3,207.7,2023-05-15 02:04:49,57398
TXN2023000055,New York,SOLAR001,SunPower Panel X,Solar,4,130.36,2023-04-10 07:35:19,57399
TXN2023000056,New York,PROD0002,Tranquil Lavender,Paint Shades,4,199.73,2023-12-31 14:23:13,57400
TXN2023000057,Houston,PROD0002,Tranquil Lavender,Paint Shades,3,171.93,2023-07-30 04:43:33,57401
TXN2023000058,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,5,16.0,2023-11-25 08:48:39,57402
TXN2023000059,Mountain View,APP002,Raincoat,Apparel,5,209.58,2023-05-31 17:50:37,57403
TXN2023000060,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,48.33,2023-12-10 13:56:21,57404
TXN2023000061,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,204.6,2023-07-10 10:31:50,57405
TXN2023000062,Chicago,PROD0002,Tranquil Lavender,Paint Shades,5,12.12,2023-08-13 14:58:13,57406
TXN2023000063,Los Angeles,APP001,Winter Jacket,Apparel,4,78.38,2023-07-11 00:26:15,57407
TXN2023000064,Mountain View,WINE001,Crimson Cabernet,Beverages - Wine,1,236.3,2023-09-04 14:41:36,57408
TXN2023000065,Houston,WINE001,Crimson Cabernet,Beverages - Wine,2,108.51,2023-05-06 21:20:31,57409
TXN2023000066,Chicago,APP002,Raincoat,Apparel,5,175.19,2023-01-06 01:57:21,57410
TXN2023000067,New York,SOLAR001,SunPower Panel X,Solar,1,98.21,2023-05-07 15:13:28,57411
TXN2023000068,Los Angeles,APP001,Winter Jacket,Apparel,3,114.58,2023-01-20 22:54:58,57412
TXN2023000069,Seattle,APP001,Winter Jacket,Apparel,1,141.73,2023-01-06 14:59:03,57413
TXN2023000070,Chicago,PROD0001,Pale Meadow,Paint Shades,1,205.78,2023-09-19 02:14:34,57414
TXN2023000071,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,2,50.87,2023-09-13 18:45:26,57415
TXN2023000072,Houston,WINE001,Crimson Cabernet,Beverages - Wine,2,126.7,2023-06-11 21:48:06,57416
TXN2023000073,New York,APP003,Fleece Pullover,Apparel,4,57.36,2023-10-14 21:32:35,57417
TXN2023000074,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,121.94,2023-02-07 00:10:17,57418
TXN2023000075,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,2,103.91,2023-07-26 23:34:04,57419
TXN2023000076,Mountain View,SOLAR001,SunPower Panel X,Solar,4,108.72,2023-11-23 02:25:27,57420
TXN2023000077,Los Angeles,APP002,Raincoat,Apparel,3,200.14,2023-09-24 11:21:00,57421
TXN2023000078,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,5,14.19,2023-04-05 15:13:02,57422
TXN2023000079,Boston,APP002,Raincoat,Apparel,4,181.24,2023-09-23 14:00:47,57423
TXN2023000080,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,2,50.61,2023-04-09 09:27:02,57424
TXN2023000081,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,4,226.83,2023-07-21 18:31:17,57425
TXN2023000082,New York,APP002,Raincoat,Apparel,1,168.93,2023-03-21 03:23:50,57426
TXN2023000083,New York,WINE003,Velvet Merlot,Beverages - Wine,5,15.97,2023-08-15 10:51:41,57427
TXN2023000084,New York,APP001,Winter Jacket,Apparel,4,137.54,2023-11-05 03:13:10,57428
TXN2023000085,New York,APP001,Winter Jacket,Apparel,1,237.99,2023-05-10 17:06:38,57429
TXN2023000086,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,82.29,2023-11-01 09:49:52,57430
TXN2023000087,Boston,PROD0001,Pale Meadow,Paint Shades,4,97.96,2023-11-01 11:06:01,57431
TXN2023000088,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,229.43,2023-03-23 07:45:41,57432
TXN2023000089,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,5,176.11,2023-09-23 03:10:32,57433
TXN2023000090,Chicago,APP001,Winter Jacket,Apparel,2,18.07,2023-04-18 13:12:45,57434
TXN2023000091,Seattle,SOLAR001,SunPower Panel X,Solar,4,193.85,2023-12-22 08:24:43,57435
TXN2023000092,Los Angeles,APP003,Fleece Pullover,Apparel,4,167.54,2023-04-15 22:03:58,57436
TXN2023000093,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,53.09,2023-08-27 10:31:24,57437
TXN2023000094,Chicago,APP002,Raincoat,Apparel,4,166.61,2023-06-06 02:30:02,57438
TXN2023000095,New York,APP002,Raincoat,Apparel,1,85.71,2023-06-16 22:41:06,57439
TXN2023000096,Los Angeles,SOLAR001,SunPower Panel X,Solar,4,60.61,2023-11-18 09:57:09,57440
TXN2023000097,Houston,SOLAR001,SunPower Panel X,Solar,5,23.45,2023-07-20 00:48:33,57441
TXN2023000098,New York,WINE001,Crimson Cabernet,Beverages - Wine,1,186.7,2023-04-09 05:12:24,57442
TXN2023000099,Miami,APP001,Winter Jacket,Apparel,5,206.19,2023-08-14 04:34:24,57443
TXN2023000100,Miami,APP003,Fleece Pullover,Apparel,4,226.85,2023-03-27 13:16:38,57444
TXN2023000101,Chicago,PROD0001,Pale Meadow,Paint Shades,4,158.15,2023-03-07 18:12:10,57445
TXN2023000102,Chicago,APP003,Fleece Pullover,Apparel,4,134.3,2023-04-24 07:53:30,57446
TXN2023000103,Houston,APP002,Raincoat,Apparel,2,111.68,2023-06-09 05:44:06,57447
TXN2023000104,Miami,PROD0002,Tranquil Lavender,Paint Shades,4,212.42,2023-08-11 09:37:13,57448
TXN2023000105,Boston,WINE001,Crimson Cabernet,Beverages - Wine,3,142.88,2023-02-10 19:31:05,57449
TXN2023000106,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,117.21,2023-11-27 01:49:12,57450
TXN2023000107,Miami,WINE001,Crimson Cabernet,Beverages - Wine,4,228.55,2023-09-13 01:33:39,57451
TXN2023000108,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,2,57.93,2023-01-14 13:36:40,57452
TXN2023000109,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,4,59.36,2023-08-01 22:24:18,57453
TXN2023000110,Houston,PROD0002,Tranquil Lavender,Paint Shades,5,93.79,2023-10-15 19:26:54,57454
TXN2023000111,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,3,88.78,2023-03-23 03:17:34,57455
TXN2023000112,New York,WINE003,Velvet Merlot,Beverages - Wine,1,219.17,2023-11-29 16:40:18,57456
TXN2023000113,Boston,PROD0001,Pale Meadow,Paint Shades,3,15.79,2023-11-23 04:55:20,57457
TXN2023000114,Los Angeles,SOLAR001,SunPower Panel X,Solar,5,170.82,2023-02-10 05:23:00,57458
TXN2023000115,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,1,200.13,2023-02-12 08:15:22,57459
TXN2023000116,Miami,APP003,Fleece Pullover,Apparel,2,79.28,2023-09-14 03:06:45,57460
TXN2023000117,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,5,152.91,2023-05-01 02:56:32,57461
TXN2023000118,Chicago,WINE003,Velvet Merlot,Beverages - Wine,2,41.07,2023-10-22 23:47:47,57462
TXN2023000119,New York,APP003,Fleece Pullover,Apparel,4,84.22,2023-06-24 13:41:57,57463
TXN2023000120,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,44.71,2023-08-26 18:14:21,57464
TXN2023000121,Houston,PROD0002,Tranquil Lavender,Paint Shades,1,135.7,2023-04-09 17:36:06,57465
TXN2023000122,Seattle,WINE003,Velvet Merlot,Beverages - Wine,4,134.61,2023-09-10 09:06:34,57466
TXN2023000123,Houston,SOLAR001,SunPower Panel X,Solar,5,51.27,2023-09-05 17:50:18,57467
TXN2023000124,Los Angeles,APP003,Fleece Pullover,Apparel,5,67.53,2023-11-29 13:34:21,57468
TXN2023000125,San Francisco,SOLAR001,SunPower Panel X,Solar,3,30.48,2023-03-21 18:43:05,57469
TXN2023000126,New York,PROD0002,Tranquil Lavender,Paint Shades,5,36.93,2023-06-05 18:57:37,57470
TXN2023000127,Seattle,APP001,Winter Jacket,Apparel,4,185.52,2023-08-13 23:55:08,57471
TXN2023000128,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,1,180.73,2023-02-02 11:00:10,57472
TXN2023000129,Los Angeles,PROD0001,Pale Meadow,Paint Shades,5,11.07,2023-04-15 07:06:16,57473
TXN2023000130,New York,WINE003,Velvet Merlot,Beverages - Wine,5,35.34,2023-10-15 08:24:29,57474
TXN2023000131,Seattle,WINE003,Velvet Merlot,Beverages - Wine,5,34.81,2023-12-20 12:56:06,57475
TXN2023000132,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,3,61.32,2023-03-15 21:17:02,57476
TXN2023000133,Chicago,PROD0002,Tranquil Lavender,Paint Shades,3,100.02,2023-02-07 12:03:37,57477
TXN2023000134,Seattle,PROD0001,Pale Meadow,Paint Shades,5,54.3,2023-03-31 10:40:11,57478
TXN2023000135,New York,SOLAR001,SunPower Panel X,Solar,3,146.34,2023-08-13 16:14:18,57479
TXN2023000136,New York,APP003,Fleece Pullover,Apparel,1,80.65,2023-02-27 16:52:33,57480
TXN2023000137,Chicago,APP002,Raincoat,Apparel,5,60.95,2023-08-23 15:35:09,57481
TXN2023000138,New York,PROD0001,Pale Meadow,Paint Shades,3,120.53,2023-08-26 20:35:13,57482
TXN2023000139,New York,APP001,Winter Jacket,Apparel,4,58.88,2023-08-24 13:38:03,57483
TXN2023000140,Los Angeles,SOLAR001,SunPower Panel X,Solar,4,205.41,2023-05-05 09:56:16,57484
TXN2023000141,Denver,APP003,Fleece Pullover,Apparel,3,103.56,2023-09-20 13:45:59,57485
TXN2023000142,Houston,SOLAR001,SunPower Panel X,Solar,4,43.46,2023-08-22 08:15:30,57486
TXN2023000143,New York,PROD0002,Tranquil Lavender,Paint Shades,4,40.87,2023-10-15 21:59:31,57487
TXN2023000144,New York,PROD0001,Pale Meadow,Paint Shades,4,218.15,2023-06-08 08:14:55,57488
TXN2023000145,New York,WINE003,Velvet Merlot,Beverages - Wine,1,158.77,2023-12-27 00:34:12,57489
TXN2023000146,New York,APP001,Winter Jacket,Apparel,1,188.57,2023-05-19 11:36:10,57490
TXN2023000147,Seattle,APP002,Raincoat,Apparel,5,225.7,2023-01-11 10:54:04,57491
TXN2023000148,Miami,WINE003,Velvet Merlot,Beverages - Wine,5,40.47,2023-01-15 06:59:39,57492
TXN2023000149,New York,APP002,Raincoat,Apparel,2,110.82,2023-10-18 20:43:36,57493
TXN2023000150,Seattle,APP001,Winter Jacket,Apparel,3,123.77,2023-01-31 09:33:25,57494
TXN2023000151,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,174.35,2023-02-05 09:55:49,57495
TXN2023000152,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,139.13,2023-05-28 20:47:49,57496
TXN2023000153,Los Angeles,APP001,Winter Jacket,Apparel,5,166.07,2023-03-24 01:21:57,57497
TXN2023000154,New York,APP001,Winter Jacket,Apparel,4,18.58,2023-04-30 16:57:52,57498
TXN2023000155,Houston,SOLAR001,SunPower Panel X,Solar,1,211.57,2023-06-19 18:14:43,57499
TXN2023000156,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,127.06,2023-03-01 18:10:24,57500
TXN2023000157,Los Angeles,PROD0001,Pale Meadow,Paint Shades,4,162.65,2023-12-22 07:11:18,57501
TXN2023000158,New York,WINE001,Crimson Cabernet,Beverages - Wine,2,203.6,2023-10-29 07:42:45,57502
TXN2023000159,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,5,89.95,2023-01-10 10:12:59,57503
TXN2023000160,New York,WINE003,Velvet Merlot,Beverages - Wine,4,211.62,2023-05-25 10:38:50,57504
TXN2023000161,New York,WINE003,Velvet Merlot,Beverages - Wine,2,38.84,2023-06-06 10:50:02,57505
TXN2023000162,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,3,25.64,2023-09-28 06:21:37,57506
TXN2023000163,New York,PROD0002,Tranquil Lavender,Paint Shades,2,150.24,2023-07-04 21:07:12,57507
TXN2023000164,Boston,SOLAR001,SunPower Panel X,Solar,1,82.51,2023-08-19 06:43:47,57508
TXN2023000165,New York,APP002,Raincoat,Apparel,1,81.68,2023-10-12 21:39:01,57509
TXN2023000166,Mountain View,APP003,Fleece Pullover,Apparel,2,16.31,2023-07-21 01:17:47,57510
TXN2023000167,San Francisco,APP003,Fleece Pullover,Apparel,5,235.82,2023-08-23 11:09:51,57511
TXN2023000168,New York,APP001,Winter Jacket,Apparel,3,194.13,2023-04-14 15:52:56,57512
TXN2023000169,San Francisco,APP001,Winter Jacket,Apparel,3,178.94,2023-05-02 21:25:45,57513
TXN2023000170,Chicago,WINE003,Velvet Merlot,Beverages - Wine,4,209.29,2023-04-30 12:53:34,57514
TXN2023000171,Chicago,APP002,Raincoat,Apparel,1,229.24,2023-08-25 10:49:38,57515
TXN2023000172,Boston,WINE003,Velvet Merlot,Beverages - Wine,2,74.44,2023-11-26 01:34:05,57516
TXN2023000173,Denver,PROD0002,Tranquil Lavender,Paint Shades,2,77.38,2023-02-24 00:04:41,57517
TXN2023000174,Los Angeles,APP002,Raincoat,Apparel,1,107.39,2023-03-12 20:04:15,57518
TXN2023000175,San Francisco,SOLAR001,SunPower Panel X,Solar,3,142.69,2023-08-26 20:30:46,57519
TXN2023000176,New York,PROD0002,Tranquil Lavender,Paint Shades,1,105.52,2023-08-06 13:31:46,57520
TXN2023000177,Seattle,PROD0001,Pale Meadow,Paint Shades,4,53.12,2023-04-26 15:38:58,57521
TXN2023000178,Los Angeles,APP001,Winter Jacket,Apparel,4,231.61,2023-12-26 10:10:18,57522
TXN2023000179,Los Angeles,APP001,Winter Jacket,Apparel,1,221.19,2023-09-26 09:46:35,57523
TXN2023000180,Chicago,WINE003,Velvet Merlot,Beverages - Wine,1,160.4,2023-09-25 14:06:48,57524
TXN2023000181,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,140.91,2023-10-03 14:16:11,57525
TXN2023000182,Seattle,APP001,Winter Jacket,Apparel,1,132.2,2023-05-22 04:10:10,57526
TXN2023000183,New York,APP001,Winter Jacket,Apparel,3,29.17,2023-06-23 16:32:07,57527
TXN2023000184,New York,APP001,Winter Jacket,Apparel,4,144.85,2023-09-04 04:55:43,57528
TXN2023000185,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,5,155.86,2023-10-15 06:29:19,57529
TXN2023000186,Denver,SOLAR001,SunPower Panel X,Solar,4,64.35,2023-03-27 16:31:38,57530
TXN2023000187,Miami,WINE003,Velvet Merlot,Beverages - Wine,5,178.76,2023-06-25 05:59:16,57531
TXN2023000188,Los Angeles,APP003,Fleece Pullover,Apparel,3,91.7,2023-08-01 01:22:41,57532
TXN2023000189,Denver,WINE003,Velvet Merlot,Beverages - Wine,5,31.33,2023-09-30 19:41:09,57533
TXN2023000190,Boston,WINE001,Crimson Cabernet,Beverages - Wine,3,101.1,2023-09-05 00:47:47,57534
TXN2023000191,Houston,APP002,Raincoat,Apparel,4,132.72,2023-10-10 07:10:00,57535
TXN2023000192,Houston,WINE001,Crimson Cabernet,Beverages - Wine,4,14.76,2023-07-17 12:28:48,57536
TXN2023000193,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,1,63.33,2023-05-15 05:28:23,57537
TXN2023000194,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,2,220.71,2023-05-09 10:25:46,57538
TXN2023000195,Boston,SOLAR001,SunPower Panel X,Solar,2,12.08,2023-02-11 23:53:51,57539
TXN2023000196,New York,WINE003,Velvet Merlot,Beverages - Wine,5,94.92,2023-06-08 22:32:27,57540
TXN2023000197,Seattle,APP001,Winter Jacket,Apparel,2,18.31,2023-12-08 02:34:53,57541
TXN2023000198,Chicago,APP001,Winter Jacket,Apparel,5,196.55,2023-11-12 17:11:39,57542
TXN2023000199,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,32.08,2023-08-19 19:09:27,57543
TXN2023000200,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,136.34,2023-08-11 02:24:46,57544
TXN2023000201,Miami,SOLAR001,SunPower Panel X,Solar,4,80.95,2023-11-29 22:10:07,57545
TXN2023000202,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,22.21,2023-10-07 00:02:10,57546
TXN2023000203,New York,SOLAR001,SunPower Panel X,Solar,4,37.02,2023-09-30 16:25:33,57547
TXN2023000204,Chicago,PROD0002,Tranquil Lavender,Paint Shades,4,201.18,2023-02-27 13:06:06,57548
TXN2023000205,Seattle,APP003,Fleece Pullover,Apparel,1,54.8,2023-02-24 03:12:09,57549
TXN2023000206,Miami,PROD0001,Pale Meadow,Paint Shades,2,67.41,2023-04-02 14:47:29,57550
TXN2023000207,Houston,SOLAR001,SunPower Panel X,Solar,5,224.48,2023-11-08 22:10:27,57551
TXN2023000208,Boston,APP003,Fleece Pullover,Apparel,3,108.98,2023-01-04 23:48:47,57552
TXN2023000209,San Francisco,PROD0001,Pale Meadow,Paint Shades,4,207.7,2023-01-03 01:03:59,57553
TXN2023000210,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,192.83,2023-12-25 20:35:43,57554
TXN2023000211,Los Angeles,APP003,Fleece Pullover,Apparel,1,203.72,2023-07-23 15:37:36,57555
TXN2023000212,Houston,APP001,Winter Jacket,Apparel,5,160.93,2023-04-20 13:31:03,57556
TXN2023000213,New York,APP001,Winter Jacket,Apparel,5,167.46,2023-06-08 17:33:11,57557
TXN2023000214,Los Angeles,APP001,Winter Jacket,Apparel,2,49.8,2023-09-07 13:26:21,57558
TXN2023000215,Denver,SOLAR001,SunPower Panel X,Solar,5,74.21,2023-11-23 07:48:57,57559
TXN2023000216,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,184.44,2023-10-22 15:44:17,57560
TXN2023000217,Houston,PROD0002,Tranquil Lavender,Paint Shades,5,205.37,2023-10-01 14:40:32,57561
TXN2023000218,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,139.28,2023-12-22 23:30:19,57562
TXN2023000219,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,5,76.61,2023-03-14 11:25:26,57563
TXN2023000220,Miami,APP001,Winter Jacket,Apparel,4,141.22,2023-09-04 20:11:40,57564
TXN2023000221,Houston,APP002,Raincoat,Apparel,1,217.72,2023-08-16 04:36:33,57565
TXN2023000222,New York,APP003,Fleece Pullover,Apparel,1,202.13,2023-08-04 05:26:40,57566
TXN2023000223,New York,APP003,Fleece Pullover,Apparel,2,180.04,2023-05-12 00:16:25,57567
TXN2023000224,Seattle,APP002,Raincoat,Apparel,5,156.69,2023-12-09 03:24:42,57568
TXN2023000225,Los Angeles,APP001,Winter Jacket,Apparel,1,94.31,2023-11-08 09:43:34,57569
TXN2023000226,Chicago,PROD0002,Tranquil Lavender,Paint Shades,2,91.12,2023-05-01 14:15:17,57570
TXN2023000227,Chicago,SOLAR001,SunPower Panel X,Solar,3,202.25,2023-02-02 04:34:00,57571
TXN2023000228,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,136.65,2023-11-11 03:22:27,57572
TXN2023000229,New York,APP001,Winter Jacket,Apparel,4,199.34,2023-08-18 00:26:13,57573
TXN2023000230,Seattle,APP002,Raincoat,Apparel,1,211.06,2023-06-27 09:17:07,57574
TXN2023000231,New York,SOLAR001,SunPower Panel X,Solar,2,212.87,2023-06-21 01:32:45,57575
TXN2023000232,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,1,219.32,2023-03-15 09:22:09,57576
TXN2023000233,Chicago,PROD0002,Tranquil Lavender,Paint Shades,5,58.58,2023-01-04 21:58:55,57577
TXN2023000234,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,114.38,2023-12-30 11:14:20,57578
TXN2023000235,Seattle,WINE003,Velvet Merlot,Beverages - Wine,3,89.82,2023-06-17 09:12:28,57579
TXN2023000236,New York,PROD0001,Pale Meadow,Paint Shades,2,159.25,2023-02-01 01:19:27,57580
TXN2023000237,New York,APP003,Fleece Pullover,Apparel,3,104.12,2023-03-25 00:19:40,57581
TXN2023000238,Chicago,APP001,Winter Jacket,Apparel,4,90.51,2023-07-01 14:22:06,57582
TXN2023000239,Miami,APP001,Winter Jacket,Apparel,3,76.63,2023-01-29 13:26:52,57583
TXN2023000240,Mountain View,PROD0001,Pale Meadow,Paint Shades,1,162.65,2023-01-24 06:48:57,57584
TXN2023000241,Houston,APP003,Fleece Pullover,Apparel,2,232.95,2023-11-08 08:55:13,57585
TXN2023000242,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,1,107.15,2023-02-12 02:22:06,57586
TXN2023000243,New York,PROD0001,Pale Meadow,Paint Shades,4,207.37,2023-08-01 03:01:08,57587
TXN2023000244,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,2,39.24,2023-09-03 17:40:33,57588
TXN2023000245,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,1,117.5,2023-07-11 20:51:14,57589
TXN2023000246,New York,APP001,Winter Jacket,Apparel,2,57.43,2023-04-27 18:51:40,57590
TXN2023000247,New York,PROD0001,Pale Meadow,Paint Shades,2,213.84,2023-09-24 11:09:56,57591
TXN2023000248,Denver,WINE001,Crimson Cabernet,Beverages - Wine,4,161.79,2023-04-20 01:45:45,57592
TXN2023000249,New York,APP001,Winter Jacket,Apparel,4,83.12,2023-04-09 11:19:58,57593
TXN2023000250,Chicago,APP001,Winter Jacket,Apparel,2,80.51,2023-11-16 01:48:50,57594
