TransactionId,CustomerId,ProductId,Quantity,Price,TotalAmount,TransactionDate,ProfitAmount,Hour,Minute,StoreId
bf652e80-0ad3-4fbc-8879-7d81f9a2e44b,29333127,32,2,77,154,2019-10-27 00:00:00.000,4,15,18,2840
462011a0-fed7-4fcf-b1b6-8fc8687f6a5b,12690591,32,2,77,154,2015-02-09 00:00:00.000,44,15,37,1378
5d2837a1-7084-41ec-b1f4-32735dee708c,12693327,32,2,77,154,2018-05-02 00:00:00.000,3,15,53,4458
ad55c7ca-07a9-4e33-99f4-603d83ec9b87,56834990,32,2,77,154,2015-01-06 00:00:00.000,3,15,5,1276
27d98edc-b7c3-4797-ac0a-420c365cc2d0,55135673,32,2,77,154,2018-02-17 00:00:00.000,38,15,3,215
558b6c99-4b01-45b9-a067-27cdc9c4ed04,31298454,32,2,77,154,2019-02-10 00:00:00.000,16,15,29,688
ef196933-8329-46e3-b5de-1857e6e3fc1d,60058165,32,2,77,154,2015-07-06 00:00:00.000,23,15,33,5876
24e706bb-24e1-487e-893f-8bfbf855c745,1134383,32,2,77,154,2018-04-01 00:00:00.000,27,15,31,2066
6c7266a7-a0ba-4e50-8fde-584f3ef9ca27,28300136,32,2,77,154,2018-01-05 00:00:00.000,35,15,19,1322
fa2a7025-e88a-4b92-a9dd-9d49b8627ff9,69233716,32,2,77,154,2019-09-18 00:00:00.000,40,15,12,5636
b26791cd-6d06-491d-84da-0025fee612ef,68548805,32,2,77,154,2017-04-23 00:00:00.000,38,15,37,4395
864ee937-e1a3-4071-9a65-1c991344c027,51146778,32,2,77,154,2015-01-09 00:00:00.000,30,15,9,2874
b381f622-db88-4ada-aee6-a17c1e8e8a0f,48514834,32,2,77,154,2017-03-26 00:00:00.000,7,15,51,4118
58bfede8-2c2d-4712-9d5c-511bb8138580,52300942,32,2,77,154,2016-04-23 00:00:00.000,40,15,37,5685
6db5451d-d7af-4177-85c6-534eea5861ba,49391686,32,2,77,154,2017-04-20 00:00:00.000,7,15,2,384
67571af2-1126-4833-be41-d4af191fd4ef,69590742,32,2,77,154,2015-07-05 00:00:00.000,24,15,54,740
005e916d-4302-4276-beb1-011b35c3893e,63362654,32,2,77,154,2017-02-01 00:00:00.000,16,15,6,772
38a37e4c-facd-4f9a-a735-02d99d9d8ad3,47373533,32,2,77,154,2015-07-03 00:00:00.000,43,15,59,3068
f4eeb8b1-e862-4fe2-81bb-93892af8dbe0,46679517,32,2,77,154,2017-04-28 00:00:00.000,38,15,41,67
461b4e22-b2fe-46e9-b8e3-1cbdd8b6fdfc,18923785,32,2,77,154,2016-06-29 00:00:00.000,35,15,15,266
818e37bc-19e8-41cb-8cf4-cdf37a3a069f,48157348,32,2,77,154,2019-04-02 00:00:00.000,26,15,58,2110
32f93581-857a-4319-8af8-3f4adc179917,60273151,32,2,77,154,2019-04-24 00:00:00.000,44,15,8,2309
93e9a3c8-fa0d-4988-8abc-bcae2bd4146e,25593071,32,2,77,154,2016-12-27 00:00:00.000,23,15,39,4997
b64264ff-f06d-4141-8506-3ebfa61dfeea,52336764,32,2,77,154,2019-05-21 00:00:00.000,38,15,59,1498
5d12eaba-192c-486a-8377-2b6140d3a8cb,64220832,32,2,77,154,2015-07-05 00:00:00.000,12,15,31,3894
a4afa846-b5e7-46d3-a44a-7e37a6b44111,53557051,32,2,77,154,2015-01-14 00:00:00.000,26,15,30,4613
fa321162-a595-49f6-b0da-2f0d1eba35a6,27710221,32,2,77,154,2017-08-18 00:00:00.000,33,15,40,262
7c6d44b2-b931-45fa-8f9a-d60c7de87d4f,27466374,32,2,77,154,2015-10-11 00:00:00.000,43,15,20,4328
1b75a21c-2216-4a8b-b49e-36431642aa1d,61813800,32,2,77,154,2016-04-08 00:00:00.000,38,15,33,2050
82aa5244-72d4-4b77-b103-f3241d4175a3,12913090,32,2,77,154,2017-01-24 00:00:00.000,3,15,37,1438
53e7a871-3f26-4af4-9317-0aac689ed7ce,22378138,32,2,77,154,2015-01-18 00:00:00.000,40,15,54,702
556e1e2d-2b39-43cb-81d7-96501bc9e2b5,24657273,32,2,77,154,2016-05-14 00:00:00.000,12,15,35,3375
2be7b31f-f383-498d-a08f-b77dab83eb38,20890396,32,2,77,154,2015-03-28 00:00:00.000,1,15,39,3961
144b64bb-ce4b-4ca4-9063-24d78f172325,25955787,32,2,77,154,2018-03-09 00:00:00.000,33,15,42,1519
570f1b9b-3efe-444d-bd5f-a2079e94365a,11162629,32,2,77,154,2015-03-05 00:00:00.000,35,15,24,2720
8f472449-7594-4367-8065-d61a65859b21,67471094,32,2,77,154,2019-01-20 00:00:00.000,41,15,15,5221
c8a04ab0-48ca-4cb6-8c3b-2f462b84be59,30987159,32,2,77,154,2015-01-22 00:00:00.000,1,15,17,4539
60c66083-c12f-48df-be25-13f2c81ccb58,23793377,32,2,77,154,2019-11-02 00:00:00.000,44,15,27,985
72799473-bc6b-4e3f-b143-86f5acdc7cd4,52115613,32,2,77,154,2016-06-11 00:00:00.000,24,15,55,2114
9ff42fb0-4e96-48a9-88ec-d1242a46bc5a,7922871,32,2,77,154,2018-03-18 00:00:00.000,38,15,49,2538
77227f3b-102d-4ade-abe9-e54a3623a0cb,7871941,32,2,77,154,2019-12-26 00:00:00.000,18,15,39,5873
9f322208-1bb3-4a35-aea0-6080aebdaae1,13543620,32,2,77,154,2017-01-29 00:00:00.000,38,15,57,1252
be9054f4-4550-42d4-a430-cf04682eb3ef,46150338,96,2,77,154,2016-01-29 00:00:00.000,38,15,43,5511
42fdb0bd-77cd-4dbc-9ceb-a6b965b0dd60,12310903,96,2,77,154,2018-01-30 00:00:00.000,7,15,12,727
96017158-12fc-4d76-bd51-a41eb77564cb,66757632,96,2,77,154,2017-04-16 00:00:00.000,20,15,45,4456
af2fd4f7-6650-4694-be24-77bf8caa21dc,39705870,96,2,77,154,2015-12-02 00:00:00.000,1,15,55,4010
e6d23a6f-422a-4c05-872a-f9608834509c,55262319,96,2,77,154,2019-06-05 00:00:00.000,13,15,52,258
aaa33991-c41a-41bb-8d08-5eeb5c22312e,66245306,96,2,77,154,2017-08-08 00:00:00.000,27,15,2,3302
4cb44c6f-9e45-49d9-acec-54b00cc8267a,28550665,96,2,77,154,2018-10-23 00:00:00.000,30,15,11,4473
e454b802-ccc9-40c7-851e-ecd4bcb7f4ed,18625166,96,2,77,154,2019-02-14 00:00:00.000,10,15,44,328
bf02faf5-8ab1-455a-a7bf-174696772b10,66764704,96,2,77,154,2015-05-13 00:00:00.000,35,15,8,4764
73bbf36a-b9bf-4990-b5a8-85bd200a0318,35524385,96,2,77,154,2016-06-26 00:00:00.000,16,15,33,1010
4cb1885b-7566-4b16-b31b-3d43dc1c664d,50153446,96,2,77,154,2018-11-19 00:00:00.000,13,15,53,5378
a84dfe56-bf2a-4509-98ec-91aa383d143d,15162873,96,2,77,154,2016-08-17 00:00:00.000,13,15,3,4669
92c66ed1-67c5-4dac-9785-6000a1ba4d12,14171108,96,2,77,154,2019-02-06 00:00:00.000,30,15,20,5148
5df33e8c-f04b-41b1-b83c-fc1b7d77844a,25998325,96,2,77,154,2019-05-10 00:00:00.000,3,15,3,4814
c7e3e35e-d31b-45ab-b05f-72d2746b1eb4,42929678,96,2,77,154,2018-01-07 00:00:00.000,35,15,45,1279
740dade7-8b8e-4899-9b1e-92d14a56e1f7,67544351,96,2,77,154,2018-07-23 00:00:00.000,38,15,9,5578
bda53985-f877-4eaf-baca-32761b9bb83c,21410182,96,2,77,154,2016-06-09 00:00:00.000,30,15,46,2648
87f8e596-8439-450b-8715-187d1802eb86,9104198,96,2,77,154,2018-11-01 00:00:00.000,38,15,48,868
f7960a57-a4d2-463c-94b2-def941b450d8,33239028,96,2,77,154,2018-10-24 00:00:00.000,29,15,33,2003
e9c9700e-8655-47d8-924b-d05376985699,69644880,96,2,77,154,2016-05-17 00:00:00.000,4,15,3,2041
d572c12f-2913-45d7-a1a4-830df3505d75,29887279,96,2,77,154,2015-12-14 00:00:00.000,24,15,41,5730
fb7e0e72-d80a-4728-ac6f-50160329b039,45961724,96,2,77,154,2016-10-26 00:00:00.000,1,15,48,5815
037b6305-fa7c-414d-8909-c8275b80e7e0,41988270,96,2,77,154,2015-11-20 00:00:00.000,29,15,45,93
82f51091-a9c3-4892-9afc-1d1e7aa02ef4,38724419,96,2,77,154,2018-06-10 00:00:00.000,4,15,19,861
34f342e0-9a5e-457c-8f92-aafb027698e5,7124142,96,2,77,154,2017-08-02 00:00:00.000,3,15,16,803
979ba009-c69a-4edd-a2f3-bd7c6a70a2b3,31598407,96,2,77,154,2015-12-18 00:00:00.000,27,15,39,3878
8266e107-adb6-4d2b-bbfd-cdc0e74d5d74,2270479,96,2,77,154,2017-03-02 00:00:00.000,41,15,12,4393
6520883a-b5bc-45b5-b17b-20c64a255f0a,19721819,96,2,77,154,2015-01-17 00:00:00.000,21,15,26,4305
2b7a13e1-a846-431e-81dc-6673b02ec624,31200628,96,2,77,154,2016-02-24 00:00:00.000,29,15,51,3776
377ac7ca-d5ec-4b0c-a84a-317e6719cbeb,49451318,96,2,77,154,2018-09-22 00:00:00.000,38,15,5,2759
be22ec58-aa8a-4006-a09b-75ff7be49ff5,19904826,96,2,77,154,2016-11-26 00:00:00.000,21,15,23,5009
1aaa3f46-a252-4b74-8a5f-87ef18a03436,48376200,96,2,77,154,2018-12-17 00:00:00.000,38,15,55,667
0dec8ddf-fe62-4e68-99d9-68c8ee4fc308,24826069,96,2,77,154,2015-12-18 00:00:00.000,26,15,2,3992
fab4d8b2-43cd-4635-9a00-eca3279a0d92,32051040,96,2,77,154,2019-07-18 00:00:00.000,30,15,40,4209
c5f00bcc-03cf-48ba-840f-8ca357a94126,15573256,96,2,77,154,2019-02-27 00:00:00.000,9,15,38,3328
eb23c899-522a-4c2b-9d3f-2407e38fc10d,31980792,96,2,77,154,2015-03-27 00:00:00.000,32,15,15,4743
e79dd1c8-b53e-42dd-bb57-17b8108da1eb,24398177,96,2,77,154,2017-04-18 00:00:00.000,30,15,16,561
863b05b2-5632-4059-9b7a-00ac91e752d3,35887610,96,2,77,154,2019-01-31 00:00:00.000,35,15,54,2113
8c981d7e-9252-475b-beba-96aabd545fb4,25278417,96,2,77,154,2018-01-15 00:00:00.000,27,15,3,3538
0f347e4e-611c-471b-a7c0-2a9bf1237768,36806338,96,2,77,154,2018-07-29 00:00:00.000,16,15,13,3278
9da82646-6281-405c-be2b-98b403ba440e,27627796,96,2,77,154,2017-12-23 00:00:00.000,10,15,55,3037
cc64aac6-8e90-44d3-b53c-6ab00045e180,6197327,96,2,77,154,2016-02-16 00:00:00.000,18,15,5,1352
55684dff-f41e-4f64-bb9d-3ccb44e9e076,16769241,96,2,77,154,2018-09-09 00:00:00.000,32,15,7,2617
55360e19-a51a-4d1f-a321-cfe4edf22fb4,68459619,96,2,77,154,2015-01-22 00:00:00.000,33,15,16,2425
680c3a4e-b71d-4077-8425-bade90da645f,68968413,96,2,77,154,2019-11-23 00:00:00.000,16,15,22,3337
272e6a20-d1d6-4424-9c90-a6fce51539c2,34802277,96,2,77,154,2015-06-15 00:00:00.000,12,15,57,2422
1dba0dcc-a8e2-44a9-b170-372e7acbad4a,34613620,96,2,77,154,2015-09-02 00:00:00.000,7,15,19,2086
45afa788-a3ae-4d7c-9216-785941cacc94,63178457,96,2,77,154,2017-08-08 00:00:00.000,9,15,58,4398
fb000605-e962-4f9b-8550-eb28da6a26d0,27457275,96,2,77,154,2017-01-03 00:00:00.000,3,15,48,3082
fa8cde41-8b2f-429a-a2b2-51f5063ba028,27711028,96,2,77,154,2018-01-10 00:00:00.000,20,15,56,633
2a106a2f-2680-4cb0-a8b8-b6d26c7c013c,59034831,96,2,77,154,2019-12-22 00:00:00.000,10,15,49,4635
7617451f-878e-4d69-aa08-9e82de03a3d2,50027534,96,2,77,154,2018-06-22 00:00:00.000,7,15,18,5717
57fa840b-a43d-4b41-b718-2c18fd54bfdd,40270640,96,2,77,154,2018-06-30 00:00:00.000,4,15,21,3384
8163ec53-05f4-4f18-b228-af7f7ae9ffb9,32648446,96,2,77,154,2016-05-23 00:00:00.000,32,15,38,2705
8aac70a2-69f6-4b1e-9141-5f08eb97e53d,23541282,96,2,77,154,2016-10-08 00:00:00.000,16,15,49,929
373bf8a5-9a2a-46a1-8258-64813488d666,3878271,96,2,77,154,2019-05-16 00:00:00.000,26,15,40,3847
b284fc48-f23f-4e32-807d-53ecc9ed046e,14146596,96,2,77,154,2016-02-01 00:00:00.000,3,15,37,5455
fcf57d0b-f377-49fe-a9d4-ecb94e4cf69e,38174690,96,2,77,154,2018-03-07 00:00:00.000,3,15,21,652
34d61558-72e3-4942-afad-d1507a9b07e5,39971214,96,2,77,154,2017-02-04 00:00:00.000,16,15,34,294
147b5464-a9ed-4046-a897-43b9d126e2a1,14290314,96,2,77,154,2017-03-25 00:00:00.000,3,15,1,4018
c069593c-55ef-4cd7-a42d-f6b3f981648a,42800366,16,2,440,880,2016-09-03 00:00:00.000,167,15,58,4487
3f0ba803-221c-41b8-9090-359f85c43775,44552420,85,2,1523,3046,2019-06-01 00:00:00.000,456,15,58,5184
2acb4ddd-4d98-4375-b991-fb2513cb018a,43147295,37,2,194,388,2015-05-03 00:00:00.000,69,15,58,1560
4bb9b9c8-dc8a-4768-9980-adc1fc48ff0d,39250119,35,2,641,1282,2017-02-02 00:00:00.000,115,15,58,95
bc7bde05-b661-4c65-83a7-d40927ce6457,69744486,76,2,639,1278,2019-10-14 00:00:00.000,76,15,58,3216
b5d1cd15-12a6-46ff-bd59-054760d3618a,34258318,98,2,1559,3118,2017-02-20 00:00:00.000,654,15,58,1606
2f9c534d-99e7-475d-b024-ae78c5a4520b,5322554,85,2,1523,3046,2015-02-20 00:00:00.000,578,15,58,3484
c0c9b5e5-7382-4515-b084-fade616bf5d8,20552002,74,2,621,1242,2015-02-14 00:00:00.000,260,15,58,5657
aa7ab0f2-43c8-47d5-a76b-a0cb642b458d,52928925,58,2,216,432,2016-06-27 00:00:00.000,73,15,58,4747
9ec63cf1-2579-40e4-aee0-4af96c1d415b,60118944,68,2,1701,3402,2019-02-18 00:00:00.000,816,15,58,3714
b34ecc3a-8eb3-44ac-a5ec-fd4be5b4a98c,63079275,86,2,200,400,2019-09-18 00:00:00.000,60,15,58,819
fe47668f-c69d-4a5f-b34a-7f3eccec6b7f,41171430,57,2,336,672,2016-09-25 00:00:00.000,100,15,58,3413
8411b4c6-69dc-4a61-8a2e-275f809b953f,67241310,25,2,765,1530,2019-09-27 00:00:00.000,30,15,58,2525
d232237c-833d-4780-be66-3f85316b5da9,27067510,59,2,490,980,2018-06-07 00:00:00.000,176,15,58,4198
b8cf3a6f-69a6-4c85-82c5-57ee6650bed0,18327148,47,2,583,1166,2016-06-09 00:00:00.000,279,15,58,1704
726ba227-252c-42d2-acba-e9ee956fea19,64268329,63,2,806,1612,2018-12-31 00:00:00.000,257,15,58,3267
8cd83972-ba23-4edc-b39d-9f5ae5bd7118,29147133,6,2,768,1536,2019-02-23 00:00:00.000,76,15,58,763
04142855-4c71-49a6-9f07-94e006a9ebf8,64028612,64,2,1249,2498,2019-11-09 00:00:00.000,99,15,58,260
6f112690-cdb3-4f57-9782-e5a0288835a4,41710043,23,2,996,1992,2017-04-28 00:00:00.000,39,15,58,4673
7788caf7-5d3c-4892-ba7d-a38bfa521013,16684816,6,2,768,1536,2017-01-01 00:00:00.000,261,15,58,5554
47e1e2c8-d13a-4b38-b67f-aa81bd093c25,12387106,34,2,874,1748,2015-11-21 00:00:00.000,157,15,58,2938
00e556d1-55dd-4d7f-b88f-33de2abdba17,54682164,36,2,1429,2858,2019-10-28 00:00:00.000,200,15,58,2071
2cb5be87-a035-4d83-9514-22e489ee7e2c,17598053,21,2,1613,3226,2015-01-19 00:00:00.000,354,15,58,767
68bec92d-0c2f-41f0-a2bc-1fe783a638ad,54689002,63,2,806,1612,2016-07-05 00:00:00.000,403,15,58,5314
3eeb82ed-b19f-427c-8761-d1bbad064991,10184901,89,2,384,768,2017-04-22 00:00:00.000,84,15,58,2770
4f01c20e-c7f5-44f6-93df-bf1cbae5718e,9629257,41,2,1581,3162,2016-11-15 00:00:00.000,379,15,58,4259
2fce6638-6aaf-4e28-97e8-8d3d5d327ca7,13467254,35,2,641,1282,2015-05-09 00:00:00.000,38,15,58,907
f383b5c5-a261-4168-a1b2-7162a09bc218,14672027,79,2,417,834,2017-01-29 00:00:00.000,50,15,58,1227
845df691-dae3-4834-845d-1d00b9b77c15,1697275,68,2,1701,3402,2018-09-26 00:00:00.000,34,15,58,1076
7e5a7294-ae5c-4eaa-b634-a86a05a98499,40599515,95,2,471,942,2017-10-02 00:00:00.000,18,15,58,1024
ece0f11f-bf8a-49f6-8fc8-bc472d4c86c2,42927754,77,2,1932,3864,2016-04-02 00:00:00.000,540,15,58,5474
553087a8-dbd1-4801-89e5-073165d3859c,67308521,18,2,1835,3670,2019-04-23 00:00:00.000,550,15,58,4460
c6179bfb-a129-49e1-9dcb-3602a198b65c,36930139,74,2,621,1242,2015-04-25 00:00:00.000,74,15,58,5001
39e51ab6-fa15-42c6-8901-3af0f1409c8a,21395757,98,2,1559,3118,2017-07-21 00:00:00.000,436,15,58,3917
2fd6c418-c8dc-4efe-bbfd-d6202bb45727,52865659,82,2,1442,2884,2018-12-07 00:00:00.000,201,15,58,1448
9e631d6f-b955-4a29-b14d-4dbb9e2b808d,70639523,91,2,1097,2194,2016-06-17 00:00:00.000,592,15,58,4865
1e664875-f6af-4be5-a9d9-2aff89eefe78,65459068,15,2,1472,2944,2018-11-29 00:00:00.000,264,15,58,5884
79f856e3-b5a9-4bd2-bb13-c003de0e02c8,2112485,34,2,874,1748,2019-09-24 00:00:00.000,52,15,58,3785
21cc5370-469f-4583-b99f-13738904fa96,24989840,39,2,905,1810,2016-11-15 00:00:00.000,434,15,58,4668
e9165bb5-fe9b-4b59-b870-849ab2271100,47261170,1,2,1617,3234,2017-04-18 00:00:00.000,258,15,58,628
f14ae43c-23bb-4fe8-8039-e73638b74586,13261975,56,2,883,1766,2016-08-07 00:00:00.000,35,15,58,1036
a55e66b4-5f75-4976-84d7-90c4f9a2e680,63804063,85,2,1523,3046,2015-02-16 00:00:00.000,365,15,58,4098
b8b316d5-8ef5-442c-9b0b-0a7d2265bf94,17881962,68,2,1701,3402,2016-09-22 00:00:00.000,986,15,58,4436
ca3c8148-57a2-470e-9d3b-355551c61d59,63806773,89,2,384,768,2017-02-07 00:00:00.000,115,15,58,4600
96dc9afe-a1c1-4b53-b6b7-209b1a804235,54598664,5,2,841,1682,2018-07-25 00:00:00.000,370,15,58,2480
7da1f043-b8d8-4286-b821-b8895d2d5d7a,67546444,24,2,14,28,2017-08-03 00:00:00.000,7,15,58,4119
ddd4226c-2457-4885-8ec6-44be63f9193e,57761750,9,2,1683,3366,2017-03-22 00:00:00.000,875,15,58,4755
359d0f70-f221-4d3c-b46a-f2a1b992b550,51833257,98,2,1559,3118,2015-01-01 00:00:00.000,436,15,58,4634
dd442e16-eef7-4817-a859-9e327b7b4dfc,2274604,85,2,1523,3046,2019-05-28 00:00:00.000,822,15,58,4576
7155876f-8d53-44de-8f78-731703cff782,12921769,58,2,216,432,2019-06-24 00:00:00.000,90,15,58,4461
2ec6b1a2-4d1b-4f09-b664-e3d74474d03c,19727979,49,2,848,1696,2017-08-09 00:00:00.000,305,15,58,3250
f5f07cb3-5165-4f8e-89db-c35128173b7b,30152326,67,2,966,1932,2017-05-08 00:00:00.000,540,15,58,5707
c0f980c1-1da6-4665-82ce-90811819cfda,60300896,85,2,1523,3046,2017-02-25 00:00:00.000,761,15,58,2510
b439b2a9-9727-4baa-802a-2a6cab31f313,24726371,28,2,514,1028,2019-04-29 00:00:00.000,205,15,58,3318
1f6efae7-aee4-47a3-b8bc-11a0416ded34,46936935,78,2,725,1450,2019-07-12 00:00:00.000,159,15,58,1044
a8bd0ea8-8576-48d0-9c58-34d0cbe4cdf6,48969877,41,2,1581,3162,2019-05-21 00:00:00.000,695,15,58,2749
5f5b401b-574c-4e59-a0ec-1e6a045318c9,20461040,37,2,194,388,2015-08-16 00:00:00.000,3,15,58,1423
7f0088fa-240e-4e1f-89c2-7eda10b7897e,31298300,97,2,177,354,2019-08-31 00:00:00.000,49,15,58,5626
590ce31b-a1d3-4851-97e4-a1c02a3b7053,20463000,59,2,490,980,2018-07-31 00:00:00.000,166,15,58,4579
baadef35-822e-4365-9674-c5516e0ff2b5,68969326,13,2,575,1150,2018-07-31 00:00:00.000,184,15,58,2632
d73d0581-70cf-4e91-9fc0-47f691ed349d,68638497,85,2,1523,3046,2018-07-08 00:00:00.000,548,15,58,588
57058efa-63f7-4fd4-bc50-e070b08af50a,20264433,22,2,739,1478,2019-06-25 00:00:00.000,147,15,58,3251
eda34079-a297-45c8-9c63-eeb063c7f613,70390838,85,2,1523,3046,2015-03-08 00:00:00.000,731,15,58,4214
07a06090-f360-47cb-b7c3-8aba1a128977,35232567,23,2,996,1992,2018-05-15 00:00:00.000,39,15,58,5638
9e7104b4-2e19-42a3-8336-1073f6c54ed7,49393045,99,2,708,1416,2018-12-14 00:00:00.000,368,15,58,3544
80ecf950-61e6-4c50-a222-fa68560b0107,40840942,72,2,1828,3656,2017-03-16 00:00:00.000,36,15,58,1473
0c5b67c9-c015-47f7-85f2-d00c9d8958f9,20792186,77,2,1932,3864,2016-05-19 00:00:00.000,77,15,58,4041
c1dda035-a688-49be-b8b7-a7f61ab08263,69239603,36,2,1429,2858,2019-02-03 00:00:00.000,657,15,58,776
7fe6fa77-7cd3-4a0e-8dfd-9d9ec2bd0aaf,69229947,44,2,276,552,2016-11-29 00:00:00.000,132,15,58,4602
05a57717-5415-4876-a48b-b9eaaa63b792,45769217,78,2,725,1450,2019-07-30 00:00:00.000,406,15,58,1770
692e8d47-813a-43a5-8971-04345526f039,60269717,90,2,1759,3518,2018-07-24 00:00:00.000,211,15,58,4547
fd510558-ed77-4156-a997-aa6b4cfb25a6,8689583,6,2,768,1536,2016-09-06 00:00:00.000,276,15,58,3863
604cb50a-f0e2-4fea-9215-01e5b5ea25b1,54324889,19,2,807,1614,2016-09-23 00:00:00.000,193,15,58,1881
553bd722-a05b-4087-bfa7-64ba4ff71049,45587446,79,2,417,834,2015-05-29 00:00:00.000,216,15,58,2577
904665ae-877f-45bd-b599-414f8af3274b,25333750,93,2,233,466,2019-04-10 00:00:00.000,69,15,58,5457
98764055-5af5-4663-a11c-3b38d26dab5c,8281434,20,2,1637,3274,2018-10-26 00:00:00.000,818,15,58,3729
dcad9202-2ad0-4213-9116-0154ee393228,27798485,99,2,708,1416,2019-11-03 00:00:00.000,269,15,58,180
4447c42d-5bce-466e-b28a-83c74b69d55f,63190766,65,2,1569,3138,2018-05-11 00:00:00.000,815,15,58,802
73c6a295-e6ee-4719-8a72-aa082f400144,17538229,57,2,336,672,2019-12-01 00:00:00.000,53,15,58,3888
b805d218-d992-48f7-a920-9ee7f2eaac2c,53379642,87,2,959,1918,2016-02-19 00:00:00.000,345,15,58,396
9ab7bda7-2d9c-4ef8-a232-78d4c6054b8a,12918372,46,2,121,242,2019-02-07 00:00:00.000,16,15,58,5510
