9,1,$0 - $100,418.68,0,1,Surburban,0,Web,Web Only,0,0,$227.,5,Furniture,2014-10-19 00:00:00.0000000,Enjoy the Moment,Asia Pacific,Baby Boomers (45 – 60s),Other,Opens
2,1,$0 - $100,118.4,1,0,Surburban,0,Web,Mens E-Mail,1,0,"$3,788.",2,Electronics,2014-10-20 00:00:00.0000000,Get Sporty,Asia Pacific,Gen Y (80 – 2000s),Other,Unopened
9,5,$500 - $750,219.04,1,1,Surburban,0,Phone,Mens E-Mail,0,0,$326.,5,Furniture,2014-10-26 00:00:00.0000000,Enjoy the Moment,South America,Baby Boomers (45 – 60s),Female,Clicks
10,2,$100 - $200,215.03,0,1,Urban,1,Web,Web Only,0,0,$570.,5,Furniture,2014-11-07 00:00:00.0000000,Enjoy the Moment,North and Central America,Gen Z (2000s - now),Male,Clicks
2,2,$100 - $200,329.96,0,1,Surburban,1,Phone,Web Only,0,0,$108.,5,Furniture,2014-11-19 00:00:00.0000000,Enjoy the Moment,South America,Baby Boomers (45 – 60s),Other,Clicks
4,3,$200 - $350,435.33,0,1,Surburban,0,Web,Womens E-Mail,0,0,"$1,220.",1,Décor,2014-11-20 00:00:00.0000000,Fall Winter Collection,Asia Pacific,Gen Z (2000s - now),Male,Clicks
9,5,$500 - $750,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,$325.,3,Team Sports,2014-11-21 00:00:00.0000000,Seasonal,South America,Baby Boomers (45 – 60s),Male,Unopened
4,1,$0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,"$2,721.",4,Apparel and Footwear,2014-12-02 00:00:00.0000000,Spring Summer Collection,North and Central America,Gen Y (80 – 2000s),Male,Unopened
5,3,$200 - $350,179.63,1,0,Surburban,0,Phone,Mens E-Mail,1,0,"$1,381.",2,Electronics,2014-12-13 00:00:00.0000000,Get Sporty,North and Central America,Gen Z (2000s - now),Female,Unopened
1,1,$0 - $100,413.46,0,1,Rural,0,Phone,Womens E-Mail,0,0,"$1,459.",1,Décor,2014-12-31 00:00:00.0000000,Fall Winter Collection,North and Central America,Gen Z (2000s - now),Other,Clicks
5,1,$0 - $100,439.26,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,$561.,4,Apparel and Footwear,2015-01-07 00:00:00.0000000,Spring Summer Collection,North and Central America,Gen X (60 – 80s),Male,Unopened
8,1,$0 - $100,142.4,0,1,Surburban,0,Phone,Web Only,0,0,$575.,5,Furniture,2015-01-09 00:00:00.0000000,Enjoy the Moment,North and Central America,Gen X (60 – 80s),Female,Unopened
1,5,$500 - $750,109.26,0,1,Surburban,1,Web,Womens E-Mail,1,0,"$3,214.",1,Décor,2015-01-13 00:00:00.0000000,Fall Winter Collection,Europe,Gen Y (80 – 2000s),Male,Clicks
3,1,$0 - $100,134.59,1,0,Urban,1,Phone,Womens E-Mail,1,0,"$2,911.",4,Apparel and Footwear,2015-01-18 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Gen Y (80 – 2000s),Other,Unopened
1,2,$100 - $200,69.44,1,0,Rural,0,Web,Mens E-Mail,1,0,$955.,2,Electronics,2015-01-24 00:00:00.0000000,Get Sporty,North and Central America,Gen X (60 – 80s),Male,Unopened
5,1,$0 - $100,228.09,0,1,Surburban,1,Web,Web Only,0,0,"$1,054.",5,Furniture,2015-01-27 00:00:00.0000000,Enjoy the Moment,South America,Gen Z (2000s - now),Female,Unopened
12,1,$0 - $100,399.46,1,0,Surburban,0,Web,Womens E-Mail,0,0,$795.,4,Apparel and Footwear,2015-01-27 00:00:00.0000000,Spring Summer Collection,Europe,Gen X (60 – 80s),Male,Unopened
9,3,$200 - $350,278.8,1,0,Rural,0,Web,Mens E-Mail,0,0,"$2,180.",2,Electronics,2015-01-29 00:00:00.0000000,Get Sporty,South America,Gen Y (80 – 2000s),Male,Clicks
1,6," $750 - $1,000",90.91,1,0,Surburban,0,Web,Mens E-Mail,0,0,$634.,2,Electronics,2015-01-30 00:00:00.0000000,Get Sporty,North and Central America,Gen Z (2000s - now),Female,Unopened
5,6," $750 - $1,000",29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,$273.,3,Team Sports,2015-02-20 00:00:00.0000000,Seasonal,North and Central America,Baby Boomers (45 – 60s),Male,Unopened
1,2,$100 - $200,104.94,0,1,Urban,0,Phone,Web Only,0,0,$658.,5,Furniture,2015-03-29 00:00:00.0000000,Enjoy the Moment,Asia Pacific,Gen X (60 – 80s),Other,Unopened
7,3,$200 - $350,154.15,0,1,Surburban,0,Web,Mens E-Mail,0,0,$915.,3,Team Sports,2015-03-31 00:00:00.0000000,Seasonal,Asia Pacific,Gen X (60 – 80s),Male,Unopened
6,1,$0 - $100,166,0,1,Urban,0,Web,Web Only,0,0,$584.,5,Furniture,2014-12-01 00:00:00.0000000,Enjoy the Moment,North and Central America,Gen Z (2000s - now),Male,Unopened
10,1,$0 - $100,47.44,0,1,Urban,0,Phone,Womens E-Mail,0,0,"$1,195.",1,Décor,2015-04-09 00:00:00.0000000,Fall Winter Collection,North and Central America,Gen Z (2000s - now),Male,Unopened
2,4,$350 - $500,78.62,1,0,Urban,0,Web,Mens E-Mail,0,0,$879.,2,Electronics,2015-04-23 00:00:00.0000000,Get Sporty,Asia Pacific,Gen X (60 – 80s),Male,Unopened
10,2,$100 - $200,142.44,1,0,Surburban,0,Phone,Womens E-Mail,0,0,$375.,4,Apparel and Footwear,2015-05-04 00:00:00.0000000,Spring Summer Collection,South America,Baby Boomers (45 – 60s),Other,Unopened
1,3,$200 - $350,406.7,0,1,Surburban,1,Phone,Mens E-Mail,0,0,"$2,691.",3,Team Sports,2015-05-06 00:00:00.0000000,Seasonal,North and Central America,Gen Y (80 – 2000s),Female,Unopened
6,2,$100 - $200,54.11,1,0,Urban,1,Web,Womens E-Mail,0,0,$240.,4,Apparel and Footwear,2015-05-09 00:00:00.0000000,Spring Summer Collection,North and Central America,Baby Boomers (45 – 60s),Female,Unopened
2,5,$500 - $750,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,"$2,295.",3,Team Sports,2015-05-11 00:00:00.0000000,Seasonal,Europe,Gen Y (80 – 2000s),Other,Unopened
11,3,$200 - $350,313.67,1,0,Rural,1,Phone,Womens E-Mail,1,0,$864.,4,Apparel and Footwear,2015-05-16 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Gen X (60 – 80s),Male,Unopened
5,5,$500 - $750,1009.44,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,$177.,4,Apparel and Footwear,2015-05-24 00:00:00.0000000,Spring Summer Collection,South America,Baby Boomers (45 – 60s),Female,Unopened
9,2,$100 - $200,92.32,0,1,Urban,0,Phone,Mens E-Mail,0,0,$797.,3,Team Sports,2015-05-31 00:00:00.0000000,Seasonal,North and Central America,Gen X (60 – 80s),Female,Unopened
5,2,$100 - $200,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,"$1,133.",3,Team Sports,2015-05-31 00:00:00.0000000,Seasonal,South America,Gen Z (2000s - now),Other,Unopened
5,3,$200 - $350,29.99,0,1,Urban,1,Web,Web Only,0,0,$927.,5,Furniture,2014-12-28 00:00:00.0000000,Enjoy the Moment,Europe,Gen X (60 – 80s),Male,Unopened
10,1,$0 - $100,180.28,0,1,Surburban,0,Phone,Womens E-Mail,0,0,$812.,1,Décor,2015-06-05 00:00:00.0000000,Fall Winter Collection,Europe,Gen Z (2000s - now),Other,Unopened
2,1,$0 - $100,1397.57,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,"$1,621.",2,Electronics,2015-06-13 00:00:00.0000000,Get Sporty,Asia Pacific,Gen Y (80 – 2000s),Male,Unopened
2,7," $1,000 +",48.87,1,0,Surburban,1,Web,Mens E-Mail,0,0,$587.,2,Electronics,2015-06-14 00:00:00.0000000,Get Sporty,North and Central America,Gen Z (2000s - now),Female,Unopened
1,3,$200 - $350,106.27,0,1,Surburban,0,Web,Womens E-Mail,0,0,$351.,1,Décor,2015-07-11 00:00:00.0000000,Fall Winter Collection,Europe,Gen Z (2000s - now),Male,Unopened
9,3,$200 - $350,103.07,1,0,Surburban,0,Web,Mens E-Mail,0,0,$716.,2,Electronics,2015-07-18 00:00:00.0000000,Get Sporty,North and Central America,Gen X (60 – 80s),Male,Unopened
8,3,$200 - $350,99.23,1,0,Rural,0,Web,Mens E-Mail,1,0,$684.,2,Electronics,2015-07-19 00:00:00.0000000,Get Sporty,Asia Pacific,Gen Z (2000s - now),Female,Unopened
9,3,$200 - $350,1089.77,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,$928.,2,Electronics,2015-08-14 00:00:00.0000000,Get Sporty,South America,Gen Z (2000s - now),Male,Unopened
9,1,$0 - $100,203.3,0,1,Surburban,0,Web,Web Only,0,0,$201.,5,Furniture,2015-03-17 00:00:00.0000000,Enjoy the Moment,Europe,Baby Boomers (45 – 60s),Female,Unopened
4,4,$350 - $500,55.11,1,0,Urban,1,Web,Mens E-Mail,0,0,"$3,236.",2,Electronics,2015-08-26 00:00:00.0000000,Get Sporty,Asia Pacific,Gen Y (80 – 2000s),Female,Unopened
1,1,$0 - $100,809.07,1,0,Urban,1,Phone,Mens E-Mail,0,0,"$2,913.",2,Electronics,2015-08-27 00:00:00.0000000,Get Sporty,South America,Gen Y (80 – 2000s),Other,Unopened
11,2,$100 - $200,29.99,0,1,Surburban,1,Phone,Mens E-Mail,1,0,$918.,3,Team Sports,2015-08-31 00:00:00.0000000,Seasonal,Europe,Gen X (60 – 80s),Male,Opens
2,6," $750 - $1,000",29.99,0,1,Urban,1,Web,Web Only,0,0,$568.,5,Furniture,2015-03-18 00:00:00.0000000,Enjoy the Moment,North and Central America,Gen X (60 – 80s),Male,Unopened
10,7," $1,000 +",236.97,1,1,Urban,1,Phone,Mens E-Mail,0,0,$591.,5,Furniture,2015-03-23 00:00:00.0000000,Enjoy the Moment,South America,Gen X (60 – 80s),Other,Unopened
10,1,$0 - $100,185.43,1,0,Urban,0,Web,Mens E-Mail,0,0,$959.,2,Electronics,2015-09-13 00:00:00.0000000,Get Sporty,Asia Pacific,Gen X (60 – 80s),Other,Unopened
6,1,$0 - $100,101.64,0,1,Urban,0,Web,Mens E-Mail,1,0,$602.,3,Team Sports,2015-09-21 00:00:00.0000000,Seasonal,North and Central America,Gen X (60 – 80s),Female,Unopened
9,2,$100 - $200,520.43,0,1,Surburban,1,Web,Mens E-Mail,0,0,$649.,3,Team Sports,2015-09-25 00:00:00.0000000,Seasonal,South America,Gen X (60 – 80s),Female,Unopened
1,2,$100 - $200,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,"$1,120.",4,Apparel and Footwear,2015-10-02 00:00:00.0000000,Spring Summer Collection,South America,Gen Z (2000s - now),Male,Unopened
9,1,$0 - $100,350.48,1,0,Urban,1,Web,Womens E-Mail,0,0,$182.,4,Apparel and Footwear,2015-10-16 00:00:00.0000000,Spring Summer Collection,South America,Baby Boomers (45 – 60s),Other,Unopened
5,4,$350 - $500,65.26,1,0,Urban,0,Web,Mens E-Mail,1,0,"$1,861.",2,Electronics,2015-10-23 00:00:00.0000000,Get Sporty,North and Central America,Gen Y (80 – 2000s),Female,Unopened
11,3,$200 - $350,129.73,1,0,Surburban,0,Web,Womens E-Mail,0,0,$381.,4,Apparel and Footwear,2015-10-29 00:00:00.0000000,Spring Summer Collection,South America,Baby Boomers (45 – 60s),Female,Unopened
2,4,$350 - $500,55.34,1,0,Surburban,1,Phone,Womens E-Mail,0,0,$119.,4,Apparel and Footwear,2015-11-02 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Baby Boomers (45 – 60s),Male,Unopened
1,6," $750 - $1,000",80.18,0,1,Urban,0,Phone,Womens E-Mail,0,0,$736.,1,Décor,2014-05-16 00:00:00.0000000,Fall Winter Collection,Asia Pacific,Gen Z (2000s - now),Other,Opens
3,2,$100 - $200,329.26,0,1,Urban,0,Web,Mens E-Mail,0,0,$104.,3,Team Sports,2015-11-12 00:00:00.0000000,Seasonal,Europe,Baby Boomers (45 – 60s),Other,Unopened
1,5,$500 - $750,110.07,0,1,Urban,0,Web,Mens E-Mail,0,0,$721.,3,Team Sports,2015-11-28 00:00:00.0000000,Seasonal,South America,Gen Z (2000s - now),Female,Unopened
9,3,$200 - $350,418.81,0,1,Surburban,0,Multichannel,Web Only,0,0,$757.,5,Furniture,2015-04-02 00:00:00.0000000,Enjoy the Moment,Asia Pacific,Gen X (60 – 80s),Female,Unopened
12,3,$200 - $350,56.25,1,0,Surburban,1,Phone,Mens E-Mail,0,0,$635.,2,Electronics,2015-12-06 00:00:00.0000000,Get Sporty,South America,Gen X (60 – 80s),Female,Unopened
6,2,$100 - $200,146.04,0,1,Surburban,1,Phone,Mens E-Mail,0,0,"$2,392.",3,Team Sports,2015-12-09 00:00:00.0000000,Seasonal,South America,Gen Y (80 – 2000s),Male,Unopened
3,2,$100 - $200,123.39,1,0,Urban,0,Phone,Womens E-Mail,0,0,$809.,4,Apparel and Footwear,2015-12-21 00:00:00.0000000,Spring Summer Collection,Europe,Gen X (60 – 80s),Male,Unopened
5,3,$200 - $350,151.01,1,0,Surburban,0,Web,Web Only,0,0,"$1,029.",6,Lighting,2015-10-02 00:00:00.0000000,Fun with Colors,Asia Pacific,Gen Z (2000s - now),Other,Clicks
2,3,$200 - $350,311.81,1,0,Urban,0,Multichannel,Womens E-Mail,1,0,$426.,4,Apparel and Footwear,2014-01-08 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Baby Boomers (45 – 60s),Other,Unopened
8,2,$100 - $200,133.51,1,0,Urban,0,Web,Mens E-Mail,0,0,$891.,2,Electronics,2014-01-09 00:00:00.0000000,Get Sporty,Europe,Gen Z (2000s - now),Female,Unopened
1,5,$500 - $750,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,$147.,2,Electronics,2014-01-09 00:00:00.0000000,Get Sporty,Asia Pacific,Baby Boomers (45 – 60s),Female,Clicks
6,2,$100 - $200,770.38,0,1,Rural,1,Multichannel,Web Only,0,0,"$1,366.",5,Furniture,2015-05-01 00:00:00.0000000,Enjoy the Moment,North and Central America,Gen Z (2000s - now),Male,Unopened
8,1,$0 - $100,1093.92,1,1,Surburban,1,Web,Web Only,0,0,"$1,006.",11,Exercise,2015-10-03 00:00:00.0000000,Fun with Colors,Europe,Gen Z (2000s - now),Female,Clicks
1,6," $750 - $1,000",130.31,1,0,Surburban,1,Phone,Web Only,0,0,"$3,854.",6,Lighting,2015-10-10 00:00:00.0000000,Fun with Colors,Europe,Gen Y (80 – 2000s),Other,Clicks
3,3,$200 - $350,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,$684.,4,Apparel and Footwear,2014-01-26 00:00:00.0000000,Spring Summer Collection,North and Central America,Gen X (60 – 80s),Male,Unopened
3,1,$0 - $100,747.31,0,1,Rural,1,Web,Womens E-Mail,0,0,"$1,144.",1,Décor,2014-05-21 00:00:00.0000000,Fall Winter Collection,Europe,Gen Z (2000s - now),Other,Opens
1,1,$0 - $100,513.83,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,$146.,3,Team Sports,2014-01-27 00:00:00.0000000,Seasonal,North and Central America,Baby Boomers (45 – 60s),Other,Unopened
1,2,$100 - $200,336.76,0,1,Surburban,0,Phone,Mens E-Mail,0,0,$868.,3,Team Sports,2014-02-06 00:00:00.0000000,Seasonal,Europe,Gen X (60 – 80s),Male,Unopened
10,1,$0 - $100,1172.42,1,1,Surburban,1,Web,Mens E-Mail,0,0,"$3,845.",5,Furniture,2015-05-02 00:00:00.0000000,Enjoy the Moment,Asia Pacific,Gen Y (80 – 2000s),Other,Unopened
9,7," $1,000 +",116.3,1,0,Rural,1,Web,Mens E-Mail,1,0,$589.,2,Electronics,2014-03-23 00:00:00.0000000,Get Sporty,North and Central America,Gen X (60 – 80s),Other,Unopened
3,5,$500 - $750,115.56,0,1,Surburban,1,Web,Web Only,0,0,$721.,5,Furniture,2015-05-18 00:00:00.0000000,Enjoy the Moment,South America,Gen X (60 – 80s),Other,Opens
4,1,$0 - $100,57.33,0,1,Surburban,0,Web,Womens E-Mail,1,0,$120.,1,Décor,2014-08-13 00:00:00.0000000,Fall Winter Collection,Europe,Baby Boomers (45 – 60s),Female,Opens
12,1,$0 - $100,280.2,1,0,Surburban,1,Phone,Womens E-Mail,0,0,"$3,994.",4,Apparel and Footwear,2014-03-27 00:00:00.0000000,Spring Summer Collection,North and Central America,Gen Y (80 – 2000s),Other,Unopened
8,1,$0 - $100,59.76,0,1,Urban,1,Web,Mens E-Mail,0,0,$548.,3,Team Sports,2014-04-03 00:00:00.0000000,Seasonal,North and Central America,Gen X (60 – 80s),Female,Unopened
4,3,$200 - $350,171.88,1,0,Surburban,0,Phone,Web Only,0,0,$152.,6,Lighting,2015-10-15 00:00:00.0000000,Fun with Colors,North and Central America,Baby Boomers (45 – 60s),Male,Unopened
6,4,$350 - $500,270.24,1,0,Urban,1,Phone,Web Only,0,0,$838.,6,Lighting,2015-12-02 00:00:00.0000000,Fun with Colors,North and Central America,Gen X (60 – 80s),Male,Unopened
2,4,$350 - $500,29.99,1,0,Rural,1,Web,Womens E-Mail,0,0,$871.,4,Apparel and Footwear,2014-04-15 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Gen X (60 – 80s),Female,Unopened
5,3,$200 - $350,439.93,1,1,Rural,1,Multichannel,Web Only,0,0,"$3,252.",11,Exercise,2015-12-14 00:00:00.0000000,Fun with Colors,Europe,Gen Y (80 – 2000s),Female,Unopened
2,4,$350 - $500,54.25,0,1,Surburban,0,Web,Mens E-Mail,0,0,$309.,3,Team Sports,2014-05-07 00:00:00.0000000,Seasonal,South America,Gen Z (2000s - now),Female,Unopened
8,2,$100 - $200,78.24,1,0,Surburban,0,Web,Web Only,0,0,"$1,327.",6,Lighting,2014-05-09 00:00:00.0000000,Fun with Colors,Europe,Gen Z (2000s - now),Other,Unopened
5,4,$350 - $500,185.73,1,0,Surburban,0,Phone,Mens E-Mail,0,0,"$3,452.",2,Electronics,2014-05-15 00:00:00.0000000,Get Sporty,North and Central America,Gen Y (80 – 2000s),Male,Opens
11,3,$200 - $350,591.95,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,$402.,1,Décor,2014-08-30 00:00:00.0000000,Fall Winter Collection,North and Central America,Baby Boomers (45 – 60s),Male,Opens
11,1,$0 - $100,766.47,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,$524.,5,Furniture,2015-06-09 00:00:00.0000000,Enjoy the Moment,Europe,Gen X (60 – 80s),Other,Opens
1,5,$500 - $750,307.58,1,0,Surburban,0,Multichannel,Web Only,0,0,$990.,6,Lighting,2014-05-19 00:00:00.0000000,Fun with Colors,North and Central America,Gen X (60 – 80s),Female,Unopened
11,1,$0 - $100,146.49,0,1,Surburban,0,Phone,Womens E-Mail,0,0,$557.,1,Décor,2014-08-30 00:00:00.0000000,Fall Winter Collection,Europe,Gen X (60 – 80s),Other,Opens
11,3,$200 - $350,506.83,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,$614.,2,Electronics,2014-05-29 00:00:00.0000000,Get Sporty,Europe,Gen X (60 – 80s),Other,Opens
8,1,$0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,$611.,3,Team Sports,2014-06-10 00:00:00.0000000,Seasonal,South America,Gen X (60 – 80s),Male,Unopened
3,2,$100 - $200,514.52,0,1,Surburban,1,Web,Mens E-Mail,0,0,$642.,3,Team Sports,2014-06-19 00:00:00.0000000,Seasonal,Europe,Gen Z (2000s - now),Female,Opens
5,1,$0 - $100,153.58,1,0,Surburban,0,Phone,Womens E-Mail,0,0,"$3,243.",4,Apparel and Footwear,2014-06-21 00:00:00.0000000,Spring Summer Collection,South America,Gen Y (80 – 2000s),Female,Opens
4,3,$200 - $350,29.99,1,0,Urban,1,Phone,Web Only,0,0,"$3,579.",6,Lighting,2014-06-29 00:00:00.0000000,Fun with Colors,Europe,Gen Y (80 – 2000s),Other,Unopened
7,2,$100 - $200,135.02,1,0,Surburban,1,Web,Womens E-Mail,0,0,$869.,4,Apparel and Footwear,2014-07-02 00:00:00.0000000,Spring Summer Collection,South America,Gen X (60 – 80s),Other,Opens
6,1,$0 - $100,132.46,1,0,Urban,0,Phone,Womens E-Mail,0,0,"$1,266.",4,Apparel and Footwear,2014-07-06 00:00:00.0000000,Spring Summer Collection,North and Central America,Gen Z (2000s - now),Male,Opens
6,3,$200 - $350,675.83,1,0,Rural,1,Web,Mens E-Mail,0,0,$183.,2,Electronics,2014-07-09 00:00:00.0000000,Get Sporty,Asia Pacific,Baby Boomers (45 – 60s),Female,Opens
7,5,$500 - $750,112.13,1,0,Urban,1,Web,Womens E-Mail,0,0,$113.,4,Apparel and Footwear,2014-07-09 00:00:00.0000000,Spring Summer Collection,Asia Pacific,Baby Boomers (45 – 60s),Female,Opens
6,2,$100 - $200,274.29,1,0,Surburban,0,Web,Web Only,0,0,$398.,6,Lighting,2014-07-11 00:00:00.0000000,Fun with Colors,North and Central America,Baby Boomers (45 – 60s),Other,Unopened
4,4,$350 - $500,139.87,0,1,Rural,1,Web,Mens E-Mail,0,0,$647.,3,Team Sports,2014-07-28 00:00:00.0000000,Seasonal,Europe,Gen Z (2000s - now),Male,Opens
5,3,$200 - $350,182.32,1,0,Surburban,0,Phone,Mens E-Mail,0,0,$926.,2,Electronics,2014-07-29 00:00:00.0000000,Get Sporty,Asia Pacific,Gen X (60 – 80s),Female,Opens
1,3,$200 - $350,145.76,0,1,Surburban,1,Web,Web Only,1,0,$625.,5,Furniture,2015-06-19 00:00:00.0000000,Enjoy the Moment,Asia Pacific,Gen Z (2000s - now),Other,Opens
3,7," $1,000 +",131.76,0,1,Surburban,1,Web,Womens E-Mail,1,0,$835.,1,Décor,2014-09-18 00:00:00.0000000,Fall Winter Collection,South America,Gen X (60 – 80s),Other,Opens
10,2,$100 - $200,293.37,1,0,Surburban,0,Phone,Web Only,0,0,$576.,6,Lighting,2014-08-29 00:00:00.0000000,Fun with Colors,Asia Pacific,Gen X (60 – 80s),Other,Unopened
9,2,$100 - $200,464.17,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,$191.,1,Décor,2014-12-05 00:00:00.0000000,Fall Winter Collection,Europe,Baby Boomers (45 – 60s),Male,Opens
2,1,$0 - $100,211.45,0,1,Urban,1,Phone,Womens E-Mail,0,0,$913.,1,Décor,2014-12-11 00:00:00.0000000,Fall Winter Collection,North and Central America,Gen X (60 – 80s),Other,Opens
4,1,$0 - $100,301.19,1,0,Surburban,1,Web,Web Only,0,0,$738.,6,Lighting,2014-09-05 00:00:00.0000000,Fun with Colors,North and Central America,Gen X (60 – 80s),Male,Unopened
