product_id,product_name,category,price,is_in_stock,image_url,location,tags
RET-000011,Zenify Smart Hoodie,Apparel,14.97,False,https://picsum.photos/seed/RET-000011/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""casual"", ""eco"", ""formal"", ""summer"", ""winter""]"
RET-000012,Orion Bold Running Shoes,Sports,484.29,True,https://picsum.photos/seed/RET-000012/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""beginner"", ""durable"", ""indoor"", ""lightweight"", ""pro""]"
RET-000013,Apex Pro Gaming Console,Electronics,1672.26,True,https://picsum.photos/seed/RET-000013/400/400,"{""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""USA"", ""lat"": 41.8781, ""lon"": -87.6298}","[""4K"", ""OLED"", ""USB-C"", ""fast-charge"", ""wireless""]"
RET-000014,UrbanX Classic Tennis Racket,Sports,113.83,True,https://picsum.photos/seed/RET-000014/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""durable"", ""indoor"", ""outdoor"", ""pro""]"
RET-000015,Zenify Classic Serum,Beauty,40.27,False,https://picsum.photos/seed/RET-000015/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""cruelty-free"", ""hydrating"", ""paraben-free"", ""vegan""]"
RET-000016,BlueLeaf Flex Toaster,Home & Kitchen,122.11,True,https://picsum.photos/seed/RET-000016/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""stainless""]"
RET-000017,Apex Pro Cookware Set,Home & Kitchen,192.68,False,https://picsum.photos/seed/RET-000017/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""energy-efficient"", ""programmable"", ""stainless""]"
RET-000018,Zenify Pro Tablet,Electronics,1072.28,False,https://picsum.photos/seed/RET-000018/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""OLED"", ""bluetooth"", ""fast-charge""]"
RET-000019,Orion Flex Dumbbells,Sports,221.22,False,https://picsum.photos/seed/RET-000019/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""indoor"", ""lightweight"", ""pro""]"
RET-000020,BlueLeaf Eco Sunscreen,Beauty,61.5,True,https://picsum.photos/seed/RET-000020/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000021,UrbanX Max Smartwatch,Electronics,1242.11,True,https://picsum.photos/seed/RET-000021/400/400,"{""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.7749, ""lon"": -122.4194}","[""new"", ""wireless""]"
RET-000022,Aurora Eco Smartphone,Electronics,321.01,True,https://picsum.photos/seed/RET-000022/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""4K"", ""USB-C"", ""noise-cancel"", ""wireless""]"
RET-000023,EverPeak Prime RC Car,Toys,61.68,True,https://picsum.photos/seed/RET-000023/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""STEM"", ""age-12+"", ""age-6+"", ""educational"", ""family""]"
RET-000024,Zenify Bold Conditioner,Beauty,76.07,True,https://picsum.photos/seed/RET-000024/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""SPF"", ""vegan""]"
RET-000025,Quantum Pro Action Figure,Toys,93.48,True,https://picsum.photos/seed/RET-000025/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""age-12+"", ""battery"", ""collectible"", ""educational"", ""family""]"
RET-000026,Sierra Pro Socks,Apparel,236.7,True,https://picsum.photos/seed/RET-000026/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""cotton"", ""formal""]"
RET-000027,Nimbus Max Yoga Mat,Sports,107.64,True,https://picsum.photos/seed/RET-000027/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""beginner"", ""durable"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000028,Orion Prime Bluetooth Speaker,Electronics,1051.76,True,https://picsum.photos/seed/RET-000028/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""USB-C"", ""bluetooth"", ""new"", ""noise-cancel"", ""wireless""]"
RET-000029,UrbanX Classic Cycling Helmet,Sports,299.69,True,https://picsum.photos/seed/RET-000029/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""beginner"", ""lightweight""]"
RET-000030,Solace Classic Running Shoes,Sports,32.71,False,https://picsum.photos/seed/RET-000030/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""durable"", ""lightweight"", ""outdoor""]"
RET-000031,Pulse Pro Puzzle,Toys,122.86,False,https://picsum.photos/seed/RET-000031/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""STEM"", ""age-12+"", ""collectible""]"
RET-000032,Pulse Fresh Yoga Mat,Sports,93.39,True,https://picsum.photos/seed/RET-000032/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""durable"", ""indoor"", ""outdoor"", ""pro""]"
RET-000033,Solace Fresh Cookware Set,Home & Kitchen,52.99,True,https://picsum.photos/seed/RET-000033/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""compact"", ""energy-efficient"", ""non-stick"", ""programmable""]"
RET-000034,Nimbus Flex Yoga Mat,Sports,474.01,True,https://picsum.photos/seed/RET-000034/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""indoor"", ""outdoor"", ""pro""]"
RET-000035,Solace Prime Vacuum Cleaner,Home & Kitchen,578.93,False,https://picsum.photos/seed/RET-000035/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""programmable""]"
RET-000036,Orion Fresh Coffee Beans,Grocery,39.99,True,https://picsum.photos/seed/RET-000036/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""fair-trade"", ""gluten-free"", ""organic"", ""vegan""]"
RET-000037,Vertex Bold Knife Set,Home & Kitchen,192.89,True,https://picsum.photos/seed/RET-000037/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""compact"", ""dishwasher-safe"", ""energy-efficient"", ""non-stick""]"
RET-000038,Pulse Lite Tablet,Electronics,239.46,True,https://picsum.photos/seed/RET-000038/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""4K"", ""OLED"", ""wireless""]"
RET-000039,Swift Smart Face Wash,Beauty,137.74,True,https://picsum.photos/seed/RET-000039/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""cruelty-free"", ""fragrance-free""]"
RET-000040,Aurora Eco Yoga Mat,Sports,225.23,True,https://picsum.photos/seed/RET-000040/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""durable"", ""indoor"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000041,BlueLeaf Max Coffee Maker,Home & Kitchen,86.27,True,https://picsum.photos/seed/RET-000041/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""programmable"", ""stainless""]"
RET-000042,Solace Bold Moisturizer,Beauty,101.06,False,https://picsum.photos/seed/RET-000042/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""cruelty-free"", ""paraben-free"", ""vegan""]"
RET-000043,Apex Prime Lipstick,Beauty,11.67,True,https://picsum.photos/seed/RET-000043/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""cruelty-free"", ""hydrating"", ""paraben-free"", ""vegan""]"
RET-000044,Pulse Eco Puzzle,Toys,181.41,True,https://picsum.photos/seed/RET-000044/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""age-6+"", ""battery"", ""collectible"", ""family""]"
RET-000045,Fusion Classic RC Car,Toys,55.2,True,https://picsum.photos/seed/RET-000045/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""STEM"", ""battery"", ""collectible""]"
RET-000046,Pulse Eco Smartwatch,Electronics,1340.92,True,https://picsum.photos/seed/RET-000046/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""4K"", ""bluetooth"", ""fast-charge"", ""noise-cancel"", ""wireless""]"
RET-000047,Pulse Classic Tablet,Electronics,656.84,True,https://picsum.photos/seed/RET-000047/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""OLED"", ""fast-charge"", ""new""]"
RET-000048,EverPeak Eco Action Figure,Toys,105.89,True,https://picsum.photos/seed/RET-000048/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""age-6+"", ""battery"", ""collectible"", ""family""]"
RET-000049,Orion Flex Sunscreen,Beauty,111.06,True,https://picsum.photos/seed/RET-000049/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""cruelty-free"", ""fragrance-free"", ""hydrating"", ""paraben-free"", ""vegan""]"
RET-000050,Vertex Smart Vacuum Cleaner,Home & Kitchen,122.96,True,https://picsum.photos/seed/RET-000050/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""compact"", ""dishwasher-safe"", ""non-stick"", ""programmable""]"
RET-000051,Zenify Bold Dress,Apparel,290.18,True,https://picsum.photos/seed/RET-000051/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""casual"", ""eco"", ""formal"", ""winter""]"
RET-000052,Quantum Max Gaming Console,Electronics,1560.51,True,https://picsum.photos/seed/RET-000052/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""USB-C"", ""bluetooth"", ""new""]"
RET-000053,EverPeak Pro Sneakers,Apparel,281.45,True,https://picsum.photos/seed/RET-000053/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""athleisure"", ""eco"", ""formal""]"
RET-000054,Vertex Ultra Conditioner,Beauty,178.6,True,https://picsum.photos/seed/RET-000054/400/400,"{""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.7749, ""lon"": -122.4194}","[""SPF"", ""cruelty-free""]"
RET-000055,Swift Flex Socks,Apparel,182.39,True,https://picsum.photos/seed/RET-000055/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""athleisure"", ""cotton"", ""eco""]"
RET-000056,Zenify Fresh Socks,Apparel,276.34,True,https://picsum.photos/seed/RET-000056/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""athleisure"", ""casual"", ""eco"", ""formal""]"
RET-000057,Zenify Ultra Coffee Beans,Grocery,6.16,True,https://picsum.photos/seed/RET-000057/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""fair-trade"", ""gluten-free"", ""keto"", ""non-GMO"", ""vegan""]"
RET-000058,Orion Prime Puzzle,Toys,43.02,True,https://picsum.photos/seed/RET-000058/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""age-12+"", ""age-6+"", ""battery""]"
RET-000059,Solace Ultra Yoga Mat,Sports,32.12,True,https://picsum.photos/seed/RET-000059/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""durable"", ""indoor"", ""outdoor""]"
RET-000060,Fusion Flex Conditioner,Beauty,68.11,True,https://picsum.photos/seed/RET-000060/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""SPF"", ""fragrance-free"", ""vegan""]"
RET-000061,EverPeak Smart Protein Bar,Grocery,20.27,True,https://picsum.photos/seed/RET-000061/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""fair-trade"", ""gluten-free"", ""non-GMO"", ""vegan""]"
RET-000062,Pulse Prime Jacket,Apparel,87.69,True,https://picsum.photos/seed/RET-000062/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""athleisure"", ""eco"", ""formal"", ""summer"", ""winter""]"
RET-000063,Sierra Smart Yoga Mat,Sports,415.25,True,https://picsum.photos/seed/RET-000063/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""beginner"", ""outdoor""]"
RET-000064,Zenify Ultra Socks,Apparel,112.46,True,https://picsum.photos/seed/RET-000064/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""athleisure"", ""casual"", ""summer"", ""winter""]"
RET-000065,Orion Smart Granola,Grocery,15.2,True,https://picsum.photos/seed/RET-000065/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""fair-trade"", ""gluten-free"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000066,Quantum Fresh Building Blocks,Toys,110.28,True,https://picsum.photos/seed/RET-000066/400/400,"{""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.7749, ""lon"": -122.4194}","[""STEM"", ""collectible"", ""educational""]"
RET-000067,Solace Prime Jeans,Apparel,49.87,True,https://picsum.photos/seed/RET-000067/400/400,"{""city"": ""Sydney"", ""state"": ""NSW"", ""country"": ""Australia"", ""lat"": -33.8688, ""lon"": 151.2093}","[""athleisure"", ""formal"", ""winter""]"
RET-000068,Solace Rapid Olive Oil,Grocery,39.7,True,https://picsum.photos/seed/RET-000068/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""gluten-free"", ""keto""]"
RET-000069,Apex Lite Smartwatch,Electronics,194.37,True,https://picsum.photos/seed/RET-000069/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""4K"", ""USB-C"", ""fast-charge"", ""new"", ""wireless""]"
RET-000070,Aurora Fresh Action Figure,Toys,196.46,True,https://picsum.photos/seed/RET-000070/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""battery"", ""collectible""]"
RET-000071,Fusion Pro Sunscreen,Beauty,154.82,True,https://picsum.photos/seed/RET-000071/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""SPF"", ""fragrance-free""]"
RET-000072,Fusion Fresh Bluetooth Speaker,Electronics,436.5,False,https://picsum.photos/seed/RET-000072/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""OLED"", ""USB-C"", ""wireless""]"
RET-000073,Orion Rapid Cycling Helmet,Sports,12.7,True,https://picsum.photos/seed/RET-000073/400/400,"{""city"": ""Hyderabad"", ""state"": ""Telangana"", ""country"": ""India"", ""lat"": 17.385, ""lon"": 78.4867}","[""beginner"", ""durable"", ""indoor"", ""outdoor"", ""pro""]"
RET-000074,Orion Prime Organic Milk,Grocery,40.33,True,https://picsum.photos/seed/RET-000074/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""gluten-free"", ""keto"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000075,Fusion Lite Serum,Beauty,142.13,True,https://picsum.photos/seed/RET-000075/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""cruelty-free"", ""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000076,Pulse Prime Hoodie,Apparel,220.41,True,https://picsum.photos/seed/RET-000076/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""athleisure"", ""casual"", ""cotton"", ""eco"", ""formal""]"
RET-000077,Vertex Smart Headphones,Electronics,1552.98,True,https://picsum.photos/seed/RET-000077/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""4K"", ""USB-C"", ""bluetooth"", ""noise-cancel""]"
RET-000078,UrbanX Eco Sunscreen,Beauty,19.36,True,https://picsum.photos/seed/RET-000078/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""cruelty-free"", ""fragrance-free"", ""paraben-free"", ""vegan""]"
RET-000079,Fusion Pro Puzzle,Toys,74.54,True,https://picsum.photos/seed/RET-000079/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""age-12+"", ""educational"", ""family""]"
RET-000080,EverPeak Flex Blender,Home & Kitchen,82.67,True,https://picsum.photos/seed/RET-000080/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""non-stick"", ""programmable"", ""stainless""]"
RET-000081,Apex Bold Jacket,Apparel,259.3,True,https://picsum.photos/seed/RET-000081/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""casual"", ""cotton""]"
RET-000082,Solace Fresh Blender,Home & Kitchen,379.01,False,https://picsum.photos/seed/RET-000082/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""dishwasher-safe"", ""energy-efficient""]"
RET-000083,Zenify Prime Cookware Set,Home & Kitchen,208.24,True,https://picsum.photos/seed/RET-000083/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""compact"", ""dishwasher-safe"", ""energy-efficient"", ""stainless""]"
RET-000084,EverPeak Fresh Moisturizer,Beauty,17.33,True,https://picsum.photos/seed/RET-000084/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""hydrating"", ""paraben-free"", ""vegan""]"
RET-000085,UrbanX Smart T-Shirt,Apparel,99.18,True,https://picsum.photos/seed/RET-000085/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""athleisure"", ""casual"", ""eco""]"
RET-000086,Orion Rapid Conditioner,Beauty,68.09,False,https://picsum.photos/seed/RET-000086/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""hydrating"", ""vegan""]"
RET-000087,BlueLeaf Max Almonds,Grocery,36.29,True,https://picsum.photos/seed/RET-000087/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""fair-trade"", ""gluten-free"", ""organic""]"
RET-000088,Pulse Prime T-Shirt,Apparel,193.89,True,https://picsum.photos/seed/RET-000088/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""casual"", ""cotton"", ""summer"", ""winter""]"
RET-000089,Nimbus Fresh Board Game,Toys,177.12,True,https://picsum.photos/seed/RET-000089/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""STEM"", ""collectible"", ""family""]"
RET-000090,Solace Lite Hoodie,Apparel,145.94,False,https://picsum.photos/seed/RET-000090/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""summer"", ""winter""]"
RET-000091,Aurora Rapid Cycling Helmet,Sports,68.48,False,https://picsum.photos/seed/RET-000091/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""beginner"", ""pro""]"
RET-000092,Orion Flex Board Game,Toys,143.37,True,https://picsum.photos/seed/RET-000092/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""STEM"", ""collectible""]"
RET-000093,Fusion Rapid Sunscreen,Beauty,152.59,True,https://picsum.photos/seed/RET-000093/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000094,Aurora Lite Pasta,Grocery,28.38,True,https://picsum.photos/seed/RET-000094/400/400,"{""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""USA"", ""lat"": 41.8781, ""lon"": -87.6298}","[""gluten-free"", ""keto"", ""non-GMO"", ""organic"", ""vegan""]"
RET-000095,Nimbus Prime Board Game,Toys,154.57,True,https://picsum.photos/seed/RET-000095/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""STEM"", ""age-6+"", ""battery"", ""educational""]"
RET-000096,Zenify Lite Sunscreen,Beauty,100.8,True,https://picsum.photos/seed/RET-000096/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""SPF"", ""vegan""]"
RET-000097,Fusion Pro Vacuum Cleaner,Home & Kitchen,320.28,False,https://picsum.photos/seed/RET-000097/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""dishwasher-safe"", ""programmable""]"
