Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
GIS,Tight Security At Elubo Border,https://www.msn.com/en-xl/news/other/tight-security-at-elubo-border/ar-BB1etECy,2021-03-11T00:00:00.0000000Z,DCI Dr. Prosper Asima (left) with some officers inspecting a guard of honour when he visitedThe Ghana Immigration Service (GIS) has put necessary security measures in place to arrest all recalcitrant travellers using unapproved routes at the Elubo border in the Western Region.,neutral,0.27,0.06,0.67
GIS,3 Food Stocks to Buy Even As Demand Conditions Moderate,https://www.msn.com/en-us/money/topstocks/3-food-stocks-to-buy-even-as-demand-conditions-moderate/ar-BB1euoYc,2021-03-11T15:02:00.0000000Z,"Such rise in expenses is putting pressure on margins of companies such as General Mills Inc. (GIS) and The Kraft Heinz Company (KHC). Nevertheless, food companies have been focused on undertaking several initiatives to mitigate cost-related challenges.",neutral,0.04,0.12,0.84
GIS,"Deroy Murdock: HR1, the 'For the People Act,' tells us the Democratic Party is now the party of vote fraud",https://www.foxnews.com/opinion/hr1-for-the-people-act-democrats-vote-fraud-deroy-murdock,2021-03-11T10:09:00.0000000Z,"Democrats are pushing H.R. 1, a bill that would take everything that went haywire last November and shove it into the U.S. Code.",negative,0.03,0.81,0.16
GIS,General Mills Inc. (GIS) Profit Margins posted 13.20% in the last twelve months: The key fundamentals to watch,https://investchronicle.com/2021/03/11/general-mills-inc-gis-profit-margins-posted-13-20-in-the-last-twelve-months-the-key-fundamentals-to-watch/,2021-03-11T13:10:00.0000000Z,"General Mills Inc. had a pretty favorable run when it comes to the market performance. The 1-year high price for the company’s stock is recorded $61.46 on 01/27/21, with the lowest value was $53.96 for the same time period,",mixed,0.49,0.45,0.06
GIS,WOMEN IN GIS: Shutting down stereotypes in GIS,https://www.pobonline.com/articles/102339-women-in-gis-shutting-down-stereotypes-in-gis,2021-03-11T14:14:00.0000000Z,"I never dreamed I would end up in the GIS or geospatial industry. Honestly, I didn’t even know there was such a thing growing up, or that I would even have the chance to do it, or that I could do it. Girls at my school were encouraged to become teachers ...",positive,0.8,0.06,0.14
GIS,Two wins in a row for steer-rider Regan-Starr,http://www.gisborneherald.co.nz/local-sport/20210312/two-wins-in-a-row-for-steer-rider-regan-starr/,2021-03-11T23:07:00.0000000Z,"RODEO REGAN-STARR Ruru has been holding on for dear life since he was four years old. The nine-year-old is a junior steer-rider, which is the children’s version of bull-riding at the rodeo. His love",positive,1.0,0.0,0.0
GIS,Improving business environment to have positive effect on GIS,https://thepeninsulaqatar.com/article/11/03/2021/Improving-business-environment-to-have-positive-effect-on-GIS,2021-03-11T05:55:00.0000000Z,"Recovery in the global economy and macroeconomic environment will have a positive impact on Gulf International Services said, Chairman of Gulf International Services, Sheikh Khalid bin Khalifa Al Thani.",positive,0.57,0.03,0.4
GIS,How Real-time Monitoring Reduces Water Losses,https://www.gim-international.com/content/article/how-real-time-monitoring-reduces-water-losses,2021-03-11T12:10:00.0000000Z,"Real-time monitoring can reduce long-term losses caused by holes across a network of water pipes. At 6 bar pressure, a pipe with a 6mm hole will",negative,0.01,0.51,0.48
GIS,"iPad Pro 2021 release date, specs: 5G support, faster CPU, and mini-LED displays could be announced in March",https://www.econotimes.com/iPad-Pro-2021-release-date-specs-5G-support-faster-CPU-and-mini-LED-displays-could-be-announced-in-March-1604063,2021-03-11T06:40:00.0000000Z,"The iPad Pro line refresh has been making headlines in recent months as it is one of the expected products Apple could launch this month. Some of the expected upgrades include the adoption of mini-LED displays,",neutral,0.04,0.1,0.86
GIS,Tsunami Safety: Interactive maps now available,https://www.thechronicleonline.com/news/tsunami-safety-interactive-maps-now-available/article_5e5bb594-829b-11eb-96fd-17f434d1d883.html,2021-03-11T21:45:00.0000000Z,"As Columbia County residents and other Oregonians enjoy occasional get-aways to the Oregon Coast, state officials continue to provide new safety information.",neutral,0.41,0.02,0.57
GIS,No action on hazard pay bonuses,https://www.mcdonoughvoice.com/story/news/local/2021/03/11/no-action-hazard-pay-bonuses-mcdonough-county-sheriffs-office/4651605001/,2021-03-11T20:00:00.0000000Z,The McDonough County Board's finance committee decided Wednesday to take no action on a request from Sheriff Nick Petitgout to award COVID-19 hazard bonuses for 2020 to law enforcement personnel. Committee members had expressed concern about the financial impact on the county's general fund.,negative,0.01,0.68,0.31
GIS,"Hexagon releases M.App Enterprise 2021, featuring augmented 3D visuals and dynamic app configuration",https://www.geospatialworld.net/news/hexagon-releases-machine-learning-geospatial-tool-for-smart-cities/,2021-03-11T04:04:00.0000000Z,"Hexagon’s Geospatial division has launched M.App Enterprise 2021, a significant update to its platform for creating geospatial and location intelligence applications. The latest release features new browser-based 3D capabilities and enhanced visual effects,",neutral,0.13,0.0,0.87
GIS,Power Grid commences commercial operation of HVDC system,https://www.business-standard.com/article/news-cm/power-grid-commences-commercial-operation-of-hvdc-system-121031100474_1.html,2021-03-11T07:46:00.0000000Z,"\"Power Grid Corporation of India announced that assets under \"\"HVDC Bipole link between Western Region (Raigarh",Chhattisgarh) and Southern Region (Pugalur,Tamil Nadu) - North Trichur,"(Kerala)\"\" have been put under Commercial Operation with effect from 00:00 hours of 9 March",",neutral,0.01,0.03,0.96"
GIS,"Epson unveils newSureColor T-Series wide-format MFPs for CAD, technical and graphics applications",https://graphicartsmag.com/news/2021/03/epson-unveils-newsurecolor-t-series-wide-format-mfps-for-cad-technical-and-graphics-applications/,2021-03-11T13:28:00.0000000Z,"With enterprise security features and protocol support, employers and employees can feel secure creating and sending CAD, GIS, architectural and engineering drawings. “A lot has changed in our work environments in the last year, and these models are ...",neutral,0.06,0.0,0.94
GIS,Ghana Immigration Service intercepts 80 immigrants in Bono East Region,https://www.ghanabusinessnews.com/2021/03/11/ghana-immigration-service-intercepts-80-immigrants-in-bono-east-region/,2021-03-11T09:59:00.0000000Z,"The Ghana Immigration Service (GIS) search team in the Bono Region has arrested about 80 migrants who entered the Region through unapproved routes. Mr Enock Abrokwa Annor Assistant Immigration Officer,",negative,0.0,0.95,0.05
GIS,SEC to start accepting online submissions of annual reports,https://pia.gov.ph/news/articles/1069261,2021-03-11T05:24:00.0000000Z,"With the aim of making life easier for clients in light of the coronavirus disease (Covid-19) pandemic, the Securities and Exchange Commission (SEC) will start accepting online submission of annual reports on Monday,",neutral,0.11,0.43,0.46
GIS,"not too early to plan urban monarch garden, researchers say",https://www.standardspeaker.com/lifestyles/not-too-early-to-plan-urban-monarch-garden-researchers-say/article_fea73986-b002-5b5d-b52f-75b8a4101621.html,2021-03-11T10:36:00.0000000Z,"CHICAGO – First, the bleak butterfly news: The population of monarchs passing the winter in Mexico appears to have fallen. Now, the good news for Illinois’ state insect: The Field",mixed,0.49,0.5,0.01
GIS,Why trademarks could be the best way to promote regional brands in Russia,https://www.worldtrademarkreview.com/why-trademarks-could-be-the-best-way-promote-regional-brands-in-russia,2021-03-11T09:43:00.0000000Z,"The Russian government has a policy to promote regional brands and local production. In most cases, appellations of origin and geographical indications are registered as brands in order to distinguish regional goods.",neutral,0.09,0.04,0.87
GIS,MLT hires Land Steward,https://www.sunjournal.com/2021/03/11/mlt-hires-land-steward/,2021-03-11T10:00:00.0000000Z,"Mahoosuc Land Trust (MLT) has hired conservation professional Spenser Williams to run its land stewardship programs in the Mahoosuc Region in Maine and New Hampshire.  Williams’s past roles as trail designer-builder,",neutral,0.1,0.01,0.89
GIS,"Almost 1,000 get health insurance support",https://www.caymancompass.com/2021/03/11/almost-1000-get-health-insurance-support/,2021-03-11T05:01:00.0000000Z,"Just under 1,000 displaced Caymanian workers have received assistance through government's Health Insurance Premiums Payment Assistance Programme, Health Minister Dwayne Seymour has confirmed.",neutral,0.02,0.11,0.87
GIS,Gannon on Brunswick Doppler radar issue: ‘The pace at which it’s not being addressed is frustrating’,https://www.wect.com/2021/03/11/gannon-brunswick-doppler-radar-issue-pace-which-its-not-being-addressed-is-frustrating/,2021-03-11T19:58:00.0000000Z,"Six years after the National Weather Service determined there were problems with the KTLX Doppler radar in Shallotte, residents are still waiting for a solution. Meteorologists say they can't see the full picture to warn residents about severe weather because of the Doppler's shortcomings.",negative,0.04,0.95,0.01
GIS,The Queue: Darkness is our natural home,https://blizzardwatch.com/2021/03/11/queue-darkness-natural-home/,2021-03-11T18:00:00.0000000Z,"It’s not my usual jam, but Mitch can’t be here today so I wanted to try and make y’all feel at home. It’s the Queue. Only through the embrace of total madness can we make sense of a world that does not care that we exist.",negative,0.11,0.73,0.16
GIS,"Traditional rulers, counsellors facilitate EAD exercise in Enugu communities",https://guardian.ng/news/traditional-rulers-counsellors-facilitate-ead-exercise-in-enugu-communities/,2021-03-11T04:09:00.0000000Z,"Traditional rulers and counsellors’ intervention and advocacy in Aku, Enugu State ensured successful conduct of the National Population Commission (NPC) Enumeration Area Demarcation (EAD) exercise last weekend.",neutral,0.02,0.03,0.95
GIS,Suspended sentence for German who spied for Egypt,https://www.jordantimes.com/news/region/suspended-sentence-german-who-spied-egypt,2021-03-11T11:37:00.0000000Z,"A German who spied for Egypt while he was working in Chancellor Angela Merkel’s press office was handed a suspended prison sentence of one year and nine months, a Berlin court said Wednesday.Egypt-born Amin K.",negative,0.0,0.95,0.05
GIS,One year later: UB students reflect on COVID-19,https://www.ubspectrum.com/article/2021/03/one-year-later-ub-students-reflect-on-covid-19,2021-03-11T15:38:00.0000000Z,"March 11, 2020 was a Wednesday. The hustle and bustle of UB’s North Campus continued as classes winded down and students eagerly awaited spring break.",neutral,0.06,0.19,0.75
GIS,County Land Development Code update project again underway,https://www.tetonvalleynews.net/opinion/editorials/county-land-development-code-update-project-again-underway/article_4031701c-bc43-58f3-be64-609ee68c4772.html,2021-03-10T23:46:00.0000000Z,"As many of you know, Teton County’s Land Development Code (LDC) was initially adopted in 1979 and was written for a valley of less than 3,000 people. Our current zoning",neutral,0.15,0.09,0.76
GIS,Sisters rule the pool for Central,http://www.gisborneherald.co.nz/local-sport/20210311/sisters-rule-the-pool-for-central/,2021-03-11T01:28:00.0000000Z,"SWIMMING A SISTER act led Central School to overall victory at the Eastland primary interschool swimming championships yesterday. Celia Willoughby, 10, and sister Charlotte, 9, were overall winners",neutral,0.36,0.02,0.62
GIS,6 recommendations for Finnish universities to significantly reduce carbon footprint,https://www.miragenews.com/6-recommendations-for-finnish-universities-to-526933/,2021-03-11T11:57:00.0000000Z,Researchers report a set of six recommendations that Finnish universities could use to significantly reduce the carbon footprint from their travel.,neutral,0.02,0.02,0.96
GIS,Mahoosuc land Trust hires Land Steward to meet growing need,http://www.newhampshirelakesandmountains.com/Articles-Berlin-Reporter-c-2021-03-10-166062.113119-Mahoosuc-land-Trust-hires-Land-Steward-to-meet-growing-need-.html,2021-03-11T00:49:00.0000000Z,"Mahoosuc Land Trust (MLT) has hired conservation professional Spenser Williams to run its land stewardship programs in the Mahoosuc Region in Maine and New Hampshire. Williams's past roles as trail designer-builder,",neutral,0.1,0.01,0.89
GIS,"More polling units will enable voters freely choose leaders, says Okoye",https://guardian.ng/politics/more-polling-units-will-enable-voters-freely-choose-leaders-says-okoye/,2021-03-11T04:32:00.0000000Z,The essence of the initiative is to expand voter access to polling units and to give meaning to the sovereign right of Nigerians to free choice.,positive,0.54,0.02,0.44
GIS,"Mark Kimmel, longtime leader of York County Conservation District, retiring",https://www.yorkdispatch.com/story/news/2021/03/11/mark-kimmel-longtime-leader-york-county-conservation-district-retiring/6944517002/,2021-03-11T13:32:00.0000000Z,"In 1985 when Mark Kimmel joined the York County Conservation District, he was one of only three full-time employees in the department, and there wasn't much public awareness about ecology and the protection of natural resources.",neutral,0.1,0.38,0.52
GIS,"VR discovers Lithium ? REE mineralization at Hecla-Kilmer copper-gold project in northern Ontario, stakes new properties and commences gravity survey",https://www.lelezard.com/en/news-19694794.html,2021-03-11T14:12:00.0000000Z,"The targets are derived from a regional GIS workspace compiled and refined by VR during the past two years, since starting on the Ranoke copper-gold generative project in 2018.",neutral,0.01,0.0,0.99
GIS,"Sandwich election set for April 13, town meeting May 1",http://www.newhampshirelakesandmountains.com/Articles-Meredith-News-c-2021-03-10-166074.113119-Sandwich-election-set-for-April-13-town-meeting-May-1.html,2021-03-11T01:20:00.0000000Z,"SANDWICH – Town voters will cast their ballots and meet for town meeting later this spring, deciding on one contested race and a number of budget items. Sandwich's town elections have been postponed to April 13 in accordance with the governor's order allowing municipalities to reschedule their town meetings and elections from April-July.",neutral,0.01,0.17,0.82
GIS,Almost 1k get health insurance support,https://www.caymancompass.com/2021/03/11/almost-1k-get-health-insurance-support/,2021-03-11T05:01:00.0000000Z,"Just under one thousand displaced Caymanian workers have received assistance through government's Health Insurance Premiums Payment Assistance Programme, Health Minister Dwayne Seymour has confirmed.",neutral,0.03,0.14,0.83
GIS,"After Barn Permit Debacle, Couple Hopes to Recoup Funds from Town",https://www.eastaurorany.com/articles/after-barn-permit-debacle-couple-hopes-to-recoup-funds-from-town/,2021-03-11T18:13:00.0000000Z,"Images from Erie County GIS mapping software show that the residence on the property at 5527 East Creek Road is also slightly over the county right-of-way. County records show the home was built in the mid-1800s. Construction on their $24,000 project ...",neutral,0.02,0.01,0.97
GIS,The Carbon Footprint Of Commercial Indoor Cannabis,https://www.weedworthy.com/the-news/press-releases/the-carbon-footprint-of-commercial-indoor-cannabis-1,2021-03-11T15:22:00.0000000Z,"From their research, the CSU team developed a GIS map that allows users find emissions estimates throughout the USA, right down to a local county area. The study, led by graduate student Hailey Summers, has been published in Nature Sustainability.",neutral,0.0,0.0,1.0
GIS,Harder driven by a love for the land,https://www.jacksoncountypilot.com/articles/harder-driven-by-a-love-for-the-land/,2021-03-11T19:52:00.0000000Z,"“My work is usually either talking with landowners or doing GIS (Global Information System) work to find our which parts of the watershed would be good to target for the future,” Harder said. Numerous state and federal conservation programs exist to ...",positive,0.71,0.29,0.0
GIS,Hexagon Launches Machine-learning Visualization Tool for Smart Cities,https://www.gim-international.com/content/news/hexagon-launches-machine-learning-visualization-tool-for-smart-cities,2021-03-11T08:15:00.0000000Z,"Hexagon’s Geospatial division has launched M.App Enterprise 2021, a significant update to its platform for creating geospatial and location",neutral,0.0,0.0,1.0
PG,FedEx CEO to testify as U.S. lawmakers make green infrastructure push,https://finance.yahoo.com/news/fedex-ceo-testify-u-lawmakers-142115409.html,2021-03-11T23:06:00.0000000Z,"FedEx Corp's chief executive, Frederick Smith, will testify before Congress on Wednesday as U.S. lawmakers begin a fast push for a massive hike in infrastructure spending and drive toward electric vehicles,",neutral,0.2,0.03,0.77
PG,Coming 2 America's Director Knows One Complaint Fans Of The Original Will Have But He's Not Buying It,https://www.cinemablend.com/news/2564192/coming-2-americas-director-knows-one-complaint-fans-of-the-original-will-have-but-hes-not-buying-it,2021-03-11T21:17:00.0000000Z,"The original Coming to America was rated-R but the sequel received a PG-13 rating from the MPAA, Director Craig Brewer spoke with our own Reelblend podcast and he spoke about seeing the reaction to the rating prior to the film's release.",negative,0.06,0.84,0.1
PG,PCG April 30th Options Begin Trading,https://www.nasdaq.com/articles/pcg-april-30th-options-begin-trading-2021-03-11,2021-03-11T16:29:00.0000000Z,"Investors in PG&E Corp (Symbol: PCG) saw new options begin trading today, for the April 30th expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the PCG options chain for the new April 30th contracts and identified the following call contract of particular interest.",positive,0.63,0.01,0.36
PG,"The worst movies that 70 Oscar winners have been in, according to critics",https://www.yahoo.com/entertainment/worst-movies-50-oscar-winners-221500929.html,2021-03-11T20:54:00.0000000Z,"A staggering number of Oscar winners have been in movies with a 0% rating on Rotten Tomatoes, including George Clooney and Leonardo DiCaprio.",negative,0.01,0.97,0.02
PG,‘The Father’ review: Anthony Hopkins’ best work in years,https://nypost.com/2021/03/11/the-father-review-anthony-hopkins-best-work-in-years/,2021-03-11T17:38:00.0000000Z,"Anthony Hopkins ranks high for his seismic turn in “The Father.” The 83-year-old legend plays a man suffering from dementia, during the terrible moment when he’s starting to lose his grip on reality.",negative,0.0,1.0,0.0
PG,Watch Live: Biden to sign $1.9 trillion American Rescue Plan into law,https://www.msn.com/en-us/news/politics/watch-live-biden-to-sign-dollar19-trillion-american-rescue-plan-into-law/ar-BB1euDus,2021-03-11T17:55:00.0000000Z,"\"","\"\"contentRating\"\":\"\"MPAA PG-13\"\"","\"\"videoQuality\"\":\"\"720p\"\"","\"\"publication\"\":{\"\"@type\"\":\"\"BroadcastEvent\"\"","\"\"isLiveBroadcast\"\":true"
PG,The Unholy Trailer: A Disgraced Journalist Investigates A Faith-Based Horror,https://www.gamespot.com/articles/the-unholy-trailer-a-disgraced-journalist-investigates-a-faith-based-horror/1100-6488724/,2021-03-11T21:48:00.0000000Z,"Sony Pictures Entertainment has released the first official trailer for The Unholy, an upcoming PG-13 horror film written and directed by Evan Spiliotopoulos in his directorial debut, scheduled to be released in theaters on April 2.",negative,0.0,0.99,0.01
PG,Mills counting on fans to fill AT&T Center with 'energy',https://www.expressnews.com/sports/spurs/article/Mills-counting-on-fans-to-fill-AT-T-Center-with-16018951.php,2021-03-11T21:25:00.0000000Z,"Patty Mills will have some added pep in his step when he walks into the AT&T Center on Friday to face the Orlando Magic. “This is going to be really exciting, something I have looked forward to for a long time,",positive,1.0,0.0,0.0
PG,"A year into a pandemic, this bar outside Yosemite still refuses to follow COVID-19 rules",https://www.sfgate.com/bayarea/article/Yosemite-mariposa-airport-bar-covid-16016097.php,2021-03-11T17:40:00.0000000Z,"Airport Inn Bar & Grill is an all-American saloon in Yosemite National Park's gateway town of Mariposa. It's beloved by many long-time residents, and legendary for its comfort food. It also openly defied the regional stay-at-home order to shut down in December,",mixed,0.46,0.4,0.14
PG,Fantasy basketball: These big-name players are secretly hurting your roster,https://www.espn.com/fantasy/basketball/story/_/id/31045062/fantasy-basketball-big-name-players-secretly-hurting-your-roster,2021-03-11T16:55:00.0000000Z,Things are not always as they seem in fantasy basketball. John Cregan identifies prominent players at every position who are hurting fantasy rosters more than helping.,negative,0.05,0.91,0.04
PG,Stream on Demand: Kids take control in some of this week’s top streaming picks,https://spokesman.com/stories/2021/mar/11/stream-on-demand-kids-take-control-in-some-of-this/,2021-03-11T11:05:00.0000000Z,"What’s new for home viewing on Video on Demand and Netflix, Amazon Prime, Hulu, Disney+, HBO Max and other streaming services.",positive,0.87,0.02,0.11
PG,FanDuel DFS Values Of The Night: Thursday (Mar. 11),https://www.nba.com/news/fanduel-dfs-values-of-the-night-thursday-mar-11,2021-03-11T15:27:00.0000000Z,"Capela will be a nightmare for the Raptors on Thursday as they have let up 51.3 points in the paint over their last three contests. He’s amassed 50+ FD points in two of his previous three games, and he has the upside for another against an inferior Toronto frontcourt.",negative,0.0,1.0,0.0
PG,'Cherry': Sometimes bad movies say so much,https://www.unionleader.com/cherry-sometimes-bad-movies-say-so-much/article_828fad75-3e19-5070-9d2c-6cbc011c22f4.html,2021-03-11T14:34:00.0000000Z,"EARNEST, AMBITIOUS and pretty darned close to unwatchable, the 2021 drama “Cherry,” streaming on Apple TV+, is based on an autobiographical novel of the same name by Nico Walker.",negative,0.22,0.67,0.11
PG,Dave’s Hot Chicken planning to open its first Illinois franchise in Naperville Crossings this summer,https://www.chicagotribune.com/suburbs/naperville-sun/ct-nvs-daves-hot-chicken-naperville-crossings-st-0312-20210311-hnr4567cojcvjewzjhq7pg7vdi-story.html,2021-03-11T16:07:00.0000000Z,"Dave’s Hot Chicken, a California-based chain, is making its move into the suburban Chicago market with plans to open its first Illinois restaurant in Naperville Crossings.",neutral,0.0,0.0,1.0
PG,Ariel Invites Us on a Journey to Decarbonise Laundry,https://www.businesswire.com/news/home/20210311005112/en/Ariel-Invites-Us-on-a-Journey-to-Decarbonise-Laundry,2021-03-11T08:45:00.0000000Z,"Today, at the ChangeNOW online Live Talk, Procter & Gamble’s (NYSE:PG) Ariel laundry detergent brand will announce an expanded 2030 Brand Ambition",neutral,0.01,0.0,0.99
PG,NBA DFS Plays: Thursday 3/11,https://www.nbcsports.com/edge/article/daily-games/nba-dfs-plays-thursday-311,2021-03-11T19:15:00.0000000Z,"This article aims to highlight some of the best NBA DFS Plays at every position for your cash game lineups. Keep in mind that the following player write-ups were constructed earlier in the day, and sometimes injury/rest situations can alter the fantasy landscape.",mixed,0.38,0.5,0.12
PG,Thousands of PG&E customers without power as storm moves through Central CA,https://www.msn.com/en-us/weather/topstories/thousands-of-pg-e-customers-without-power-as-storm-moves-through-central-ca/ar-BB1erUY2,2021-03-10T23:38:20.0000000Z,"PG&E says thousands of its customers have lost power as a winter storm moves through Central California, bringing rain, wind and snow. The utility company reported 1,700 customers without power in the foothills,",negative,0.0,0.99,0.01
