"Default Category/Collections/Performance Fabrics,Default Category",polo x green,58,Contoso-58
"Default Category/Collections/Performance Fabrics,Default Category",polo m green,59,Contoso-59
"Default Category/Collections/Performance Fabrics,Default Category",levis m black,60,Contoso-60
"Default Category/Collections/Performance Fabrics,Default Category",ck m white,61,Contoso-61
"Default Category/Collections/Performance Fabrics,Default Category",levis xl white,62,Contoso-62
"Default Category/Collections/Performance Fabrics,Default Category",ck xl green,63,Contoso-63
"Default Category/Collections/Performance Fabrics,Default Category",ck xl pink,64,Contoso-64
"Default Category/Collections/Performance Fabrics,Default Category",levis x green,65,Contoso-65
"Default Category/Collections/Performance Fabrics,Default Category",guess xl black,66,Contoso-66
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl black,67,Contoso-67
"Default Category/Collections/Performance Fabrics,Default Category",polo m green,68,Contoso-68
"Default Category/Collections/Performance Fabrics,Default Category",levis x black,69,Contoso-69
"Default Category/Collections/Performance Fabrics,Default Category",puma m blue,70,Contoso-70
"Default Category/Collections/Performance Fabrics,Default Category",levis x blue,71,Contoso-71
"Default Category/Collections/Performance Fabrics,Default Category",nike xl gray,72,Contoso-72
"Default Category/Collections/Performance Fabrics,Default Category",polo xl gray,73,Contoso-73
"Default Category/Collections/Performance Fabrics,Default Category",levis m white,74,Contoso-74
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,75,Contoso-75
"Default Category/Collections/Performance Fabrics,Default Category",guess m gray,76,Contoso-76
"Default Category/Collections/Performance Fabrics,Default Category",guess xl blue,77,Contoso-77
"Default Category/Collections/Performance Fabrics,Default Category",tommy x blue,78,Contoso-78
"Default Category/Collections/Performance Fabrics,Default Category",guess xl gray,79,Contoso-79
"Default Category/Collections/Performance Fabrics,Default Category",ck m green,80,Contoso-80
"Default Category/Collections/Performance Fabrics,Default Category",polo m white,81,Contoso-81
"Default Category/Collections/Performance Fabrics,Default Category",ck x blue,82,Contoso-82
"Default Category/Collections/Performance Fabrics,Default Category",puma xl pink,83,Contoso-83
"Default Category/Collections/Performance Fabrics,Default Category",nike xl white,84,Contoso-84
"Default Category/Collections/Performance Fabrics,Default Category",levis m pink,85,Contoso-85
"Default Category/Collections/Performance Fabrics,Default Category",guess xl blue,86,Contoso-86
"Default Category/Collections/Performance Fabrics,Default Category",puma m blue,87,Contoso-87
"Default Category/Collections/Performance Fabrics,Default Category",levis x green,88,Contoso-88
"Default Category/Collections/Performance Fabrics,Default Category",puma x gray,89,Contoso-89
"Default Category/Collections/Performance Fabrics,Default Category",puma x gray,90,Contoso-90
"Default Category/Collections/Performance Fabrics,Default Category",puma xl pink,91,Contoso-91
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,92,Contoso-92
"Default Category/Collections/Performance Fabrics,Default Category",guess m green,93,Contoso-93
"Default Category/Collections/Performance Fabrics,Default Category",ck m green,94,Contoso-94
"Default Category/Collections/Performance Fabrics,Default Category",tommy m white,95,Contoso-95
"Default Category/Collections/Performance Fabrics,Default Category",tommy m green,96,Contoso-96
"Default Category/Collections/Performance Fabrics,Default Category",ck x black,97,Contoso-97
"Default Category/Collections/Performance Fabrics,Default Category",levis xl green,98,Contoso-98
"Default Category/Collections/Performance Fabrics,Default Category",ck m pink,99,Contoso-99
"Default Category/Collections/Performance Fabrics,Default Category",tommy m gray,100,Contoso-100
"Default Category/Collections/Performance Fabrics,Default Category",polo x green,101,Contoso-101
"Default Category/Collections/Performance Fabrics,Default Category",polo x black,102,Contoso-102
"Default Category/Collections/Performance Fabrics,Default Category",nike m blue,103,Contoso-103
"Default Category/Collections/Performance Fabrics,Default Category",tommy m pink,104,Contoso-104
"Default Category/Collections/Performance Fabrics,Default Category",nike xl black,105,Contoso-105
"Default Category/Collections/Performance Fabrics,Default Category",nike x blue,106,Contoso-106
"Default Category/Collections/Performance Fabrics,Default Category",polo xl green,107,Contoso-107
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,108,Contoso-108
"Default Category/Collections/Performance Fabrics,Default Category",polo xl gray,109,Contoso-109
"Default Category/Collections/Performance Fabrics,Default Category",polo x pink,110,Contoso-110
"Default Category/Collections/Performance Fabrics,Default Category",levis xl green,111,Contoso-111
"Default Category/Collections/Performance Fabrics,Default Category",puma xl black,112,Contoso-112
"Default Category/Collections/Performance Fabrics,Default Category",puma x pink,113,Contoso-113
"Default Category/Collections/Performance Fabrics,Default Category",nike x white,114,Contoso-114
"Default Category/Collections/Performance Fabrics,Default Category",ck xl green,115,Contoso-115
"Default Category/Collections/Performance Fabrics,Default Category",nike xl green,116,Contoso-116
"Default Category/Collections/Performance Fabrics,Default Category",tommy xl pink,117,Contoso-117
"Default Category/Collections/Performance Fabrics,Default Category",puma x green,118,Contoso-118
"Default Category/Collections/Performance Fabrics,Default Category",ck xl white,119,Contoso-119
"Default Category/Collections/Performance Fabrics,Default Category",puma x black,120,Contoso-120
"Default Category/Collections/Performance Fabrics,Default Category",ck m black,121,Contoso-121
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,122,Contoso-122
"Default Category/Collections/Performance Fabrics,Default Category",polo x white,123,Contoso-123
"Default Category/Collections/Performance Fabrics,Default Category",guess x white,124,Contoso-124
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,125,Contoso-125
"Default Category/Collections/Performance Fabrics,Default Category",polo x black,126,Contoso-126
"Default Category/Collections/Performance Fabrics,Default Category",guess x white,127,Contoso-127
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,128,Contoso-128
"Default Category/Collections/Performance Fabrics,Default Category",guess xl green,129,Contoso-129
"Default Category/Collections/Performance Fabrics,Default Category",guess x black,130,Contoso-130
"Default Category/Collections/Performance Fabrics,Default Category",guess m gray,131,Contoso-131
"Default Category/Collections/Performance Fabrics,Default Category",ck xl blue,132,Contoso-132
"Default Category/Collections/Performance Fabrics,Default Category",puma m pink,133,Contoso-133
"Default Category/Collections/Performance Fabrics,Default Category",ck m blue,134,Contoso-134
"Default Category/Collections/Performance Fabrics,Default Category",polo xl blue,135,Contoso-135
"Default Category/Collections/Performance Fabrics,Default Category",ck xl gray,136,Contoso-136
"Default Category/Collections/Performance Fabrics,Default Category",nike xl pink,137,Contoso-137
"Default Category/Collections/Performance Fabrics,Default Category",puma x black,138,Contoso-138
"Default Category/Collections/Performance Fabrics,Default Category",guess x gray,139,Contoso-139
"Default Category/Collections/Performance Fabrics,Default Category",polo m blue,140,Contoso-140
"Default Category/Collections/Performance Fabrics,Default Category",nike xl white,141,Contoso-141
"Default Category/Collections/Performance Fabrics,Default Category",nike x gray,142,Contoso-142
"Default Category/Collections/Performance Fabrics,Default Category",ck m black,143,Contoso-143
"Default Category/Collections/Performance Fabrics,Default Category",ck x gray,144,Contoso-144
